"";"geo";"time";"nace_r2";"B11__CP_MEUR";"B11__CP_MNAC";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"B1G__CP_MNAC";"B1GQ__CLV15_MNAC";"B1GQ__CP_MEUR";"B1GQ__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"D1_D4_MD5__I16";"D11__CP_MEUR";"D11__CP_MNAC";"D12__CP_MEUR";"D12__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"P6__CLV15_MNAC";"P6__CP_MEUR";"P6__CP_MNAC";"P61__CLV15_MNAC";"P61__CP_MEUR";"P61__CP_MNAC";"P62__CLV15_MNAC";"P62__CP_MEUR";"P62__CP_MNAC";"P7__CLV15_MNAC";"P7__CP_MEUR";"P7__CP_MNAC";"SAL_DC__THS_HW";"SAL_DC__THS_PER";"nulc_aper_oecd";"nulc";"nulc_eur";"nulc_va";"nulc_aper";"nulc_aper_va";"nulc_hw";"nulc_hw_va";"nulc_hw_va_eur";"rulc_aper";"rulc_hw_va";"emp_ind";"lp_ind";"d1_per_ind";"lp_hw_ind";"d1_hw_ind";"d1net_hw_ind";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"nulc_aper_rel15";"nulc_aper_rel_bis";"nulc_aper_rel_imf";"nulc_rel_imf";"nulc_eur_rel_imf";"rulc_aper_imf";"gdp_ind_rel_imf";"exp_ind_rel_imf";"exp_goods_ind_rel_imf";"exp_serv_ind_rel_imf";"XPERF";"XGSVD";"XMKT";"eci";"nulc_eo"
"162";"BE";2009-01-01;"TOTAL";1207;1207;83891;76500;76500;94117;85565;85565;45163;45163;87,9;32815;32815;12347;12347;NA;4473,7;62633;58395;58395;45173;42538;42538;17357;15856;15856;62080;57188;57188;1345571;3753;101,384060421455;101,483023915669;101,483023915669;101,419222905704;101,384024734454;101,320276238564;NA;NA;NA;103,663121141996;NA;99,5721050318;96,7910537382214;98,1291530560354;NA;97,9515614471194;95,621430514006;96,375808;88,0994746355152;86,3815201334742;93,1706858837581;0,0141062350260036;100,208599455765;100,171308105751;100,655301721652;100,593665233454;101,584617842861;102,098259757782;98,9899062612467;99,3532661870702;99,8347912591514;97,5209705613352;0,749803441471308;277928451462,838;370668412667,552;1,18347;101,483023915669
"163";"BE";2009-04-01;"TOTAL";1864;1864;83923;76649;76649;94162;85667;85667;45068;45068;88,6;32759;32759;12309;12309;NA;4460,8;62804;57923;57923;45607;42346;42346;17066;15577;15577;61925;56060;56060;1334195;3739,5;101,194866579335;101,221158508251;101,221158508251;101,167298404008;101,194836558538;101,140980752122;NA;NA;NA;103,395896040723;NA;99,2849869517074;97,1173720893922;98,2762508814142;NA;98,5789473258772;96,3829208593963;96,421888;88,3400029538565;87,2114313578323;91,6086262195204;0,0217586701997269;100,202884008504;100,218610509745;100,596094268025;100,524135672968;101,990770950816;101,824454687741;99,0328490976461;99,9209707063281;101,075885779906;96,2084425727684;0,763341330053574;278687248984,913;365088641231,248;1,18347;101,221158508251
"164";"BE";2009-07-01;"TOTAL";2036;2036;84866;77746;77746;95352;87355;87355;45234;45234;89,4;32815;32815;12419;12419;NA;4457,1;65269;60169;60169;47921;44458;44458;17174;15711;15711;63839;58133;58133;1334504;3734,8;100,34293705688;100,326088247132;100,326088247132;100,411655615199;100,342921712304;100,428493797729;NA;NA;NA;101,814964248932;NA;99,2026352543165;98,4263609864665;98,7623637803744;NA;98,9191357234623;97,2531955398423;97,640448;91,8072678936893;91,6363497291793;92,188359703155;0,023307194779921;99,534576964541;99,5177019311678;99,841712208309;99,7387609240096;101,610394258751;100,528001563767;99,9666425021275;101,081304375916;102,342638231256;97,2227769918267;0,771835441034937;289625470575,063;375242513075,988;1,18347;100,326088247133
"165";"BE";2009-10-01;"TOTAL";2731;2731;85529;78617;78617;96117;87886;87886;45445;45445;90,1;32996;32996;12449;12449;NA;4465,1;66789;62004;62004;48843;45606;45606;17774;16398;16398;64940;59273;59273;1333843;3741,8;100,000689907419;99,9918475545817;99,9918475545817;100,098041596771;100,000701641214;100,106895477774;NA;NA;NA;101,663811457637;NA;99,380692978405;99,038263596187;99,0374316803363;NA;99,4298062540944;98,0146858852325;98,423808;93,9452973900568;93,3994330214792;95,4091012789028;0,0310743463122682;99,2362384130247;99,2204830877947;99,4823968388999;99,4107000495261;101,930136997766;100,487018114263;100,21058403406;100,827048968348;100,964128819386;100,006311788832;0,768383314826395;296370337437,955;385706367797,583;1,18347;99,9918475545818
"166";"BE";2010-01-01;"TOTAL";1647;1647;86032;79465;79465;96615;88736;88736;45391;45391;90,9;32906;32906;12485;12485;NA;4471;67873;64319;64319;50060;47766;47766;17652;16553;16553;66521;62672;62672;1336135;3746,3;99,3788179741898;99,3582388290838;99,3582388290838;99,3945561693;99,3788204117068;99,415135732377;NA;NA;NA;100,582257742298;NA;99,5120105499201;99,420029655183;98,8009295611956;NA;99,141300058148;98,8849605656785;98,93376;95,4700500045714;95,7266264778013;94,7542171585008;0,018560674359899;99,1363981269472;99,0769959842598;99,1099121527168;99,0920560015392;100,426306889688;99,9764454299831;100,220369557273;100,064629450493;100,98530056234;97,2661514590662;0,761565638816729;301180492490,176;395475422129,247;1,1659;99,3582388290837
"167";"BE";2010-04-01;"TOTAL";1626;1626;86858;80864;80864;97567;90676;90676;45993;45993;91,6;33390;33390;12603;12603;NA;4483,6;71549;69182;69182;52983;51708;51708;18389;17474;17474;69765;67556;67556;1347260;3757,1;99,7078613570542;99,6936459797294;99,6936459797294;99,7550247090885;99,7078657686571;99,7692436762641;NA;NA;NA;99,7293182135401;NA;99,7924514653594;100,117521789959;99,8235053096194;NA;99,6266487895691;99,6464509110688;99,908608;100,640705549734;101,316097696231;98,7103613940443;0,0179319775905422;99,6735995462687;99,6953663581882;99,7230375605791;99,7380913859819;99,2161126159057;99,5329391262409;100,105475900096;101,176106875219;101,876529532369;99,0793634764582;0,766288892359931;317492420508,591;414324706613,994;1,1659;99,6936459797294
"168";"BE";2010-07-01;"TOTAL";2031;2031;87278;81636;81636;97974;91452;91452;46342;46342;92,3;33688;33688;12654;12654;NA;4501,3;72502;70822;70822;53264;52635;52635;19069;18187;18187;70073;68791;68791;1352733;3772,9;100,021472041661;100,032846196086;100,032846196086;100,02829226639;100,021445118237;100,016882107298;NA;NA;NA;99,6078551962202;NA;100,186404179905;100,139837175983;100,159768170857;NA;99,9764904779429;100,407941256459;100,325376;101,981193780022;101,853436530436;102,360535179892;0,0222083716047763;100,142745623848;100,159454812406;100,146768821508;100,160932737451;99,3090084997315;99,8729177503458;99,8738474651895;100,65718475746;100,191180174617;101,794385155016;0,765357191405047;321721274535,128;420354415099,321;1,1659;100,032846196086
"169";"BE";2010-10-01;"TOTAL";879;879;87796;82381;82381;98469;92276;92276;46987;46987;92,9;34165;34165;12822;12822;NA;4515,8;72450;71119;71119;52872;52556;52556;19407;18563;18563;70915;70240;70240;1354235;3785,5;100,891848627095;100,915268995101;100,915268995101;100,822126855222;100,8918687014;100,798738484061;NA;NA;NA;100,080568847942;NA;100,509133804815;100,322611378876;101,215796958328;NA;101,25556067434;101,060647266794;100,832256;101,908050665673;101,103839295532;104,174886267563;0,00952577051454333;101,057809772431;101,079676417589;101,030385260974;101,018234085753;101,115894060362;100,62498927555;99,8133032515357;98,1972168116879;97,1692071791282;101,764310633003;0,750972892626795;321490529089,818;428098713344,087;1,1659;100,915268995101
"170";"BE";2011-01-01;"TOTAL";920;920;88361;83313;83313;98943;93181;93181;47702;47702;93,5;34712;34712;12990;12990;NA;4535;74529;75057;75057;55920;57304;57304;18401;17753;17753;72839;74137;74137;1376535;3802,9;101,901512213378;101,96008906379;101,96008906379;101,701845329422;101,901464877312;101,643359869447;NA;NA;NA;100,582162027938;NA;100,936472342628;100,378749924062;102,285839709991;NA;101,131052971481;101,713353277128;101,317632;104,832368641296;106,93234024448;98,7747762255593;0,00987325742372372;101,831673854952;101,873407510993;101,65267466304;101,685658232778;101,705278618114;101,064414878287;99,6400211582054;99,4550983528905;100,908778893353;95,4069263704547;0,756320242351186;330715909489,787;437269678862,071;1,13515;101,96008906379
"171";"BE";2011-04-01;"TOTAL";378;378;88583;83812;83812;99148;93686;93686;47900;47900;94,1;34942;34942;12958;12958;NA;4549,9;74875;76444;76444;56749;59070;59070;17897;17374;17374;73415;76066;76066;1372320;3815,9;102,099345819172;102,171612515181;102,171612515181;101,868050839559;102,099343460666;101,795986732309;NA;NA;NA;100,441928527389;NA;101,268104853742;100,257323525192;102,360491051434;NA;101,862732020312;102,366059287463;101,527552;105,31905167139;108,517585417274;96,0693533019311;0,00403475439233183;101,646508657394;101,648782467769;101,468406931038;101,505070604277;102,734626864318;100,740301866593;99,7571712612192;99,2421705355514;102,132180314747;91,5823028650487;0,757422981890302;332251254183,577;438660117434,484;1,13515;102,171612515181
"172";"BE";2011-07-01;"TOTAL";-588;-588;88858;84267;84267;99432;94199;94199;48674;48674;94,8;35531;35531;13143;13143;NA;4560,1;75420;77200;77200;56185;58701;58701;19037;18499;18499;74636;77788;77788;1375639;3824,2;103,459715881265;103,526028813772;103,526028813772;103,193744354665;103,459686869447;103,127605447277;NA;NA;NA;101,515854420499;NA;101,495128451955;100,319603835239;103,788747938884;NA;103,258962551552;103,127549632853;101,818368;106,085647773706;107,439083273178;102,188762295852;-0,00624210448093929;102,936941873621;102,965105310359;102,852257880988;102,906477444052;103,570670874785;102,216283533634;99,7133850090873;98,719725646531;100,281349103905;95,3833683452407;0,756865613635518;334669643946,916;442178423642,962;1,13515;103,526028813772
"173";"BE";2011-10-01;"TOTAL";-1081;-1081;89066;84718;84718;99722;94902;94902;48899;48899;95,4;35673;35673;13226;13226;NA;4567;72721;74695;74695;53723;56352;56352;18811;18343;18343;71980;75777;75777;1383448;3829,4;103,651531371576;103,702133189201;103,702133189201;103,428659644768;103,651550709026;103,378200633058;NA;NA;NA;101,245155309064;NA;101,648703238981;100,460183803788;104,126933086413;NA;103,150737465061;103,780255643187;102,115328;102,289238819301;102,731153700897;100,97561630232;-0,0113906977724389;102,563483417176;102,52996034398;102,532209956362;102,569776663278;102,14208242993;101,809249110961;100,138484988983;95,111442229356;95,7331817132493;93,5797679782868;0,727813250433317;322693067852,873;443373444576,273;1,13515;103,702133189201
"174";"BE";2012-01-01;"TOTAL";-358;-358;89246;85573;85573;99936;96235;96235;49446;49446;96,1;36093;36093;13353;13353;NA;4571,2;74811;77729;77729;54979;58303;58303;19699;19426;19426;73644;78087;78087;1379676;3831,5;104,625436525652;104,637629955384;104,637629955384;104,374707533475;104,625397883333;104,362496179498;NA;NA;NA;100,997091342786;NA;101,742183544128;100,583267434172;105,234021418297;NA;104,589781147201;104,541745988578;102,334464;105,229029376807;105,132924433141;105,742313834427;-0,00372006026913285;102,77507579438;102,768456465614;102,743777909921;102,808998604287;101,661545144395;101,139360204686;100,238887224855;96,7988677990962;96,9458660353054;97,1046296011344;0,744111105306295;331967259789,35;446125931224,617;1,04707;104,637629955384
"175";"BE";2012-04-01;"TOTAL";68;68;89304;86069;86069;99935;96348;96348;49909;49909;96,7;36333;36333;13576;13576;NA;4574,7;74229;77743;77743;53930;57761;57761;20209;19982;19982;72828;77674;77674;1379118;3832,7;105,653908049564;105,618487461178;105,618487461178;105,28362356181;105,653909378963;105,318923065049;NA;NA;NA;101,869298668459;NA;101,820083798416;100,505307733458;106,186149736521;NA;105,611847696952;105,194451998912;102,33344;104,410389135434;103,126986934635;108,479944173813;0,000705774899323286;103,417388156292;103,376157933112;103,332489717126;103,368248310197;101,59725892695;101,893145492146;100,352685273497;95,6460772319291;94,8960403571037;98,9504209621914;0,735845585775438;329384685766,848;447627453550,245;1,04707;105,618487461178
"176";"BE";2012-07-01;"TOTAL";187;187;89607;86575;86575;100178;96599;96599;50066;50066;97,1;36424;36424;13642;13642;NA;4573,7;73603;77406;77406;53220;57234;57234;20315;20172;20172;72215;77219;77219;1382029;3829,5;105,794436883767;105,693731381782;105,693731381782;105,257687563267;105,794396732227;105,357927501748;NA;NA;NA;101,987095788493;NA;101,797826582905;100,771722533117;106,609192391521;NA;105,720921070264;105,629589339135;102,582272;103,529858566536;101,769298065293;109,048941852195;0,00193583784511227;103,140318754968;103,102028468301;103,181291789346;103,18750721331;100,529099092549;102,149837305359;100,556138683098;94,0479796773356;92,8608936538427;98,370340197389;0,726367832360015;326606865598,315;449643900855,505;1,04707;105,693731381782
"177";"BE";2012-10-01;"TOTAL";345;345;89510;86852;86852;100132;96992;96992;50389;50389;97,7;36648;36648;13741;13741;NA;4569,9;73453;77624;77624;53270;57565;57565;20093;20059;20059;72207;77278;77278;1372326;3823,5;106,604388193285;106,424481078798;106,424481078798;106,051557165449;106,604362811931;106,230798375088;NA;NA;NA;102,304511674111;NA;101,713249163963;100,809205942187;107,465354912355;NA;107,155297758375;106,28229534947;102,535168;103,318868813605;101,864909957501;107,857267469168;0,00355699439129;103,24781538709;103,219846681656;103,272376016908;103,194732859217;101,554392481164;102,163374077932;100,826472597024;94,7434240503943;94,0806403294954;96,862969864923;0,728255879030352;325941253736,845;447564191546,005;1,04707;106,424481078797
"178";"BE";2013-01-01;"TOTAL";315;315;89220;86915;86915;99857;97283;97283;50377;50377;98,6;36593;36593;13784;13784;NA;4562;73103;77169;77169;52626;56754;56754;20431;20416;20416;71873;76855;76855;1362991;3813,9;106,95634711641;106,692153023909;106,692153023909;106,370928354589;106,956280996027;106,634250864826;NA;NA;NA;102,054153596081;NA;101,537417161426;100,706437605203;107,710199873379;NA;107,863501026107;107,261354364971;102,253568;102,826559390099;100,633428785872;109,671618556839;0,00323797580255543;103,17559832618;103,12646114363;103,28003080706;103,066607823766;102,761575839983;102,030400083761;100,545268245387;93,8421711699241;92,7955784406439;97,9328924390989;0,720282201247566;324388159393,416;450362592372,21;0,951062;106,692153023908
"179";"BE";2013-04-01;"TOTAL";533;533;89748;87538;87538;100440;98119;98119;50799;50799;98,8;36942;36942;13857;13857;NA;4553,2;73490;76995;76995;53432;56942;56942;19966;20053;20053;71960;76462;76462;1369976;3803,9;107,300663988128;106,961417903572;106,961417903572;106,630943267571;107,300716599983;106,969183378074;NA;NA;NA;102,103127506241;NA;101,341553664929;101,490169274598;108,898000085744;NA;108,212493251581;107,478923035083;102,85056;103,370912952661;102,174692488252;107,175543835635;0,00543217929249177;103,393286329649;103,361613380666;103,435876850986;103,178616741948;102,987111107239;102,152059911144;100,598763005722;93,1578670828931;92,9491682621908;94,2780274305154;0,712188725199944;326105437996,007;457891885194,412;0,951062;106,961417903572
"180";"BE";2013-07-01;"TOTAL";1216;1216;89995;88060;88060;100751;98323;98323;51092;51092;99,1;37122;37122;13970;13970;NA;4558,3;74741;78282;78282;54565;57921;57921;20066;20361;20361;72579;77066;77066;1367483;3807,7;107,599446970213;107,246278389976;107,246278389976;106,951625463286;107,59949821692;107,303864539532;NA;NA;NA;102,491375655714;NA;101,455065464035;101,690518322073;109,41680062622;NA;109,035059974682;107,80527604025;103,169024;105,130567492105;104,341257965666;107,712334098259;0,0123674013201387;103,791293382953;103,736558459919;103,760122928758;103,531671393546;103,711251395482;102,923724661277;100,409603389101;93,937281072442;94,1807881159191;93,3515182987223;0,716279247366458;331656640920,664;463027013752,06;0,951062;107,246278389975
"181";"BE";2013-10-01;"TOTAL";1071;1071;90179;88455;88455;100971;99155;99155;51331;51331;99,3;37404;37404;13927;13927;NA;4562,6;75807;79203;79203;54904;58022;58022;20816;21181;21181;73860;78132;78132;1370197;3810,9;107,878381846562;107,513192966003;107,513192966003;107,232684187958;107,878385537436;107,59691362083;NA;NA;NA;102,117296597622;NA;101,550771490733;101,816522853574;109,83632777464;NA;109,328128052901;108,022844710362;103,394304;106,630001336268;104,98950659483;111,738261067944;0,0108012707377339;103,830983772367;103,790762360075;103,776348206503;103,578581849677;104,229623616424;102,478751866416;100,239159732488;94,7191837241142;94,3008940527024;96,4893527771458;0,721547731480726;336386922549,508;466201898880,883;0,951062;107,513192966003
"182";"BE";2014-01-01;"TOTAL";894;894;90592;89150;89150;101405;99783;99783;51436;51436;99,5;37528;37528;13908;13908;NA;4564,7;76570;79684;79684;54579;57370;57370;21961;22314;22314;74618;78789;78789;1373894;3811,4;107,671834179372;107,272032810172;107,272032810172;106,962170507452;107,671820554601;107,360793133575;NA;NA;NA;101,715631740611;NA;101,597511643306;102,207114890161;110,046564807302;NA;109,256971999261;108,240413380473;103,83872;107,703235879511;104,368029295484;117,884509574996;0,00895944198911638;103,174176912769;103,174176912769;103,028468930862;102,84009482314;103,552180862866;102,023163862465;100,268802145599;94,9487851159231;93,3632579449169;99,5248948954629;0,719544372205515;339772668218,183;472205302887,336;0,90581;107,272032810172
"183";"BE";2014-04-01;"TOTAL";1252;1252;90884;89574;89574;101674;99878;99878;51317;51317;99,7;37442;37442;13875;13875;NA;4573,5;77678;80065;80065;54936;57167;57167;22733;22898;22898;75638;78813;78813;1368641;3818,2;107,153872917355;106,740698929431;106,740698929431;106,371845403179;107,153876585928;106,783585031765;NA;NA;NA;101,398327555179;NA;101,793375139803;102,281061414313;109,596432726857;NA;109,422570548791;108,457982050585;104,114176;109,261746854494;105,050698205843;122,028530402459;0,0125352930575302;102,802926674154;102,802926674154;102,511315337238;102,223856374777;102,806410093532;101,978067804129;100,185563049048;95,3557688752183;93,0500084747556;101,812687779307;0,724496939322448;344689321168,239;475763667808,719;0,90581;106,740698929431
"184";"BE";2014-07-01;"TOTAL";87;87;91579;90515;90515;102376;101347;101347;51721;51721;99,8;37784;37784;13937;13937;NA;4578,9;78921;81095;81095;56601;58582;58582;22270;22514;22514;78507;81008;81008;1370106;3821,8;107,282407976434;106,843338188312;106,843338188312;106,39565277061;107,282401494486;106,832866098403;NA;NA;NA;100,739218626122;NA;101,913564103563;102,865797632218;110,355196727016;NA;110,166092163301;108,56676638564;104,833024;111,010148607116;108,234574216341;119,543191486506;0,000858436855555665;102,791416416946;102,791416416946;102,517701121929;102,156459045175;101,990870171984;101,438528631027;100,331647210219;95,501771265268;94,76411453423;97,8713546494047;0,725995143030514;350205024793,617;482379294345,909;0,90581;106,843338188313
"185";"BE";2014-10-01;"TOTAL";1066;1066;92129;91344;91344;102911;101995;101995;51829;51829;99,8;37825;37825;14004;14004;NA;4591,4;79414;80757;80757;56536;57704;57704;22844;23052;23052;77555;79690;79690;1365741;3832,4;106,942867386845;106,509837862136;106,509837862136;105,981323707255;106,942875447763;106,41220229608;NA;NA;NA;100,303850493034;NA;102,191779297451;103,121843541432;110,279764571563;NA;110,74896637786;108,56676638564;105,380864;111,703601595083;108,110278756472;122,624367593972;0,0104514927202314;102,16783988874;102,16783988874;101,960862419948;101,593402319521;100,749029531773;101,009996292835;100,349990931418;94,595807968154;93,124328936899;98,6382951189744;0,719585460208772;352392669111,647;489716216624,788;0,90581;106,509837862136
"186";"BE";2015-01-01;"TOTAL";-609;-609;92695;92124;92124;103446;102870;102870;51777;51777;99,8;37723;37723;14054;14054;NA;4598,1;80064;80282;80282;55972;56343;56343;24093;23939;23939;80135;80891;80891;1376367;3836,8;106,316113031884;105,852683781336;105,852683781336;105,228515066974;106,316081011257;105,689169693779;NA;NA;NA;99,3817760728264;NA;102,340902641375;103,506897217134;110,042780224684;NA;109,783691886268;108,56676638564;105,928704;112,61789052445;107,031776612375;129,328877974154;-0,00592009332166812;102,422605466678;102,422605466678;101,266363703244;100,824263523268;97,8031436454448;100,417765533774;100,235127294277;94,1426235361966;91,3434286649622;101,375352612632;0,715910829262607;355276987178,015;496258713594,196;NA;105,852683781336
"187";"BE";2015-04-01;"TOTAL";2245;2245;93346;93242;93242;104141;103663;103663;52021;52021;99,8;37959;37959;14061;14061;NA;4610,2;80798;81602;81602;56327;57133;57133;24472;24469;24469;78413;79357;79357;1374141;3845,7;106,137289028965;105,641764167907;105,641764167907;104,987078580248;106,137253286336;105,479486917431;NA;NA;NA;99,1171137095719;NA;102,610214949059;103,928815419297;110,305489536092;NA;110,479728413343;108,56676638564;106,640384;113,650333715459;107,710621047046;131,363313069501;0,0216567145461737;101,816574802614;101,816574802614;100,831707226847;100,295901169447;96,7194866967009;100,346680225178;100,409495191753;94,1588307267214;90,7893473066884;102,610427595722;0,706185283882199;358534047886,807;507705351654,729;NA;105,641764167907
"188";"BE";2015-07-01;"TOTAL";2002;2002;93485;93676;93676;104340;104678;104678;52003;52003;99,8;37979;37979;14025;14025;NA;4624,5;80497;80578;80578;56270;56256;56256;24227;24322;24322;78731;78576;78576;1377681;3856,7;105,923704306105;105,403797583855;105,403797583855;104,794703492833;105,923669946531;105,311561574579;NA;NA;NA;98,1456978825119;NA;102,928493130867;103,805424458141;109,952820103583;NA;110,157717530336;108,56676638564;106,84416;113,226947611244;107,60162348993;130,048176926071;0,019125317640765;101,505456177878;101,505456177878;100,461009886646;99,8210542280066;96,416086112821;99,4879233202367;100,181287821196;93,8300426953524;90,8647271906223;101,020618764171;0,712391766035785;357198386751,458;501407236553,482;NA;105,403797583855
"189";"BE";2015-10-01;"TOTAL";2270;2270;93775;94258;94258;104775;105490;105490;52330;52330;99,9;38232;38232;14098;14098;NA;4636,3;82857;81753;81753;57392;56229;56229;25463;25524;25524;81028;79483;79483;1382161;3865,3;106,181315736236;105,626224721629;105,626224721629;105,127546571966;106,181270116085;105,679961365288;NA;NA;NA;98,0340907497693;NA;103,191128273897;103,972895710137;110,398039291728;NA;110,491100611398;108,675550720696;107,2896;116,546519724025;109,747154351058;136,682904572111;0,0215186273580434;101,490136571699;101,490136571699;100,409232063809;99,6420676723089;96,0114803871164;99,1121175556826;100,197554270255;96,2184525880579;92,7057331821151;104,232825990064;0,724447074959734;367670680038,579;507519034511,962;NA;105,626224721629
"190";"BE";2016-01-01;"TOTAL";2377;2377;93709;94643;94643;104835;105349;105349;52700;52700;99,8;38670;38670;14029;14029;NA;4648,9;82308;80393;80393;58261;56412;56412;24047;23981;23981;80981;78015;78015;1389174;3874,8;106,898501032844;106,312176154422;106,312176154422;105,945418056698;106,898535757832;106,529744598359;NA;NA;NA;98,8850119921832;NA;103,471569189337;103,750475336348;110,90602919516;NA;110,710590754265;108,56676638564;107,35104;115,774297228298;111,408889037618;129,081954453346;0,0225630997921195;101,719797691876;101,719797691876;100,920676123956;100,097045100984;97,0053813074669;100,147421017474;99,7145161974683;95,2937976299116;93,9264423149467;98,0064745636375;0,717576478817293;365234540625,6;508983434389,57;NA;106,312176154421
"191";"BE";2016-04-01;"TOTAL";2118;2118;94163;95921;95921;105411;107642;107642;52676;52676;99,9;39005;39005;13671;13671;NA;4665,3;86433;85299;85299;62196;60939;60939;24237;24360;24360;85037;83181;83181;1393048;3888,3;106,270685281855;105,683100979986;105,683100979986;105,386594230317;106,270614991373;105,97244972801;NA;NA;NA;96,7386897375162;NA;103,836587523718;103,953797082599;110,470636397602;NA;110,352431611469;108,675550720696;107,940864;121,5765154339;118,933544954321;130,101855952333;0,0196763345162669;100,692866889564;100,692866889564;99,841382586072;99,0502556552055;96,3258387298633;97,7887117423503;100,010664036808;99,1255860587872;99,1217467980366;98,9273625737798;0,749059060547606;383538866816,015;512027538303,355;NA;105,683100979986
"192";"BE";2016-07-01;"TOTAL";-232;-232;94247;96338;96338;105596;108152;108152;53173;53173;100,1;39423;39423;13750;13750;NA;4686,5;87006;86790;86790;62185;61712;61712;24821;25077;25077;87822;87022;87022;1397746;3906,7;107,06535248856;106,493325410891;106,493325410891;106,286105967393;107,065310960669;106,856968265454;NA;NA;NA;97,1727575074998;NA;104,308440492552;103,6651656448;110,987720914912;NA;111,019202939792;108,893119390808;108,130304;122,382496290097;118,912510338036;133,236711086061;-0,0021451290775945;100,963004030083;100,963004030083;100,217373576794;99,3565661065934;97,0389179601537;98,1145894937763;99,7772215867912;99,3797424030597;98,97371587239;100,373012486676;0,745858040619786;386081504126,828;517634031009,448;NA;106,493325410891
"193";"BE";2016-10-01;"TOTAL";873;873;94698;97130;97130;106138;108941;108941;53261;53261;100,2;39552;39552;13709;13709;NA;4700;88577;89133;89133;63854;64091;64091;24723;25043;25043;88185;88261;88261;1411385;3917,3;106,712650588215;106,124854740959;106,124854740959;105,954980665379;106,712665833334;106,541840621849;NA;NA;NA;96,6447670723073;NA;104,608912901951;103,897965127699;110,870579099684;NA;110,128321007506;109,001903725863;108,685312;124,592262302461;122,104035299911;132,710656628689;0,0080135119009372;101,053275203307;101,053275203307;99,7643606895565;98,8101226763605;96,435500063474;97,7020365622439;99,581064156665;99,7499966662541;100,192472441691;98,4964556476532;0,747136870485176;393052679022,62;526078546715,784;NA;106,124854740958
"194";"BE";2017-01-01;"TOTAL";357;357;95356;98347;98347;106832;110405;110405;53942;53942;100,5;40001;40001;13941;13941;NA;4716,6;90570;91669;91669;65441;65980;65980;25141;25690;25690;89770;91312;91312;1412161;3930,6;107,418797366125;106,783555737796;106,783555737796;106,569244496978;107,389645840206;107,174107908333;NA;NA;NA;96,5957144420737;NA;104,978382679435;104,209260069815;111,908230090072;NA;111,475141102716;109,328256731031;109,395968;127,395612819737;125,138756758566;134,95443992646;0,00323354920519904;101,147212825077;101,147212825077;100,168740103769;99,1173967816359;96,4871306792633;97,7167819091047;99,5541003053014;100,397479762023;100,910843674792;98,9277898106773;0,757215288864161;401896441955,346;530755846937,797;NA;106,785535337287
"195";"BE";2017-04-01;"TOTAL";1092;1092;95553;99047;99047;107092;111173;111173;54667;54667;100,9;40368;40368;14299;14299;NA;4744,7;90406;92232;92232;65187;66313;66313;25228;25918;25918;89905;91140;91140;1421218;3955,3;108,55491567527;107,956029786243;107,956029786243;107,7789086939;108,533564923931;108,355485881682;NA;NA;NA;97,1862006410859;NA;105,603810435295;103,844206340337;112,704081607295;NA;112,253461383668;109,763394071254;109,662208;127,164930689866;124,653048346153;135,421447454943;0,00982252885142975;102,115536877962;102,115536877962;101,12964396101;99,9953013900439;97,9424529205269;98,5861350043533;99,1475032411268;98,7190648246627;98,9926479471268;97,7691703342505;0,737711144022828;401168706320,139;543801879055,965;NA;107,946155819336
"196";"BE";2017-07-01;"TOTAL";1370;1370;95478;99234;99234;107032;111271;111271;55037;55037;101,4;40769;40769;14268;14268;NA;4757,8;90042;91433;91433;64715;65652;65652;25332;25780;25780;89095;90062;90062;1430638;3964,8;109,370598523343;108,747630931016;108,747630931016;108,593619088347;109,368570834174;109,213669113693;NA;NA;NA;97,7928310059549;NA;105,89537995849;103,500264284492;113,195014788242;NA;112,269088315205;110,307315746533;109,600768;126,65292888942;123,750472083718;135,979709328073;0,0123122826253022;102,851829764181;102,851829764181;101,681587449817;100,435587189965;99,8401741481224;99,254899127777;98,3751008462971;97,0009706904824;96,9789589197712;97,0717392310699;0,731894890848937;399553488202,973;545916487734,358;NA;108,749606831427
"197";"BE";2017-10-01;"TOTAL";1805;1805;96329;100406;100406;107867;112201;112201;55548;55548;101,7;41166;41166;14382;14382;NA;4774,8;92143;94870;94870;66161;68163;68163;25986;26706;26706;91106;93065;93065;1436532;3978,3;109,493083625058;108,907683077447;108,907683077447;108,633617598855;109,547888081861;109,27220104287;NA;NA;NA;97,8991033475091;NA;106,273752622178;103,936338929782;113,858308952216;NA;112,846559175231;110,6336687517;110,455808;129,608192028807;126,515568006349;139,490317645638;0,0160872006488356;102,81228971539;102,81228971539;101,490939806491;100,20394988393;99,6882225670877;99,4999038527658;98,3979795890692;97,8620762429308;97,4075123468688;98,7838960226995;0,739060446235078;408876491675,957;553238228021,613;NA;108,913564892261
