"";"geo";"time";"nace0";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"B1G__CP_MNAC";"B1G__PYP_MNAC";"cpi10";"D1__CP_MEUR";"D1__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"nac_usd";"nulc_va";"nulc_va_eur";"rulc_va";"emp_ind";"lp_ind";"va_ind";"nulc_va_rel_ecfin15";"nulc_va_eur_rel_ecfin15";"nulc_va_rel_tuku16";"nulc_va_eur_rel_tuku16"
"395";"CH";2013;"manu";115391,39032466;96687,5318123635;119009;118121,823002441;99,321;56536,805210451;69589;1154;660;1,079;93,3853535037862;104,880822421979;96,9101878267283;100,917431192661;106,958112550026;107,939379637641;NA;NA;NA;NA
"396";"CH";2013;"manu_ex26_27";85953,3614439439;72492,2912431293;89228;88338,3163670523;0;42962,5773661622;52881;NA;522;0;94,589048004144;106,232688259669;98,7698465711595;100,384615384615;104,742994316189;105,145851986636;NA;NA;NA;NA
"397";"CH";2014;"manu";116549,96656293;98063,8193451261;119302;120203,898502846;99,308;57883,8088069251;70420;1171;666;1,092;93,5611271056141;106,312216718874;97,8265960024259;101,834862385321;107,058753869105;109,023134674043;NA;NA;NA;NA
"398";"CH";2014;"manu_ex26_27";86612,8397839348;73469,3654497554;89381;89912,603049051;0;43809,8727888596;53298;NA;525;0;94,6090529870917;107,502960426902;99,3783042245309;100,961538461538;104,943512734694;105,952584972528;NA;NA;NA;NA
"399";"CH";2015;"manu";117389;109929,852185669;117389;120160,845095037;98,172;65435,9296980622;69876;1188;663;1,039;92,1748014243457;119,323806939816;98,6527687956569;101,376146788991;108,317376974287;109,807983079437;NA;NA;NA;NA
"400";"CH";2015;"manu_ex26_27";90388;84644,5534024335;90388;93276,8149405316;0;49417,8179360072;52771;NA;523;0;89,7611913370601;116,199296340033;97,2994590208302;100,576923076923;109,936450400234;110,570699152543;NA;NA;NA;NA
"401";"CH";2016;"manu";121737,398236216;109782,121239498;119722;121737,398236216;97,745;64933,7745053754;70813;1181;653;1,015;90,074229416463;114,178638315356;98,0274433550994;99,8470948012232;114,049948750775;113,875560449933;NA;NA;NA;NA
"402";"CH";2016;"manu_ex26_27";96606,3060068895;86565,2226940103;94403;96606,3060068895;0;49912,8015177523;54432;NA;518;0;86,6269206728832;109,808808889731;96,093580256049;99,6153846153846;118,633771874971;118,17748813699;NA;NA;NA;NA
"403";"CH";2017;"manu";128003,053279635;110090,799327255;122411;125883,925291458;98,267;64105,0402761795;71279;1173;649;1,016;86,2289001364421;107,203774103985;96,5049961996261;99,2354740061162;120,659047387726;119,736577606475;NA;NA;NA;NA
"404";"CH";2017;"manu_ex26_27";103281,125434905;88075,5173939984;97932;100925,586407745;0;50333,2353722227;55966;NA;518;0;83,3119629799761;103,57730233521;95,2413456260035;99,6153846153846;126,830534985583;126,342725235639;NA;NA;NA;NA
"405";"CH";2018;"manu";133038,188237729;108691,801016088;125479;127226,165650844;99,187;60452,283657917;69789;1145;653;1,023;81,2310806855044;97,2690370111603;92,1774250404258;99,8470948012232;124,637118668888;124,446542034837;NA;NA;NA;NA
"406";"CH";2018;"manu_ex26_27";106695,288049478;86420,5453005927;99768;101169,336655294;0;NA;NA;NA;517;0;NA;NA;NA;99,4230769230769;131,276599807857;130,519234808965;NA;NA;NA;NA
"407";"CN";1990;"manu";1213684,82957192;95451,1567457201;581567;NA;NA;25657,5647871839;156327;NA;91634;0,209;32,0140013014112;47,0657452424861;71,4339906100276;66,3211910224583;14,6131578602242;9,69162033889267;NA;NA;NA;NA
"408";"CN";1990;"manu_ex26_27";1261717,69569187;87960,7044133815;535929;NA;NA;23674,4118109;144244;NA;85535;0;29,68613860872;43,6434116384431;74,5222673437773;73,0331802114107;15,7677019042187;11,5156541469061;NA;NA;NA;NA
"409";"CN";1991;"manu";1382502,19183381;104412,821174952;688236;662460;NA;27520,4874112331;181401;NA;94871;0,188;32,612623481935;44,3185682709432;70,0443267102247;68,6640080482315;16,0778194468589;11,0396752389713;NA;NA;NA;NA
"410";"CN";1991;"manu_ex26_27";1421150,72519755;95862,0981278244;631874;603650;NA;25181,7140090381;165985;NA;88324;0;30,328214957425;41,2141962719134;72,7334047359308;75,4145391827046;17,1993279825707;12,9707939405777;NA;NA;NA;NA
"411";"CN";1992;"manu";1634525,12482966;121536,180571605;871636;813697,830250883;NA;31659,8713504352;227059;NA;96534;0,181;34,5270130025779;43,1233979490329;69,2267966447079;69,8676239623065;18,6812570235096;13,0521504086176;NA;NA;NA;NA
"412";"CN";1992;"manu_ex26_27";1671159,05750453;111473,188506278;799466;743033,050315498;NA;28831,1624682228;206772;NA;89904;0;32,1286212713725;40,1278651163863;71,6122452899728;76,7636059358937;19,8695869368302;15,2526114172781;NA;NA;NA;NA
"413";"CN";1993;"manu";1816790,61093929;179809,014517506;1210094;968831,911422417;51,047;52032,6865926558;350174;NA;97698;0,174;47,9061101198805;63,7627152373292;76,9016155438261;70,7100827259765;20,5170067166575;14,5075924222427;NA;NA;NA;NA
"414";"CN";1993;"manu_ex26_27";1819398,77075686;163986,158838599;1103608;870382,415803029;0;47344,1964133219;318621;NA;90358;0;45,4741559877382;60,5258003968216;79,9383384531615;77,1512491675063;21,5234236340721;16,6055901973009;NA;NA;NA;NA
"415";"CN";1994;"manu";2218671,22197034;162388,882723834;1665186;1477771,14077605;63,429;51270,8297604035;525747;NA;99842;0,116;58,8973481478124;51,4485127466024;83,9043981074002;72,2618280776162;24,517403537164;17,7167239931208;NA;NA;NA;NA
"416";"CN";1994;"manu_ex26_27";2218874,08383068;148483,608238756;1522597;1345921,09726969;0;46922,9020596889;481162;NA;92300;0;56,3088699316662;49,1874032283355;87,498762811884;78,8094058983248;25,6969170769744;20,2515876825487;NA;NA;NA;NA
"417";"CN";1995;"manu";2469139,39825194;190750,550458716;2079181;1853170,63533469;74,08;60791,6513761468;662629;NA;101017;0,12;66,7016715945205;54,8142859117628;84,6932531898846;73,1122482213553;26,9678261380049;19,7167839859217;NA;NA;NA;NA
"418";"CN";1995;"manu_ex26_27";2461330,70147606;174456,23853211;1901573;1688971,34334249;0;56526,6055045872;616140;NA;93646;0;65,0021292857531;53,4176312881992;89,7143598576267;79,9586741576871;28,0951143263868;22,4644809184653;NA;NA;NA;NA
"419";"CN";1996;"manu";2892074,96296082;235177,033945026;2488369;2435321,1154546;80,238;85176,277860912;901236;NA;103575;0,12;77,4534689970892;65,569902988006;96,2486004342981;74,9636309683209;30,8069994514811;23,0940453812209;NA;NA;NA;NA
"420";"CN";1996;"manu_ex26_27";2882889,50649765;215463,841852406;2279787;2227260,58073045;0;78447,034732614;830035;NA;96074;0;74,7629717958046;63,2922046129421;100,808625542335;82,0317969910688;32,0754081254467;26,3120336775233;NA;NA;NA;NA
"421";"CN";1997;"manu";3270742,74320998;296526,185185185;2779014;2814178,38521254;82,474;121325,867724868;1137054;NA;105900;0,121;86,4065354375512;82,5852425495552;108,732914642892;76,6463772101877;34,0757343174532;26,1178158620966;NA;NA;NA;NA
"422";"CN";1997;"manu_ex26_27";3213402,92694345;268594,818342152;2517244;2541156,78110316;0;109577,770723104;1026952;NA;97352;0;82,9856706147185;79,3156640426487;112,958883573069;83,123004149661;35,2833955333344;29,3286183333149;NA;NA;NA;NA
"423";"CN";1998;"manu";3556463,20193046;309008,053697262;2863049;3021778,78378466;81,836;126651,523503702;1173463;NA;104796;0,121;82,0092743769952;79,2843605582324;108,920918187603;75,8473441559852;37,4428079510327;28,3993754082843;NA;NA;NA;NA
"424";"CN";1998;"manu_ex26_27";3459510,53393362;277642,16840603;2572435;2710034,29463001;0;113731,257693337;1053753;NA;95154;0;79,0937768977362;76,4657360171887;113,42008669265;81,2462644512372;38,8631209533914;31,5748340237966;NA;NA;NA;NA
"425";"CN";1999;"manu";3791870,06384068;334405,717770689;2945534;3052557,88630574;80,689;137270,401576281;1209114;NA;103366;0,121;79,2548212847217;80,5970017816576;109,087222365916;74,8123647470091;40,4734786855278;30,27916650002;NA;NA;NA;NA
"426";"CN";1999;"manu_ex26_27";3658350,61909347;298744,209044849;2631418;2720289,20927352;0;122825,444736348;1081879;NA;93200;0;76,7912102937354;78,0916695354777;113,837253852784;79,5778616438122;41,9584542403121;33,3896406632378;NA;NA;NA;NA
"427";"CN";2000;"manu";4103854,43296213;420854,27132958;3212405;3187884,22594234;80,97;178535,919229104;1362775;NA;101318;0,121;82,5361294018695;96,8565700352548;112,736497671263;73,3301005305174;44,6889485247466;32,7704508792278;NA;NA;NA;NA
"428";"CN";2000;"manu_ex26_27";3881189,12233554;371322,745777393;2834328;2791703,68871005;0;158010,331312256;1206102;NA;90800;0;80,6932820411978;94,6939792311221;117,822841203803;77,5286463225123;45,6908274836906;35,4234800416598;NA;NA;NA;NA
"429";"CN";2001;"manu";4482732,99230947;469094,005136222;3472071;3508982,61948483;81,552;191780,271326485;1419491;NA;100189;0,121;78,7048797976864;95,2481362100821;108,646244733112;72,5129734307034;49,3648278341105;35,795904491461;NA;NA;NA;NA
"430";"CN";2001;"manu_ex26_27";4219226,56696184;414208,967172845;3065831;3081187,65155344;0;170301,420276909;1260512;NA;90049;0;77,5768757407613;93,8830330000181;113,839855011989;76,8874126948889;50,0845780322681;38,5087362081636;NA;NA;NA;NA
"431";"CN";2002;"manu";4985484,96680743;481703,866328257;3764456;3861474,19529221;80,955;189536,979695431;1481208;NA;97754;0,121;73,8449033036078;84,6412315465423;104,564555991066;70,7506133881462;56,2688022489166;39,8105227372715;NA;NA;NA;NA
"432";"CN";2002;"manu_ex26_27";4614400,84358399;420178,258248731;3283641;3352977,83329821;0;166660,481175973;1302431;NA;87689;0;73,2921656172671;84,007682088136;109,823331925896;74,8723509622774;56,2497073217447;42,1154782811905;NA;NA;NA;NA
"433";"CN";2003;"manu";5680542,60802202;470980,626768034;4403085;4289282,35595864;81,868;177374,640205092;1658233;NA;99037;0,121;72,5550457213812;69,5179785019798;100,082733443829;71,6791998089269;63,2830121291975;45,3607567091949;NA;NA;NA;NA
"434";"CN";2003;"manu_ex26_27";5220022,25242262;411948,842821782;3851211;3714605,57285573;0;155719,57655587;1455785;NA;88018;0;72,4174175700431;69,3861113000386;104,663556363778;75,1532642292389;63,3944042255284;47,6429641141631;NA;NA;NA;NA
"435";"CN";2004;"manu";6164497,67819089;503381,984082322;5174850;4778206,78979615;84,999;180131,247688721;1851779;NA;106451;0,121;74,6626412738155;65,0559155051808;95,095959120949;77,0451699754645;63,8914500621563;49,2252763001773;NA;NA;NA;NA
"436";"CN";2004;"manu_ex26_27";5603632,57108161;440412,179435646;4527510;4134229,77032178;0;157296,206286679;1617031;NA;93308;0;74,9319168751668;65,2905438342922;98,8904807771631;79,6700763332707;64,1949458230985;51,1441623393643;NA;NA;NA;NA
"437";"CN";2005;"manu";6886645,65082503;595104,448195483;6068602;5781064,42837213;86,509;186986,4512499;1906802;NA;114961;0,122;68,8192206017736;60,4502124172912;83,5002194566047;83,2043831016089;66,0924728521332;54,9918343132158;NA;NA;NA;NA
"438";"CN";2005;"manu_ex26_27";6012440,43062747;507142,359938912;5171605;4857810,32727775;0;153617,132063339;1566517;NA;100208;0;67,6554011584784;59,4279234121647;83,8697457187074;85,5615703820079;64,1354961243303;54,8753376562688;NA;NA;NA;NA
"439";"CN";2006;"manu";7840343,85394937;716153,830837846;7193622;6909013,29982975;87,936;228865,283529787;2298906;NA;122047;0,125;72,878259470394;64,9890575222337;84,9267049570313;88,332959389724;70,8765873419041;62,6073871135464;NA;NA;NA;NA
"440";"CN";2006;"manu_ex26_27";6884242,48751493;615564,968939153;6183227;5921486,17195182;0;193142,621057662;1940079;NA;105874;0;73,1781461671959;65,2564809476865;86,8759936234696;90,39942621971;69,5051371061725;62,8322451372027;NA;NA;NA;NA
"441";"CN";2007;"manu";9074778,94662156;844804,901130974;8838207;8326232,96778882;92,172;273639,930682233;2862775;NA;130428;0,131;78,4084826081805;67,133431409774;86,0783078628397;94,3988072405133;76,7644278077191;72,4647042354918;NA;NA;NA;NA
"442";"CN";2007;"manu_ex26_27";8035643,52880211;735768,358263408;7697485;7217382,03146882;0;237674,145932142;2486507;NA;112510;0;80,3502387119702;68,79596518;89,4409483930131;96,0655065831042;76,3448250787496;73,3410429618856;NA;NA;NA;NA
"443";"CN";2008;"manu";9700711,47824446;1015231,13407669;10369458;9447821,99063035;97,633;344698,482458526;3520712;NA;135730;0,144;90,20670111481;79,1099686885705;90,2287867335566;98,2361924337939;78,8537834440932;77,4629544454666;NA;NA;NA;NA
"444";"CN";2008;"manu_ex26_27";8479756,74459513;881790,481370682;9006510;8122908,90097513;0;295904,726679358;3022338;NA;115882;0;92,5502903130147;81,1652624283657;92,9141924725691;98,9446541095306;78,2199399767834;77,3944490547107;NA;NA;NA;NA
"445";"CN";2009;"manu";11228217,1680902;1176997,92515056;11244361;12002266,699768;96,922;416031,33352452;3974524;NA;136623;0,146;87,9804559027969;82,4917783281403;93,9336109585657;98,8825117430356;90,673793060035;89,6605240704449;NA;NA;NA;NA
"446";"CN";2009;"manu_ex26_27";10034101,4806307;1044539,35187841;9978928;10657408,938519;0;362366,075423;3461837;NA;116384;0;89,5872641543136;83,998345539458;96,054626348507;99,3732816475691;92,1584742366224;91,5809001652612;NA;NA;NA;NA
"447";"CN";2010;"manu";12523033,1681626;1494805,80523497;13389622;12541038,6751314;100;562489,088028966;5038458;NA;138167;0,148;100;100;100;100;100;100;NA;NA;NA;NA
"448";"CN";2010;"manu_ex26_27";10956543,8454129;1304269,84385608;11682909;10896298,2259321;0;471055,297578638;4219446;NA;117118;0;100;100;100;100;100;100;NA;NA;NA;NA
"449";"CN";2011;"manu";13127194,9319426;1742155,45977012;15645680;14035591,5135547;105,554;664321,314655173;5966034;NA;142594;0,155;112,96025858191;112,668284474584;101,33557932421;103,204093596879;101,570006335461;104,824404404805;NA;NA;NA;NA
"450";"CN";2011;"manu_ex26_27";11385528,1172415;1532835,75431035;13765854;12140332,8264289;0;563727,20545977;5062634;NA;120409;0;115,46264422963;115,164202079252;101,828403088341;102,809986509332;101,07512729862;103,915324740002;NA;NA;NA;NA
"451";"CN";2012;"manu";14491787,161197;2088219,39601494;16980660;17272072,6497694;108,319;812782,350560399;6609258;NA;147257;0,158;113,3555129591;124,867019778664;103,435308268042;106,578994984331;108,577739440494;115,721063472383;NA;NA;NA;NA
"452";"CN";2012;"manu_ex26_27";12487996,8791765;1826290,24750934;14850745;15098811,4052324;0;687495,409402242;5590469;NA;123809;0;116,24482014212;128,049742592499;104,230678139822;105,713041547841;107,817841261566;113,977519328824;NA;NA;NA;NA
"453";"CN";2013;"manu";16114784,1302019;2204707,16060538;18186780;18882396,4390705;111,158;846541,054890445;6983175;NA;148485;0,161;107,706105245583;116,955045409186;102,039374190607;107,467774504766;119,739297528025;128,681158261009;NA;NA;NA;NA
"454";"CN";2013;"manu_ex26_27";13918318,2200889;1924957,99262104;15879110;16551685,327537;0;712248,919509073;5875390;NA;124160;0;109,614519849397;119,02733941833;102,448617754007;106,012739288581;119,82712079422;127,032013164589;NA;NA;NA;NA
"455";"CN";2014;"manu";17499780,1935438;2400158,74294317;19562030;19749855,1551712;113,294;923414,079036507;7526108;NA;146494;0,163;106,89311683064;117,478752769979;102,241496970169;106,026764712268;131,797615589004;139,740747776933;NA;NA;NA;NA
"456";"CN";2014;"manu_ex26_27";15158140,6202261;2110877,60632292;17204300;17293596,7189361;0;783182,056454648;6383174;NA;122127;0;109,347510322789;120,176205092576;102,72951478651;104,276883143496;132,673537536915;138,347829699712;NA;NA;NA;NA
"457";"CN";2015;"manu";20242010;2937326,37223975;20242010;22627416,0304246;114,922;1137063,26182965;7835849;NA;143172;0,161;96,2153383556718;125,062302981355;102,873400867433;103,622427931416;155,987694914759;161,638236744924;NA;NA;NA;NA
"458";"CN";2015;"manu_ex26_27";17641259;2559930,32807571;17641259;20022608,3012267;0;954836,65615142;6580070;NA;119300;0;96,8543398689986;125,892887815655;103,275307880807;101,863078262948;158,066267735709;161,011166010947;NA;NA;NA;NA
"459";"CN";2016;"manu";21417303,8167999;2923270,78326859;21428930;21417303,8167999;117,221;1132144,36082754;8299143;NA;139055;0,151;96,3119860557676;117,688069596815;102,920866918641;100,642700500119;169,931145549099;171,023293871402;NA;NA;NA;NA
"460";"CN";2016;"manu_ex26_27";18690651,0558676;2556989,03695004;18743915;18690651,0558676;0;955011,497876954;7000677;NA;115533;0;97,2598865729573;118,846353073321;103,413037593948;98,6466640482249;172,929244966649;170,588931323382;NA;NA;NA;NA
"461";"CN";2017;"manu";22756352,123662;3150818,73063645;24050540;22768705,1967201;119,088;1226042,50686023;9358515;NA;135782;0,148;102,215364972133;119,949463878513;103,407677201548;98,2738280486657;184,907804065653;181,715977416043;NA;NA;NA;NA
"462";"CN";2017;"manu_ex26_27";19859224,6171686;2756025,55368682;21037041;19915818,7201434;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;181,254462149421;NA;NA;NA;NA
"463";"CN";2018;"manu";24247889,7169038;3385933,98814564;26482040;25626903,5732489;121,559;1321930,45893311;10339072;NA;133082;0,151;105,978922515502;121,375236826321;103,753031867998;96,319671122627;201,024701652454;193,626331506886;NA;NA;NA;NA
"464";"CN";2018;"manu_ex26_27";NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"465";"CZ";1990;"manu";452207,73132622;8605,37144652112;195680;NA;NA;NA;NA;NA;1855;0,056;NA;NA;NA;148,162939297125;31,8706060332477;47,2204266706665;NA;NA;NA;NA
"466";"CZ";1990;"manu_ex26_27";NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"467";"CZ";1991;"manu";339460,75114581;6754,59167204648;246185;146891,959563365;34,888;NA;NA;NA;1631;0,034;NA;NA;NA;130,271565495208;27,2102078668417;35,4471637626348;NA;NA;NA;NA
"468";"CZ";1991;"manu_ex26_27";NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"469";"CZ";1992;"manu";324852,664148522;6456,94861720977;239479;235590,868321187;38,756;3177,36692088437;117844;NA;1439;0,035;75,3386762643591;51,7868854083799;89,6454713506683;114,936102236422;29,5135799235424;33,9217583945507;NA;NA;NA;NA
"470";"CZ";1992;"manu_ex26_27";NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"471";"CZ";1993;"manu";320646,027577585;7314,61656703672;251924;236377,898391331;46,822;3980,09052092229;137079;2431;1352;0,034;88,7854921186111;65,7212690444698;99,1264834880093;107,987220447284;31,0059773147613;33,4824930747263;NA;NA;NA;NA
"472";"CZ";1993;"manu_ex26_27";331009,742089897;6963,38001707942;239827;NA;0;3761,02134927413;129534;2256;1254;0;80,7915775687416;59,8039711130846;96,455035301787;112,264995523724;34,7613293143449;39,0248047987363;NA;NA;NA;NA
"473";"CZ";1994;"manu";339993,135774165;8474,0605296343;287997;267124,565315395;51,523;4724,01429171921;160549;2438;1356;0,035;98,0695987490544;73,5664685736856;101,556554138139;108,306709265176;32,7798311485194;35,5027564196424;NA;NA;NA;NA
"474";"CZ";1994;"manu_ex26_27";350545,199912926;8054,4430432955;273736;253981,055447864;0;4410;149877;2263;1259;0;88,2701885906875;66,2154851022344;97,7782538373274;112,712623097583;36,6666667267241;41,3279618701393;NA;NA;NA;NA
"475";"CZ";1995;"manu";370978,605150338;9922,88073394495;341556;314243,771728525;56,155;5280,05351681957;181745;2442;1359;0,038;101,744408280011;75,357818133363;96,9368423018668;108,546325878594;35,6882834763722;38,7383204827395;NA;NA;NA;NA
"476";"CZ";1995;"manu_ex26_27";374909,545619304;9310,9877675841;320494;292761,787652884;0;4894,44648318043;168472;2264;1260;0;92,773581121047;68,7135025097409;93,8743689583765;112,802148612355;39,1840290471593;44,2004266780848;NA;NA;NA;NA
"477";"CZ";1996;"manu";410645,24999743;11924,8578404347;409216;378076,65202494;61,073;6386,31015200441;219154;2547;1419;0,037;110,835667399825;82,3421225798654;97,5629922227519;113,338658146965;37,8338607304887;42,8803900771274;NA;NA;NA;NA
"478";"CZ";1996;"manu_ex26_27";408649,053658856;11051,2766795306;379238;349336,450174924;0;5931,976844924;203563;2347;1307;0;102,842217570974;76,4036224464306;95,857521925702;117,009847806625;41,1744727476824;48,1781878972434;NA;NA;NA;NA
"479";"CZ";1997;"manu";428097,661722221;13010,8500881834;461072;426607,668639579;66,323;6937,22751322751;245838;2592;1440;0,032;119,262278135365;85,7989429515962;97,1333977072356;115,015974440895;38,8666058626114;44,7028054649844;NA;NA;NA;NA
"480";"CZ";1997;"manu_ex26_27";425066,788051359;12055,2522045855;427208;394474,126695504;0;6379,25925925926;226065;2376;1319;0;109,799217009205;78,9910850571716;94,5002928985496;118,084153983885;42,4390363995016;50,1137770912646;NA;NA;NA;NA
"481";"CZ";1998;"manu";435237,543793707;13711,6724645438;495876;468761,833420767;73,419;7296,79332798145;263885;2585;1422;0,031;125,917269112473;88,7655707912997;96,9460080157867;113,578274760383;40,0150171180603;45,4483660877649;NA;NA;NA;NA
"482";"CZ";1998;"manu_ex26_27";426089,57346176;12593,6705021854;455444;428235,937542732;0;6701,76255463384;242366;2371;1303;0;117,434005937458;82,7852814853874;95,0333224266954;116,651745747538;43,0635301049655;50,2343596479589;NA;NA;NA;NA
"483";"CZ";1999;"manu";462556,741296673;13920,1632576468;511590;527001,381011252;74,987;7240,17733158191;266089;2483;1352;0,029;119,469996015194;82,8749050515129;94,753048228411;107,987220447284;44,7285248963962;48,3010907826898;NA;NA;NA;NA
"484";"CZ";1999;"manu_ex26_27";448480,330879708;12660,2495777819;465286;479377,315332287;0;6610,54700694314;242949;2261;1230;0;111,839393322072;77,5816473736784;93,2468850764894;110,116383169203;48,01660233551;52,8741458126028;NA;NA;NA;NA
"485";"CZ";2000;"manu";508533,341000171;15816,4226938068;561848;562440,342330708;77,818;8123,22650498051;288562;2450;1333;0,026;117,846489532142;84,5761645586621;93,5639645553936;106,4696485623;49,8753016224543;53,1020583568144;NA;NA;NA;NA
"486";"CZ";2000;"manu_ex26_27";494118,574312963;14424,6795149415;512409;512634,421484689;0;7391,67388479861;262575;2223;1208;0;109,709764310353;78,736592976524;91,5115323279687;108,146821844226;53,866329339024;58,2547232242981;NA;NA;NA;NA
"487";"CZ";2001;"manu";527992,170168011;17800,1585529254;613147;583346,893718139;81,446;9153,35864225101;315298;2345;1334;0,026;124,019699943374;91,7892564844408;93,679577604838;106,549520766773;51,7449420982744;55,1339878267557;NA;NA;NA;NA
"488";"CZ";2001;"manu_ex26_27";510952,961601761;16174,6940598481;557156;529866,533484265;0;8290,47565877624;285575;2121;1205;0;115,388453379034;85,4011124634802;91,5340284309132;107,87824529991;55,8402058373471;60,2394342291882;NA;NA;NA;NA
"489";"CZ";2002;"manu";549042,45317136;19744,8953045685;602283;637592,282718014;82,996;10941,4001692047;333748;2334;1332;0,031;126,243692307587;105,51296591617;100,950013763698;106,389776357827;53,8887306844509;57,3321000572592;NA;NA;NA;NA
"490";"CZ";2002;"manu_ex26_27";532764,742235003;18058,1228849408;550831;580940,11588495;0;9868,3005499154;301015;2114;1205;0;116,64758429155;97,4926537760836;97,5908198249532;107,87824529991;58,2239366536264;62,8109612064636;NA;NA;NA;NA
"491";"CZ";2003;"manu";558598,01624388;19104,4554455446;617456;612765,164285774;83,094;10738,551980198;347070;2251;1292;0,035;129,037110463893;101,785330196819;102,399863155665;103,194888178914;56,5240312795886;58,3299108731856;NA;NA;NA;NA
"492";"CZ";2003;"manu_ex26_27";528305,646229334;17120,4517326733;553333;546220,694330006;0;9642,11014851485;311633;2032;1164;0;121,781487909675;96,0620469118049;100,576396469438;104,20769919427;59,7702962682856;62,2852505427792;NA;NA;NA;NA
"493";"CZ";2004;"manu";607428,060754168;22073,9561057963;704046;671431,136120034;85,388;11944,9296567248;380982;2296;1306;0,039;130,258642907305;104,11842766835;98,5806636560262;104,313099041534;60,8062087950861;63,4288408038198;NA;NA;NA;NA
"494";"CZ";2004;"manu_ex26_27";563761,893118085;19805,0020098079;631678;590468,91100099;0;10715,202186671;341760;2073;1177;0;125,155114459393;100,039071813741;96,61947690447;105,371530886303;63,0771976666088;66,4654088214848;NA;NA;NA;NA
"495";"CZ";2005;"manu";702210,764759827;25391,8881118881;752144;813904,908298566;86,974;13637,0532915361;403949;2359;1344;0,042;119,469211425999;102,823388094464;97,8394173095325;107,348242811502;68,3068828181957;73,3262384246446;NA;NA;NA;NA
"496";"CZ";2005;"manu_ex26_27";648948,991248515;22760,9549071618;674212;727127,544266311;0;12223,5495538944;362079;2126;1208;0;115,190287722726;99,1406532097464;95,9060626185146;108,146821844226;70,7451650353853;76,5086475942216;NA;NA;NA;NA
"497";"CZ";2006;"manu";845896,473910066;28991,6756928958;827317;906047,000988686;89,178;15251,7330359987;435229;2351;1353;0,044;106,85566546897;95,4642654957697;95,8372167177751;108,067092651757;81,7364310471817;88,3301846699975;NA;NA;NA;NA
"498";"CZ";2006;"manu_ex26_27";777822,897510553;25749,741956037;734804;808102,853149453;0;13497,760433259;385177;2102;1207;0;102,235731829506;91,3368421196199;93,611248391706;108,057296329454;84,8646042463088;91,7023968892522;NA;NA;NA;NA
"499";"CZ";2007;"manu";903395,153782254;32239,7117840204;901725;883552,765017358;91,722;16979,1346224006;474896;2398;1393;0,049;109,173616656458;99,5122739661532;95,9428724404082;111,261980830671;84,7857551740665;94,3343106689094;NA;NA;NA;NA
"500";"CZ";2007;"manu_ex26_27";813821,544698259;28337,8387449836;792592;768811,677111044;0;15025,8562568406;420264;2133;1236;0;106,614455777654;97,1795865798186;94,6916551363532;110,653536257833;86,7089343638605;95,9465021250954;NA;NA;NA;NA
"501";"CZ";2008;"manu";978568,547311843;35886,0640467773;894597;976759,416552568;97,554;20121,2143051401;501598;2420;1402;0,059;106,453877766039;108,86838716125;102,14489688662;111,980830670927;91,2513906633901;102,184065263637;NA;NA;NA;NA
"502";"CZ";2008;"manu_ex26_27";887616,683377137;31772,4306499864;792049;864462,100929136;0;17853,9583899918;445078;2154;1245;0;103,522263427211;105,870280079153;100,351364101789;111,459265890779;93,8878170857255;104,646671684627;NA;NA;NA;NA
"503";"CZ";2009;"manu";860675,562393978;30288,9934040723;812444;786820,482025569;98,549;16881,8067106395;452822;2190;1293;0,052;109,265986002871;103,852823088619;101,536548961601;103,274760383387;87,0236309610002;89,8734463518955;NA;NA;NA;NA
"504";"CZ";2009;"manu_ex26_27";781259,34865085;26761,3593346716;717822;697142,919266918;0;15050,7714367651;403708;1955;1154;0;106,682999048748;101,397800286009;100,43608915267;103,312444046553;89,1543534915009;92,1075415659732;NA;NA;NA;NA
"505";"CZ";2010;"manu";957652,785477971;32950,1606698348;840039;903986,697938467;100;18087,1117145659;461117;2201;1252;0,052;100;100;100;100;100;100;NA;NA;NA;NA
"506";"CZ";2010;"manu_ex26_27";848203,45366754;28778,9032209399;733696;779330,321704277;0;16115,175379045;410844;1964;1117;0;100;100;100;100;100;100;NA;NA;NA;NA
"507";"CZ";2011;"manu";1054461,28709516;36436,349137931;889814;924958;101,917;20000,8168103448;488441;2272;1298;0,057;96,2007403558426;100,428262114766;100,000274661962;103,674121405751;106,206769756495;110,108935418475;NA;NA;NA;NA
"508";"CZ";2011;"manu_ex26_27";929395,359790138;31648,4310344828;772888;803927;0;17709,5969827586;432487;2023;1155;0;96,0717375503483;100,293590307503;99,9299558974118;103,401969561325;105,967247154088;109,572220647244;NA;NA;NA;NA
