"";"geo";"time";"B1GQ__CLV15_MNAC";"P6__CLV15_MNAC";"P61__CLV15_MNAC";"P62__CLV15_MNAC";"P7__CLV15_MNAC";"B1GQ__CP_MEUR";"P6__CP_MEUR";"P61__CP_MEUR";"P62__CP_MEUR";"P7__CP_MEUR";"B11__CP_MNAC";"B1GQ__CP_MNAC";"P6__CP_MNAC";"P61__CP_MNAC";"P62__CP_MNAC";"P7__CP_MNAC";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"D1__CP_MEUR";"B1G__CP_MNAC";"D1__CP_MNAC";"EMP_DC__THS_PER";"SAL_DC__THS_PER";"B1GQA__CLV15_MNAC";"nulc";"nulc_eur";"nulc_va";"nulc_aper";"nulc_aper_atot";"nulc_aper_eur_atot";"nulc_aper_eur";"nulc_aper_va";"rulc_aper";"emp_ind";"lp_ind";"d1_per_ind";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"exch_eur";"nulc_rel_ecfin15";"nulc_eur_rel_ecfin15";"nulc_va_rel_ecfin15";"nulc_aper_rel_ecfin15";"nulc_aper_atot_rel_ecfin15";"nulc_aper_eur_atot_rel_ecfin15";"nulc_aper_eur_rel_ecfin15";"nulc_aper_va_rel_ecfin15";"rulc_aper_rel_ecfin15";"emp_ind_rel_ecfin15";"lp_ind_rel_ecfin15";"d1_per_ind_rel_ecfin15";"gdp_ind_rel_ecfin15";"exp_ind_rel_ecfin15";"exp_goods_ind_rel_ecfin15";"exp_serv_ind_rel_ecfin15";"tbalance_gdp_rel_ecfin15";"exch_eur_rel_ecfin15";"nulc_rel_ecfin20";"nulc_eur_rel_ecfin20";"nulc_va_rel_ecfin20";"nulc_aper_rel_ecfin20";"nulc_aper_atot_rel_ecfin20";"nulc_aper_eur_atot_rel_ecfin20";"nulc_aper_eur_rel_ecfin20";"nulc_aper_va_rel_ecfin20";"rulc_aper_rel_ecfin20";"emp_ind_rel_ecfin20";"lp_ind_rel_ecfin20";"d1_per_ind_rel_ecfin20";"gdp_ind_rel_ecfin20";"exp_ind_rel_ecfin20";"exp_goods_ind_rel_ecfin20";"exp_serv_ind_rel_ecfin20";"tbalance_gdp_rel_ecfin20";"exch_eur_rel_ecfin20";"XPERF";"XSHA";"XGSVD";"XMKT";"eci"
"263";"IE";2013;193285,6;200826,6;108227,2;91586,1;161209,1;179616,3;186244,3;98732,7;87511,6;152455,9;33788,4;179616,3;186244,3;98732,7;87511,6;152455,9;180640,3;164423,5;69916,4;164423,5;69916,4;1885,83;1559,3;72,0540501816083;98,4549890926476;98,4549890926476;100,206282235391;98,2311814960268;98,3211826088566;98,3211826088566;98,2311814960268;99,9784936042604;93,5021996002413;100,177424581273;101,784909674395;99,9845193578218;101,965501124184;105,292170666068;96,8414534736495;117,564278654224;0,188114330380929;1;94,6895211910945;94,1798445070712;96,7327313233869;94,1126369731249;93,7878173055341;93,282994141104;93,6060654313769;96,1433990999307;93,4686524124562;99,2404258473048;100,427736734368;94,5151912931419;99,6649136039973;95,9058488999637;89,6176421134395;103,312158183212;NA;93,3494040213032;94,5771704279972;94,2598493150174;NA;94,3142857279771;94,0537795088406;93,7382144537789;93,997846634043;NA;93,5841554920141;98,2344505785711;100,311891242595;94,6084437256785;98,5408352271367;94,8375157597489;88,026070245661;103,768127542527;NA;71,3016798237147;0,993429836931705;1,06474589455093;224347079366,24;225830824710,435;1,28901
"264";"IE";2014;209986,3;230211,9;125874;103258,3;184896,8;195148,1;214349,7;114460,3;99889,4;179164,2;35185,4;195148,1;214349,7;114460,3;99889,4;179164,2;194426,1;178900,1;72712,7;178900,1;72712,7;1936,75;1606,9;76,4618543820524;94,2491582014596;94,2491582014596;96,8247186576406;93,71324398158;96,0292927484592;96,0292927484592;93,71324398158;96,2741594319173;89,1961916020446;102,882352628699;107,67226095308;100,903168607443;110,775755197041;120,698705570676;112,631770151516;132,547270323351;0,180301012410574;1;90,2851693233195;88,8187051258007;93,117285817495;89,2475455417671;91,3530583586141;89,869248886684;87,7979350328169;92,0471132635528;89,6161262725144;100,887439888762;105,472936458622;94,1320070001479;106,408945368605;106,611980664557;101,756712567275;110,590270932956;NA;94,0732682436694;89,7300201954028;89,2418011870768;NA;89,1491523534465;91,2038606976708;90,7076225565408;88,6640938338972;NA;89,5638638671707;99,4922833527124;105,402156832258;93,9651293782085;104,867012535421;104,992855946126;99,3962724357182;110,745832234012;NA;70,4039235657906;1,09560731830256;1,20143429358788;256818191386,334;234407152175,86;1,22044
"265";"IE";2015;262853,3;320564,9;200326,9;120237,9;244886,1;262853,3;320564,9;200326,9;120237,9;244886,1;75678,8;262853,3;320564,9;200326,9;120237,9;244886,1;244344,2;244344,2;77089,8;244344,2;77089,8;2006,82;1670,88;100;79,8255013873625;79,8255013873625;81,6818229096472;79,0940096996741;77,5735471213461;77,5735471213461;79,0940096996741;80,9333205707304;69,9620133286712;106,604550356177;130,074285573185;102,880968048037;138,665107264304;168,070236514242;179,252056468895;154,343093334018;0,28791268741918;1;76,1148822780079;73,0299496037847;78,0545090704499;75,12922536194;74,0942737772165;71,0912362724969;72,0842413171431;77,043734772533;70,8017085389206;103,472520025339;126,356494682261;94,9306556492833;130,744249263418;142,006701323296;155,53366109675;121,077950343107;NA;97,1431424207089;75,3483127070912;69,6618787520037;NA;74,767673443407;73,6125573064107;68,0571184339406;69,1250595382455;NA;70,4331633310856;101,701391745256;126,298096119888;94,4301480721583;128,446921501688;141,541144250276;154,025254980999;122,227024064192;NA;70,8459549446337;1,45018579097196;1,68853408277364;355114726215,389;244875331441,07;1,35298
"266";"IE";2016;268094;333889,4;200390,8;133498,7;291074;270809,5;328235,4;193159,8;135075,6;285882;42353,4;270809,5;328235,4;193159,8;135075,6;285882;247987,1;251921,3;82163,7;251921,3;82163,7;2081,41;1737,84;102,110642882417;83,416327104598;83,416327104598;85,7790901461328;82,4209638589027;80,7440253966879;80,7440253966879;82,4209638589027;84,7555332892889;72,173803725782;110,566855600827;127,913356090261;105,427420993863;141,42977572249;175,056191203711;179,30923404419;171,365287601248;0,156395547423558;1;78,4005466243798;77,6819645522444;80,7148591272659;77,2168727519965;76,3799974966408;75,6799348155248;76,5091396708513;79,4962442836758;72,973582866483;105,873339543614;123,672298280347;95,4958811926055;130,935992279743;143,541673290646;151,572928303735;130,047697355728;NA;94,4681558086565;77,6673533467087;72,3583765446892;NA;76,9370522364699;75,8940166275115;70,706256824639;71,6779954006354;NA;72,628680102036;103,829419017069;123,792572192997;95,2423559329958;128,533108494275;144,122399679846;150,590832632697;133,075038335784;NA;71,8998832601058;1,4743910935571;1,75615188042965;371259929830,486;251805597207,446;1,40903
"267";"IE";2017;292569,4;364690,5;207074,2;157057,7;294345,2;300386,9;359654,8;197824;161830,9;294028;65626,8;300386,9;359654,8;197824;161830,9;294028;266538,5;279886,6;87932,5;279886,6;87932,5;2144,14;1807,08;109,537030263926;81,8047815984071;81,8047815984071;85,4122197042916;80,0743140329743;79,8027375310289;79,8027375310289;80,0743140329743;83,605441750706;68,9858222473987;113,899144218562;135,507145935306;108,506417573358;154,341479575311;191,205021477702;185,28952522927;201,606741717264;0,218474241053788;1;75,7641705977929;76,3184118009321;79,2137507417658;74,1023373108854;74,3344545731058;74,8782369073177;74,6444216267641;77,4762533637204;69,8673015399604;107,479836764595;130,018395569715;96,3466700512712;139,743559322275;148,96013049307;148,305339835911;146,276388167068;NA;92,9225450158229;75,0269661646064;71,2356093950695;NA;73,7769624922478;73,8929506123365;70,1588993392183;70,0487724763118;NA;69,4856911547197;105,528883156622;129,949998171449;95,8731614096268;137,134781732381;150,763227591582;148,599091515174;150,719145476453;NA;70,5502789160717;1,54353110458264;1,78116896598176;406819504519,256;263564176524,487;1,40023
"268";"IE";2018;317485,8;405250,5;230037,7;174587,1;306141,7;326986,1;399897,4;211443,5;188454;307110;92787,4;326986,1;399897,4;211443,5;188454;307110;292112,8;307777,9;93517,2;307777,9;93517,2;2212,04;1872,96;118,268192453659;80,1724876382471;80,1724876382471;82,8841417199538;78,1139520460415;78,2422950404731;78,2422950404731;78,1139520460415;80,7559807911099;67,0876116441404;117,506069089344;142,533767820936;111,338759045062;167,485827691314;212,4703839457;205,837213027181;224,10831418559;0,283765579026142;1;72,5145253890706;73,3325775149267;75,0924885201639;70,7448769199627;71,184460340296;71,9875077131755;71,5429652567103;73,2599272969026;67,6746438095827;109,26342981018;136,597208158176;96,6355267876067;149,250794658574;160,910914808248;161,501156582074;155,913877444699;NA;92,5581372145108;71,9653950772784;69,8419167504761;NA;70,5197035899262;70,9196694503339;68,8270472829706;68,4388831897196;NA;67,4608080727798;107,210796026115;136,02775560279;95,9263700511165;145,83643959821;162,662670884329;160,341612025332;162,700608311956;NA;69,02176453004;1,65944732003169;1,89151962859265;452234207063,653;272520978282,708;NA
"269";"IE";2019;335154,5;448002;248824,8;197672;405262,2;356051,2;448866;227496,1;221370,1;405075,5;43790,6;356051,2;448866;227496,1;221370,1;405075,5;308211;334828,2;100367,2;334828,2;100367,2;2275,85;1941,33;127,91370057646;81,5088796080614;81,5088796080614;84,3090529983734;78,8293544530351;77,0677332341807;77,0677332341807;78,8293544530351;81,5374748661273;65,6355724263537;120,895728529766;146,247299809285;115,285802344654;176,806738559547;234,884736597343;222,647867562777;253,741190968255;0,122989614976722;1;71,915059606819;72,6656831293741;74,5391567920604;69,6326330932586;68,5298400810499;69,2451298999419;70,3594334689102;72,1734471800433;65,782554713322;111,066131331735;140,093640181839;97,5508904548099;155,59658639177;174,296655869745;171,027458282941;171,93734782767;NA;92,6354105904288;NA;NA;NA;NA;NA;NA;NA;NA;NA;109,030186081749;138,996279535072;NA;151,547902223796;177,861267233644;171,34043647624;181,731018285;NA;NA;1,81081150701099;2,05026980633505;500132311490,069;276192364337,032;NA
"270";"IE";2020;327320,6;450914,4;265744,9;186464;348082,2;349463,3;448898,7;241751;207147,8;344283,4;104615,3;349463,3;448898,7;241751;207147,8;344283,4;307567,7;335796;102311,3;335796;102311,3;2265,922;1934,375;125,643474219465;85,0762687004755;85,0762687004755;86,1218628282844;82,2150825970729;79,9174325415138;79,9174325415138;82,2150825970729;83,2255125194696;68,1148757005816;120,368341930103;143,454712227869;117,941410147536;172,674058529287;236,411690286983;237,787934726295;239,35406852111;0,299359904173056;1;70,8242123622321;71,8713092918743;72,0438415795857;68,5983891276009;67,4023743130886;68,3988812538628;69,6125784879646;69,7796885286519;65,9512415804093;111,930125834312;146,448005576523;100,460972734994;163,919436923642;196,852890941413;200,880485215463;194,683992932787;NA;92,2386087104699;NA;NA;NA;NA;NA;NA;NA;NA;NA;112,073585736518;140,638641860109;NA;157,618768863764;203,242611802334;205,296977741886;202,687001141734;NA;NA;2,08828973844288;2,39614724668738;508987271738,12;243734029032,601;NA
"271";"IT";1991;1432202;227442;171349,5;49705,8;247983,5;1006247;173186,4;134499,9;37322,9;172295;719,49;796797;137137,6;106503,7;29554,1;136431,7;1266015;915904;423828,8;725258;335608,7;23105,584;16616,239;87,8377490606313;62,4550109103316;78,8723067313592;63,024490822458;64,3403286043775;62,9972935234873;79,5571369791885;81,2532102534856;64,9269992997427;108,796522611728;93,2323385573866;89,689581510611;57,7065714678181;83,619694284676;53,4145535529971;49,5931813301025;61,8968870868522;0,000902977797356165;0,791849680814518;88,0979372422422;108,377063343404;NA;89,1971572854442;87,155852427688;107,218121501883;109,729311125584;NA;104,392397280872;105,098699761625;111,138927757512;99,1327641972237;116,805568002156;135,594270142;123,800536984243;161,357310546728;NA;75,4211431009872;84,1101453493078;107,439608841027;NA;84,6356971287231;82,836344599771;105,812496514645;108,110931870747;NA;103,269763512406;104,553914256111;113,699695850271;96,2305302161146;118,877482508751;134,490644986733;124,100711229689;155,175707725856;NA;48,0115028758508;NA;NA;NA;NA;NA
"272";"IT";1992;1442554;241554,3;178518,4;58978,6;263820,6;1018154;178940,3;135186,1;43173,3;179982,8;-843,93;838974;147449,5;111395,3;35575,4;148308,5;1275877;923926;426784,7;761328;351676,9;22937,955;16526,13;88,397489126051;64,9755728406432;78,8524363190248;65,5314866358634;66,8136834467104;65,4746377648164;79,458086772449;81,0831130668499;67,3853236295311;108,074726861941;92,5559460593637;90,9980434391909;60,799144686161;84,2241000006539;56,7288147892945;51,6680549517786;73,4439792688303;-0,00100590721524147;0,824014778411691;87,498364903166;103,502004821592;NA;88,377014359473;86,6525829642908;102,50152753939;104,541361161152;NA;103,04973198721;105,385513779725;110,014179888208;97,2272475572582;115,939008705739;139,442211819116;125,152858820454;184,839678673108;NA;78,4360879377579;84,0578156894375;104,187150122997;NA;84,486081230464;82,8787940804403;102,725788078702;104,717972460568;NA;102,079580982128;104,443810994052;112,745685391313;95,2544113435482;117,755890554051;137,355198562982;124,349362221458;177,752359745914;NA;49,4794971420294;NA;NA;NA;NA;NA
"273";"IT";1993;1430509;261067,7;193722,2;65125,4;232205;909451;186008,5;142522,9;43235,8;159021,6;25672,63;864811;176878,4;135527,3;41113,6;151216,1;1269318;827672;377071,6;787046;358563,2;22321,803;16211,845;87,0540103639858;66,8056931549332;70,2540852129826;67,1599343253384;68,1462667660327;67,2449105132823;70,715974196739;71,6638568695693;68,5076164079256;106,044124959809;90,0697378827251;92,7290894331234;63,1914126548093;83,520847793452;61,3115196076705;56,0684460256166;81,0983734350134;0,029685827307932;0,950915422959459;87,3291169573204;89,3038515519791;NA;87,4934921147379;86,5353465265167;88,4921319424303;89,4719436519373;NA;101,388139141114;103,778071443911;111,07055985616;97,1795115295443;115,266884960678;151,399374824358;136,698228385073;202,809497356134;NA;90,7305677339841;84,2949069269842;87,1729211023463;NA;84,0359442497796;83,1554550129289;85,9945657849852;86,9051168677682;NA;100,460633295349;102,259821923518;113,846136653098;95,6716759283256;116,418856608263;147,774794690884;134,511881705549;194,209870977164;NA;59,3036019399389;NA;NA;NA;NA;NA
"274";"IT";1994;1460181;284516,6;217621,8;65479,9;248984;925053;202709,2;158666,7;43811,5;172462,1;29927,2;914919;200488,6;156928,5;43331,6;170572,9;1298464;841077;370782,6;831863;366720,9;21954,54;15947,388;88,7009811148072;66,9371662237312;67,6785438982813;67,1460910399746;68,2706236793433;67,4881742049512;68,2356546926143;69,0267703625522;68,4837104936156;102,502172698869;88,5878109011088;96,2358801659266;65,7008355925835;85,2532595404087;66,8184731378402;62,9856368929195;81,5398198350771;0,0327102180630198;0,989045602463546;87,3080470167249;85,8806029309359;NA;87,7419362184569;86,8952265711175;85,4745318987412;86,3073982553443;NA;100,057697356766;101,899090291455;112,563301496019;98,765220204026;114,70098022647;151,455513427012;139,078187253636;197,664350120447;NA;93,7932173125945;84,2105884881752;83,3089812092812;NA;84,1776503898249;83,4928800563172;82,5989569791122;83,2763957652677;NA;98,8195503565856;100,136256307721;115,640075396135;97,343098377488;115,797642293115;148,768134103188;138,051063218061;188,455976085319;NA;61,8308836036303;NA;NA;NA;NA;NA
"275";"IT";1995;1499354,9;317977,1;247602;70841,7;270798,8;898299,3;221632,8;176774,3;44858,5;188751,2;36173,9;988243,2;243824,2;194474,2;49350;207650,3;1336013,1;811758,4;346396,8;893037,2;381080,4;21910,4;15871,9;90,575818421228;67,74083146865;61,5754765925501;67,8142374040971;69,2793296899026;68,8670361735768;62,599181054736;62,9739501447129;69,3544027867746;98,8825004524908;88,4097035040431;99,0167822090579;68,5981629949461;87,5404435702722;74,6766421178882;71,6627179168661;88,2166810702305;0,036604248832676;1,10012679100962;86,6192681628241;76,2944206860792;86,2686118988688;87,3724402844969;87,0483732988847;76,6723773285623;76,9578161628444;87,0187349931381;97,8556923788084;100,838463472243;114,442552003694;99,9912504094819;115,402110998947;157,06619867207;145,363552060678;204,93592134306;NA;103,954041378416;83,7196681732994;75,3757815422174;NA;84,0107158744477;83,8368360890517;75,4812719653665;75,6378220927688;NA;96,4118679054352;99,1186763531324;117,333699911147;98,5728812573307;116,299610268085;154,545724350395;144,556668186147;195,551115306348;NA;67,9675650856514;1,92049541548795;4,63990047392247;354720006308,982;184702344743,092;1,68699
"276";"IT";1996;1518348,5;322551,1;253758,3;68935,4;267545,8;1033759,7;245049,5;195888,4;49161,1;198213,3;47385;1045872,7;247920,8;198183,7;49737,1;200535,8;1353220,7;936713,8;402214,6;947689,7;406927,5;22044,6;15943,1;92,2196220849597;71,4305393620393;70,6032544305482;71,4929790731409;73,1720375662828;72,3450488989949;71,5071724198774;72,3245831773656;73,23599957647;99,9339240128495;88,9512080959375;99,6606954560294;72,9237615179046;88,6493926049513;75,7508419928075;73,4445177016482;85,8428326289285;0,0453066611261581;1,01171737674366;90,7212877881032;87,0683467260003;90,3542081889581;91,719247361055;90,7999270063778;87,1438194941887;88,0261229242312;91,3481297835155;99,6566043305419;101,033951305851;113,957282664697;104,52076197317;115,135545476921;149,960542285701;140,208031157972;186,954809593873;NA;94,8969153017447;87,8188341634508;86,3986641437239;NA;88,3493167842537;87,573695205354;86,1574894719019;86,9205680180514;NA;98,1039985134058;99,2058489875413;116,618075044092;103,031272548404;115,69195142042;147,375670397492;139,340015236574;177,12157726023;NA;62,1272952195203;1,81634323826486;4,69897048599481;357733819836,933;196952763277,647;1,63958
"277";"IT";1997;1546137,5;338791,8;263330,6;75875,3;295341,7;1096302;264754,6;208602,8;56151,8;224070;40538,2;1092357,3;263802;207852,2;55949,8;223263,8;1374731,8;988152,8;428016,7;984597,3;426476,6;22115,8;16005,1;94,0168632247576;73,5166057309071;73,7820902252174;73,7551269506635;75,2595254785473;74,3223394165234;74,5907335908705;75,5313040361271;75,5037015206396;100,212068904146;89,2385041238278;101,157976055279;76,1310127629058;90,2718646336713;79,5649560961313;76,2150003096869;94,4848463716717;0,0371107512166578;0,996401775912015;93,0215284065124;90,289324577445;92,6905200777047;94,2327712524876;92,9951665385262;90,2637370033011;91,464991117608;93,897452830338;100,627123681174;100,386354054654;113,542608960176;106,994346975549;113,981285433654;139,415033485444;128,55120976381;181,857342674434;NA;93,8464144870228;89,9681704726893;87,822170288493;NA;90,6653315983395;89,5917332471132;87,4547121757652;88,5027021118445;NA;98,7705919300838;98,4228923440656;116,399731953031;105,534202954794;114,563982868913;137,420411584873;127,582547734145;175,480738991174;NA;63,8716343681231;1,73376899948158;4,37603617347077;376366533838,502;217079976600,712;1,55468
"278";"IT";1998;1574132,1;347919,3;270020,1;78352,9;322028,1;1134534,9;273002,6;214432,5;58570,1;238590,3;34543,4;1138856,1;274042,4;215249,2;58793,2;239499;1398053,7;1017723,8;423292,3;1021600,1;424904,5;22341,4;16152,9;96,3350840357104;71,9429942716096;71,6700235326208;72,2574221750141;73,7191222282309;72,3356501707905;72,0611895915183;73,4394123902406;74,0413127247166;95,857838673088;90,1488128863567;101,949585090584;75,1563392441016;91,9063407017272;81,7085414390098;78,151122600722;97,5701146390849;0,0303316634998926;1,0038087156322;90,0207872348725;87,0351394459671;89,8053162467947;91,5355457361958;90,0671450126306;87,0799597122136;88,499659157905;91,3164490687498;96,6941273116339;99,670665907929;112,859323142292;103,306397352474;112,487638915104;133,830463790982;123,946240312689;173,096811771546;NA;94,3972935639305;87,3389789565566;84,955793920452;NA;88,4001145631817;87,0510040374758;84,6756768619292;85,987974729011;NA;94,7022810351553;98,0809172054391;115,496817986141;102,099319416578;113,280338423904;133,890985165013;124,658467077399;170,395744435538;NA;67,9392434958949;1,65445634011566;4,52145850998235;385557418391,261;233041760633,168;1,47994
"279";"IT";1999;1599723,2;344515,7;270045,2;74753,4;336502,7;1175149,5;272643,4;215632,4;57011;251717,6;20925,8;1175149,5;272643,4;215632,4;57011;251717,6;1419933,1;1051978,5;440169,7;1051978,5;440169,7;22585,3;16377,5;97,8451364894971;73,3353981787489;73,3353981787489;73,6999591284358;74,9244694500527;73,5605241997395;73,5605241997395;74,9244694500527;75,296929904565;95,9512316287552;91,1329631841438;102,48814938602;76,7887021766529;93,400487448072;80,9092089741485;78,1583872198274;93,0877837024713;0,0178069258422014;1;90,0442422839514;86,7022336931385;89,7327358493679;91,5995788127589;90,2139035920582;86,8655979906332;88,1998436210102;91,2826917194638;96,0797360782359;98,7949673992214;112,182848408802;102,759016642618;110,831008512994;124,72264269405;117,321408522442;154,916772520512;NA;95,0882071903983;87,7227076197689;83,3396226920776;NA;88,8320123916646;87,53403140696;83,1603737289172;84,3935008001385;NA;94,3972217397338;97,4748644946064;114,477465397176;101,692636247283;111,586754272757;125,277919218691;118,348880296553;153,693905013088;NA;70,3831637363069;1,54743767880522;4,13442789894633;380506902744,587;245894815640,25;1,49433
"280";"IT";2000;1660304;386149,2;303587,8;82835,8;373487,1;1241512,9;318171,6;253814,7;64356,8;307620,3;10551,3;1241512,9;318171,6;253814,7;64356,8;307620,3;1473837,9;1112455,9;457940,4;1112455,9;457940,4;23028,6;16673;100,307934848114;73,5122471835988;73,5122471835988;73,8710420416535;75,2220649720212;74,7675441142196;74,7675441142196;75,2220649720212;75,5892050222608;94,636088863541;92,9217037622868;104,321722575475;78,4729539356558;96,9375220112978;90,6867998120268;87,8665231880274;103,152512570949;0,00849874375046768;1;88,6205554352657;84,3191088002543;88,4801709710136;90,6074252002764;89,7946410273795;85,4362068628428;86,2095402815853;90,4638933212273;94,7035121217709;98,5922067007614;112,559177979466;101,986972993791;110,974577414193;124,00168255387;117,212338386491;151,922267531126;NA;96,1914282403908;86,0382252453785;77,5649154832561;NA;87,5356665833245;86,893908805041;78,3363286870542;78,9148841801657;NA;92,8412502463943;97,3525138905277;114,771661402577;100,466138857502;111,733097609333;125,613233319249;118,945213993333;153,072974908575;NA;71,577887133487;1,56130883600228;3,77724271981676;429572953467,916;275136439096,723;1,48962
"281";"IT";2001;1692702,7;396077,7;311951,8;84364,9;382566,5;1304136,8;334498,2;267052;67446,2;318024,1;16474,1;1304136,8;334498,2;267052;67446,2;318024,1;1501115,8;1175476,8;482845,6;1175476,8;482845,6;23481;17055,8;102,637137530949;76,0266658876801;76,0266658876801;76,4731656629632;77,5429297012239;76,7951689436596;76,7951689436596;77,5429297012239;77,9983343974859;94,6836293422801;94,7471633552302;104,308276620835;80,8836936126525;98,8291332429683;93,0184993000322;90,2872910843153;105,056647099405;0,0126321870527693;1;89,6724161299725;85,8613782716244;89,6978546791333;91,5651297307703;90,5699177949744;86,7207365144808;87,6736523850195;91,5911052107962;94,9374352555743;99,5012600944225;111,204687135817;101,824716042608;110,650064984198;122,801369214696;116,45819785521;149,284948349435;NA;95,6731071311802;87,2750869832381;79,2452278341065;NA;88,6897738531231;87,8293444412129;79,7484901057832;80,5297545781415;NA;93,0512567712311;98,5856462783036;113,40479680093;100,578457821339;111,800851836794;127,580279786902;121,351831691771;153,011063241759;NA;71,7855758655977;1,56923621005424;3,96817808228758;439437240106,898;280032564435,734;1,52985
"282";"IT";2002;1697001,2;384969,2;303959,8;81188,2;384719,4;1350258,9;329564;263117,4;66446,6;319342,4;10221,7;1350258,9;329564;263117,4;66446,6;319342,4;1506601,6;1217299,9;505286,2;1217299,9;505286,2;23875,4;17423,8;103,244657800051;79,3585349670978;79,3585349670978;79,7359181454353;80,5625468261013;79,5176041988926;79,5176041988926;80,5625468261013;80,9456555867255;95,2518550274497;96,3385896670271;102,845706222427;82,8551202340772;99,08010290778;90,4096778504166;87,9741900528552;101,100814154179;0,00757017783774652;1;91,6624523786546;87,7496080509903;91,6217512795518;93,2186718819995;92,3147957615993;88,3741045016372;89,239396376702;93,1772797710091;95,5286104823677;100,728831245312;108,890169463296;101,505969783743;109,683795041417;116,461794773573;110,888309558819;138,128435659552;NA;95,5247875834139;89,880029638736;82,9907940649837;NA;91,0143521953548;90,1608923196455;83,2501288360735;84,0381716646351;NA;94,0292656469934;100,101742234186;110,641491629213;100,699636865606;110,754060754734;121,613570023852;116,366238999787;142,070802591029;NA;70,5194036605792;1,49036844848516;3,9336856100966;428469772191,902;287492514101,066;1,48036
"283";"IT";2003;1699353,7;379970,9;301819,8;78223,3;387565,6;1394693,2;324994,1;259337,2;65656,9;318640,7;6353,5;1394693,2;324994,1;259337,2;65656,9;318640,7;1507655,2;1261478,2;526410;1261478,2;526410;24226,2;17632;103,583587724331;82,5617145353488;82,5617145353488;83,0112755562708;84,0415765334831;82,7947048418462;82,7947048418462;84,0415765334831;84,499195626775;96,3328575351831;97,7540875123069;101,496988104286;85,2996689368436;99,2174545738192;89,2358314938776;87,3548161530398;97,4087283105989;0,00455548216625707;1;93,6784381494792;90,960039723416;93,6647427981014;95,4196107259795;94,5091460013882;91,7666417622718;92,6506862569445;95,4056608232799;96,718431091906;102,061330462333;106,421100539943;101,546599865517;108,614791103723;113,409466704714;108,821208514648;132,084086649786;NA;94,3890238953786;92,3451534835646;89,7663842280348;NA;93,7126013020652;92,8286465192909;90,2363755592454;91,0956456094581;NA;95,5774520276145;101,551140364013;107,607149116897;100,841458624436;109,276287041412;117,388527245129;112,988292500985;134,816222214865;NA;67,8572986695031;1,39052849560487;3,9886699800672;421726321481,676;303284918514,544;1,37375
"284";"IT";2004;1723545,6;403261,5;321190,5;82127;405289,3;1452319;348699,3;278154,6;70544,7;340140,4;8558,9;1452319;348699,3;278154,6;70544,7;340140,4;1531522,7;1310293;545614,2;1310293;545614,2;24373,3;17676;104,857968933632;84,3725627074538;84,3725627074538;84,6987913189719;86,1912835130238;85,0746603779632;85,0746603779632;86,1912835130238;86,5245442537566;96,2275129401731;98,3476443339736;102,320608838685;88,191446056403;100,629908461026;94,70560840835;92,9612208264763;102,269868823798;0,00589326449629868;1;94,898236571248;91,9728846349448;94,859244143834;96,9396209530569;96,0832075712635;93,1213274829671;93,9513408953278;96,8997897478615;97,5169244051526;101,925151730299;105,478343744963;102,250306613929;107,50896190466;111,870012230756;108,078361555454;128,064364940346;NA;94,4854572671492;93,6272214633744;92,3818740679817;NA;95,3264719452288;94,5133980987512;93,2562635569765;94,0585226064203;NA;96,4251421569404;101,387382465077;106,484205486136;101,507636268842;107,961548681128;115,011465728208;111,427705764532;129,751803616227;NA;66,6402417971093;1,33385569930797;3,85091737292858;444555206901,582;333285832292,222;1,3861
"285";"IT";2005;1737641,6;416232,7;331855,3;84432,5;419232,5;1493635,3;367450,6;293323;74127,6;368926,7;-1476,1;1493635,3;367450,6;293323;74127,6;368926,7;1543980,7;1346105,3;569230;1346105,3;569230;24510,8;17970,8;105,050821315329;87,3103902060808;87,3103902060808;87,65181223228;88,2242085399892;87,6322703329776;87,6322703329776;88,2242085399892;88,5692039977857;96,5558433646337;98,9024646125539;102,578747184913;90,4992878341263;101,45290913456;97,7518833138056;96,0479024931825;105,140827005312;-0,000988259985553368;1;96,8938748170439;93,9820756645794;96,8305537603262;97,795502275081;97,3534675463165;94,4278569767517;94,8566079313766;97,731591996356;98,3238783272182;101,475790788252;104,804246661652;102,493839428378;106,350938079582;109,611273459807;106,057091459688;124,710272987903;NA;93,8191519480854;95,6715888346985;94,3525520877114;NA;96,332216220239;95,9054099420559;94,5831494727853;95,0040713168158;NA;97,3554461209703;100,856784802944;105,586895191753;101,714196176356;106,491547663656;112,336651674972;108,943483127524;126,3329030665;NA;66,7740023876687;1,28225242215559;3,59589895087057;462770899743,001;360904679723,7;1,39804
