"";"geo";"time";"B1GQ__CLV15_MNAC";"P6__CLV15_MNAC";"P61__CLV15_MNAC";"P62__CLV15_MNAC";"B11__CP_MEUR";"B1GQ__CP_MEUR";"P6__CP_MEUR";"P61__CP_MEUR";"P62__CP_MEUR";"B11__CP_MNAC";"B1GQ__CP_MNAC";"P6__CP_MNAC";"P61__CP_MNAC";"P62__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"XPERF";"XSHA";"XGSVD";"XMKT";"eci";"nulc_eo";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"eci_rel_ecfin15";"nulc_eo_rel_ecfin15";"gdp_ind_rel_ecfin15";"exp_ind_rel_ecfin15";"exp_goods_ind_rel_ecfin15";"exp_serv_ind_rel_ecfin15";"tbalance_gdp_rel_ecfin15";"eci_rel_ecfin17";"nulc_eo_rel_ecfin17";"gdp_ind_rel_ecfin17";"exp_ind_rel_ecfin17";"exp_goods_ind_rel_ecfin17";"exp_serv_ind_rel_ecfin17";"tbalance_gdp_rel_ecfin17"
"236";"IE";2006;195816,7;164538;100236,6;63207,7;14881,2;184916,2;146148;93354,2;52793,8;14881,2;184916,2;146148;93354,2;52793,8;72845,1;72845,1;0,9210512751;1,2413768455;181372481662,193;196918984397,435;1,37041;100,953847957788;103,01972517439;86,0681334799379;89,6914024331318;80,7078183835632;0,0804753720874645;96,6287671614796;111,230113105675;104,754088374286;89,0057982770914;91,4301783351536;88,7287224455465;NA;NA;NA;NA;NA;NA;NA;NA
"237";"IE";2007;206214,8;179184,2;109034,8;68972,8;16310,9;197069,4;159304,6;99786,6;59518;16310,9;197069,4;159304,6;99786,6;59518;79781,6;79781,6;0,9568623327;1,2680160807;197578782744,381;206486111943,848;1,29819;105,052674830997;108,490195284119;93,729409881583;97,5640048247451;88,0690836054124;0,0827672890869917;93,1410974530066;113,699560104061;107,162564910508;91,4600727123432;93,8997623122255;91,4629302589583;NA;NA;NA;NA;NA;NA;NA;NA
"238";"IE";2008;196968;172369,1;102579,7;68797,2;16157,1;187283;157941,9;96164,4;61777,5;16157,1;187283;157941,9;96164,4;61777,5;81820,7;81820,7;0,9146596447;1,180422667;190664917284,532;208454498223,536;1,35691;112,729884524816;103,625427392808;90,1645012496613;91,7880011310233;87,8448657821384;0,0862710443553339;99,766888764695;117,094446940079;101,70715942249;87,2520324445014;88,2818443306277;87,9155570179168;NA;NA;NA;NA;NA;NA;NA;NA
"239";"IE";2009;186930,9;180381,7;109049,9;70218,7;22920,5;169519,7;158596,1;97273,3;61322,9;22920,5;169519,7;158596,1;97273,3;61322,9;74396,9;74396,9;1,0705157194;1,3978941796;199045519315,392;185934233101,039;1,37428;108,173753675245;98,3448804141903;94,3558098003994;97,5775162584603;89,6599320451449;0,135208474295318;102,745167608612;107,543673277238;100,687940426567;104,355886527705;109,477705237647;94,6576810259022;NA;NA;NA;NA;NA;NA;NA;NA
"240";"IE";2010;190076,9;191171,8;111757,2;78316,7;27720,6;167391,4;172819,8;103254,5;69565,2;27720,6;167391,4;172819,8;103254,5;69565,2;69644,7;69644,7;1,0273492231;1,2140508785;211657918530,357;206023340229,733;1,33093;100;100;100;100;100;0,165603489785019;99,2068191266779;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA
"241";"IE";2011;192511,3;197114,9;111047;85103,8;32056,5;171823,5;177294,2;100577,9;76716,3;32056,5;171823,5;177294,2;100577,9;76716,3;68563,8;68563,8;1,0098278772;1,100734329;219388733914,8;217253592284,685;1,1731;97,6526679132765;101,280744793292;103,108774411289;99,3645152169167;108,666223168239;0,186566447546465;90,6682838823189;96,8745495109943;99,4114356006019;97,010703919041;93,2229517705019;103,463324778537;NA;NA;NA;NA;NA;NA;NA;NA
"242";"IE";2012;192261,6;195494,2;108608,1;85937,1;30533,9;175218,5;183371,9;101868,5;81503,4;30533,9;175218,5;183371,9;101868,5;81503,4;69254,1;69254,1;0,9876275757;1,0319311302;217760174084,273;220488146986,891;1,24971;98,7001979146965;101,149376910082;102,261002930349;97,1821949726729;109,73023633529;0,174261850204174;NA;95,9668408932269;99,7420812296156;94,2009767005;90,0011160556897;99,464480352464;NA;NA;NA;NA;NA;NA;NA;NA
"243";"IE";2013;194520;201338,9;108227,3;92094,4;33693;179285,6;186651,2;98732,7;87918,5;33693;179285,6;186651,2;98732,7;87918,5;70187,9;70187,9;0,9936365206;1,0572617576;224839435083,754;226279359120,77;1,28901;98,631612177849;102,337527600671;105,318305314905;96,8414562999073;117,592288745568;0,187929203460847;NA;94,8112259705809;100,984186061505;95,6000136441776;88,7001562594481;103,462886663797;NA;NA;NA;NA;NA;NA;NA;NA
"244";"IE";2014;211694,1;230720,3;125874,1;103762,8;35113,1;195469,9;214831,1;114460,3;100370,8;35113,1;195469,9;214831,1;114460,3;100370,8;72959,7;72959,7;1,0928921296;1,1960818389;257253837592,085;235388132657,3;1,22044;94,3604388941112;111,372870664452;120,687413101723;112,631758848647;132,49128219141;0,179634306867707;NA;90,1433016640501;108,34332644312;105,203267562966;100,069695132089;108,695757374144;NA;NA;NA;NA;NA;NA;NA;NA
"245";"IE";2015;263506,8;321083,7;200326,9;120756,8;75638,4;263506,8;321083,7;200326,9;120756,8;75638,4;263506,8;321083,7;200326,9;120756,8;77401;77401;1,4448200056;1,6803865409;354936350552,397;245661292882,712;1,35298;79,8219447383523;138,631680125255;167,9555771301;179,251896074705;154,190357867479;0,287045343801374;NA;75,8583346222741;132,558488829812;139,298902268744;152,764252943043;117,211641449338;NA;NA;NA;NA;NA;NA;NA;NA
"246";"IE";2016;268159,2;335862,6;201857,3;134005,3;42295,9;269724,8;328827,9;193159,8;135668,1;42295,9;269724,8;328827,9;193159,8;135668,1;82455,3;82455,3;1,4771594033;1,7447045731;372893087999,576;252439301517,343;1,40903;83,0136156919217;141,079321053742;175,686267535275;180,621293303698;171,106928662725;0,156811312864075;NA;77,9375253246919;132,2472913794;141,517259941122;148,953657969371;127,171703429803;NA;NA;NA;NA;NA;NA;NA;NA
"247";"IE";2017;293128,2;368221,8;209761,4;157827,6;65596,6;298528,3;360343,8;197824;162519,8;65596,6;298528,3;360343,8;197824;162519,8;88264,2;88264,2;1,5537645611;1,7660181925;410544969153,627;264225983413,935;1,40023;81,4405600531655;154,215583271823;192,613031838378;187,693857755921;201,524834422288;0,219733271518982;NA;75,5304642222383;141,074928819364;147,519731546312;147,056223874194;142,645376908718;NA;NA;NA;NA;NA;NA;NA;NA
"248";"IE";2018;317957;404323,5;227763,3;175649,7;93068;327441,4;401053,3;211757,1;189296,2;93068;327441,4;401053,3;211757,1;189296,2;93824,1;93824,1;1,6751912606;1,8807155337;458350041667,617;273610573573,31;NA;79,3159241439843;167,278085869456;211,497459353315;203,801902696202;224,281283557658;0,284227956513746;NA;71,8600341831192;150,778917204481;157,67324162965;155,948737743592;152,761121467177;NA;NA;NA;NA;NA;NA;NA;NA
"249";"IE";2019;334801,5;452228;244114,6;205634,9;12519,6;356357,4;456152,6;225944;230208,6;12519,6;356357,4;456152,6;225944;230208,6;100973,7;100973,7;1,8218744167;2,0674370988;506353043078,641;277929718113,454;NA;80,890378662322;176,140025431812;236,555810009635;218,43299581593;262,568392182;0,0351321454247898;NA;71,5035671967721;156,419182517806;172,591496912504;164,428543805041;171,652964999931;NA;NA;NA;NA;NA;NA;NA;NA
"250";"IE";2020;356956;504372,3;281961,7;221326,6;70616,7;375249,6;498853,7;242695,4;256158,3;70616,7;375249,6;498853,7;242695,4;256158,3;101312,9;101312,9;2,2071034817;2,5069578649;554421098478,293;251198506581,611;NA;76,6804187286869;187,795571160935;263,831956386873;252,298464886379;282,604604126578;0,188185943436049;NA;64,5551979218932;177,199862074262;214,824967236157;204,698776712027;226,407712536856;NA;NA;NA;NA;NA;NA;NA;NA
"251";"IE";2021;410946,3;580547,9;333913,9;247787,2;173948,8;434069,7;580522,1;280740,6;299781,5;173948,8;434069,7;580522,1;280740,6;299781,5;111193,6;111193,6;2,3478094632;2,4427257129;646468317736,464;275349566427,797;NA;73,2620899067428;216,200022201541;303,678628333258;298,785134201644;316,391267762814;0,40073932826917;NA;61,2808823302087;193,460027228043;224,447524089351;220,205703440294;231,641888379131;NA;NA;NA;NA;NA;NA;NA;NA
"252";"IE";2022;449711;661374,2;408888,5;262489,4;202048,3;506282,4;694051,3;354428,5;339622,9;202048,3;506282,4;694051,3;354428,5;339622,9;121903,5;121903,5;2,3004512827;2,1585955245;679350527478,142;295311851452,37;NA;76,7665668738514;236,594241593797;345,958033559343;365,872176468272;335,164019934446;0,399082211824863;NA;61,9219617388079;205,392395316009;241,005403361044;261,330636325068;212,418531720047;NA;NA;NA;NA;NA;NA;NA;NA
"253";"IT";1995;1499354,9;317977,1;247602;70841,7;32881,6;898299,3;221632,8;176774,3;44858,5;36173,9;988243,2;243824,2;194474,2;49350;346396,8;381080,4;1,9180679102;4,6309862678;354560754064,508;184853076459,419;1,68699;67,6186436583856;87,5404435702722;74,6766421178882;71,6627179168661;88,2166810702305;0,036604248832676;114,357661983618;84,7454481741603;114,492031350704;160,748738040151;150,479602490206;207,138742675003;NA;NA;NA;NA;NA;NA;NA;NA
"254";"IT";1996;1518348,5;322551,1;253758,3;68935,4;46836,2;1033759,7;245049,5;195888,4;49161,1;47385;1045872,7;247920,8;198183,7;49737,1;402214,6;406927,5;1,8127074192;4,6897235589;357573214534,948;197259199554,523;1,63958;71,3715054362197;88,6493926049513;75,7508419928075;73,4445177016482;85,8428326289285;0,0453066611261581;108,831061960606;88,8544749554336;114,308858406603;153,983137431228;145,879710753464;188,91845025499;NA;NA;NA;NA;NA;NA;NA;NA
"255";"IT";1997;1546137,5;338791,8;263330,6;75875,3;40684,6;1096302;264754,6;208602,8;56151,8;40538,2;1092357,3;263802;207852,2;55949,8;428016,7;426476,6;1,7308863647;4,3684141092;376229630870,261;217362409545,551;1,55468;73,4475550821885;90,2718646336713;79,5649560961313;76,2150003096869;94,4848463716717;0,0371107512166578;100,707355620085;91,2825793844814;113,436073439428;143,535583175484;134,640256610037;182,708850602774;NA;NA;NA;NA;NA;NA;NA;NA
"256";"IT";1998;1574132,1;347919,3;270020,1;78352,9;34412,3;1134534,9;273002,6;214432,5;58570,1;34543,4;1138856,1;274042,4;215249,2;58793,2;423292,3;424904,5;1,6517901937;4,513511715;385484952011,061;233374040778,582;1,47994;71,9137990937328;91,9063407017272;81,7085414390098;78,151122600722;97,5701146390849;0,0303316634998926;97,530940537801;88,4776849536677;112,063664869994;136,706003045504;128,446163185376;173,510215308199;NA;NA;NA;NA;NA;NA;NA;NA
"257";"IT";1999;1599723,2;344515,7;270045,2;74753,4;20925,8;1175149,5;272643,4;215632,4;57011;20925,8;1175149,5;272643,4;215632,4;57011;440169,7;440169,7;1,5448342803;4,1276801765;380424684193,744;246255982944,763;1,49433;73,3176089669628;93,400487448072;80,9092089741485;78,1583872198274;93,0877837024713;0,0178069258422014;99,637355623819;88,87324573373;110,459297800295;126,61294243631;120,761935575468;154,607942287379;NA;NA;NA;NA;NA;NA;NA;NA
"258";"IT";2000;1660304;386149,2;303587,8;82835,8;10551,3;1241512,9;318171,6;253814,7;64356,8;10551,3;1241512,9;318171,6;253814,7;64356,8;457940,4;457940,4;1,5593315463;3,7716553921;429578496962,444;275488877254,687;1,48962;73,4175726919066;96,9375220112978;90,6867998120268;87,8665231880274;103,152512570949;0,00849874375046768;98,3467234551728;87,6678141707679;110,562271828032;125,257116384208;120,279609665081;150,385053715595;NA;NA;NA;NA;NA;NA;NA;NA
"259";"IT";2001;1692702,7;396077,7;311951,8;84364,9;16474,1;1304136,8;334498,2;267052;67446,2;16474,1;1304136,8;334498,2;267052;67446,2;482845,6;482845,6;1,5661801533;3,9603995786;439466171304,277;280597458971,935;1,52985;76,0291637336288;98,8291332429683;93,0184993000322;90,2872910843153;105,056647099405;0,0126321870527693;100,441227770955;89,0212082878723;110,330087408099;123,748954991733;119,173618500403;147,547211202869;NA;NA;NA;NA;NA;NA;NA;NA
"260";"IT";2002;1697001,2;384969,2;303959,8;81188,2;10221,7;1350258,9;329564;263117,4;66446,6;10221,7;1350258,9;329564;263117,4;66446,6;505286,2;505286,2;1,4876578157;3,9266527939;428472655434,744;288018286808,685;1,48036;79,3630604402607;99,08010290778;90,4096778504166;87,9741900528552;101,100814154179;0,00757017783774652;98,6261888433487;90,8267193765754;109,537818990646;117,126425298917;113,182523822926;136,169151265644;NA;NA;NA;NA;NA;NA;NA;NA
"261";"IT";2003;1699353,7;379970,9;301819,8;78223,3;6353,5;1394693,2;324994,1;259337,2;65656,9;6353,5;1394693,2;324994,1;259337,2;65656,9;526410;526410;1,3862581187;3,9822112465;421707141818,641;304205354062,021;1,37375;82,5503275410158;99,2174545738192;89,2358314938776;87,3548161530398;97,4087283105989;0,00455548216625707;92,5505350717693;92,8594275297431;108,828972400724;114,210424798667;110,610144823763;131,839668392702;NA;NA;NA;NA;NA;NA;NA;NA
"262";"IT";2004;1723545,6;403261,5;321190,5;82127;8558,9;1452319;348699,3;278154,6;70544,7;8558,9;1452319;348699,3;278154,6;70544,7;545614,2;545614,2;1,3306839459;3,8410009881;444634715739,877;334139986517,798;1,3861;84,3469014368596;100,629908461026;94,70560840835;92,9612208264763;102,269868823798;0,00589326449629868;94,345785970121;94,2785113758249;107,690076816345;112,182831004411;108,900758799783;128,207871496436;NA;NA;NA;NA;NA;NA;NA;NA
"263";"IT";2005;1737641,6;416232,7;331855,3;84432,5;-1476,1;1493635,3;367450,6;293323;74127,6;-1476,1;1493635,3;367450,6;293323;74127,6;569230;569230;1,2781143454;3,5859633423;462826407942,009;362116589640,412;1,39804;87,2864669022186;101,45290913456;97,7518833138056;96,0479024931825;105,140827005312;-0,000988259985553368;95,9863653655934;96,4814734853187;106,694116667436;110,317821549093;107,307611808841;125,18139624439;NA;NA;NA;NA;NA;NA;NA;NA
"264";"IT";2006;1768756,5;450823;359498,2;91383,9;-12750,7;1552686,8;406392,3;324985,6;81406,7;-12750,7;1552686,8;406392,3;324985,6;81406,7;594845,3;594845,3;1,2647086712;3,4830155368;502871561136,886;397618497121,617;1,34865;89,5977036485581;103,269565182868;105,875384829639;104,048505659167;113,797161294179;-0,00821202318458559;96,3036561997143;98,4262289756364;104,991385172194;110,599655346761;107,507435984191;125,880272086261;NA;NA;NA;NA;NA;NA;NA;NA
"265";"IT";2007;1795059,2;478762;385104,4;93671,3;-5480,3;1614839,8;441837;356952,4;84884,6;-5480,3;1614839,8;441837;356952,4;84884,6;617344,5;617344,5;1,2260697157;3,5250425052;530916092785,215;433022760434,569;1,29984;91,6515757060362;104,805258983646;112,43683439356;111,45963274022;116,64558018136;-0,00339371125234838;94,2151796963928;98,9727095153739;103,338339288325;110,379189048383;108,234945739306;121,495507523996;NA;NA;NA;NA;NA;NA;NA;NA
"266";"IT";2008;1777790,5;463589,4;378970,6;84493,4;-12566,5;1637699,4;439931,5;361318,1;78613,3;-12566,5;1637699,4;439931,5;361318,1;78613,3;639277,3;639277,3;1,1439297718;3,2764464665;512682132763,856;448176230222,55;1,3267;95,791151871684;103,79701893462;108,873562635317;109,684345064198;105,216663636522;-0,00767326409229923;98,155809589806;99,4497527369208;101,689979042935;105,591191002764;106,201537831109;104,736472671523;NA;NA;NA;NA;NA;NA;NA;NA
"267";"IT";2009;1683906,5;380994,4;307337;73656,1;-9786;1577255,9;353292,1;284702,1;68590;-9786;1577255,9;353292,1;284702,1;68590;634819,4;634819,4;1,0625269101;3,113934408;422406835088,626;397549305410,628;1,35289;100,469812768432;98,3155635406031;89,4761995682064;88,9516431063395;91,7213545493262;-0,00620444659614207;100,343735797581;99,9411539494361;100,512947889317;98,8651505720199;100,000229253331;96,0103493622784;NA;NA;NA;NA;NA;NA;NA;NA
"268";"IT";2010;1712756,8;425805,3;345510,2;80304,2;-29938,9;1611279,4;404013;328260,2;75752,9;-29938,9;1611279,4;404013;328260,2;75752,9;642624,6;642624,6;1,0667994584;2,8306080473;470015265385,329;440584461927,334;1,34589;100;100;100;100;100;-0,0185808246539986;98,8437641720235;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA
"269";"IT";2011;1724871,7;448883,4;367576,6;81292,5;-23092,4;1648755,8;443061,3;364092,3;78969;-23092,4;1648755,8;443061,3;364092,3;78969;651477,1;651477,1;1,0587444021;2,7605141541;499601740391,756;471881352489,761;1,33488;100,632323342261;100,707333347034;105,419871476471;106,386613188265;101,230695281193;-0,0140059552785197;102,285078248306;100,124438578403;98,8074432499633;98,8319523472661;99,5818939920917;95,5000606215333;NA;NA;NA;NA;NA;NA;NA;NA
"270";"IT";2012;1673454,9;458006,1;372586;85453,9;17929,1;1624358,7;460980,7;376523,7;84457;17929,1;1624358,7;460980,7;376523,7;84457;642568;642568;1,0547108352;2,6153159708;508302365742,177;481935283827,601;1,31024;102,264817358118;97,7053426382543;107,562329543573;107,836469082534;106,412740554043;0,0110376482731308;NA;99,9166746699659;96,1996380772905;98,6633976426765;99,3956385605727;95,9317062614296;NA;NA;NA;NA;NA;NA;NA;NA
"271";"IT";2013;1642645,5;459719,9;375019,1;84711,4;38688,3;1612751,3;461783;377321,3;84461,7;38688,3;1612751,3;461783;377321,3;84461,7;636555,3;636555,3;1,0263296895;2,6340594398;511330006305,227;498212232888,225;1,21525;103,267779384914;95,9065233312751;107,964813965444;108,540674052459;105,488131380426;0,0239890056203954;NA;99,7219990927974;94,2318788126317;97,3156678123843;98,8288424091252;91,6765073687034;NA;NA;NA;NA;NA;NA;NA;NA
"272";"IT";2014;1642570,8;471742,6;385774,2;85970,6;47122,1;1627405,6;473718,7;387550,3;86168,4;47122,1;1627405,6;473718,7;387550,3;86168,4;638359,4;638359,4;1,0137696582;2,6467923045;523241210890,365;516134219130,434;1,24155;103,549453869325;95,9021619414969;110,788334480571;111,653490982321;107,05616891769;0,028955350774263;NA;99,2240225230867;92,700907802744;95,6863382537442;98,4157816969543;86,5409508778433;NA;NA;NA;NA;NA;NA;NA;NA
"273";"IT";2015;1655355;491905;403260,9;88644,1;49888,8;1655355;491905;403260,9;88644,1;49888,8;1655355;491905;403260,9;88644,1;651583,2;651583,2;1,0243891347;2,5786593202;544985285873,247;532010021781,893;1,11574;104,89944304825;96,6485726403188;115,523456377833;116,714615082275;110,385384575153;0,0301378254211332;NA;99,9299557912532;91,5079476424677;94,5998908583473;98,050335679289;82,6658785088022;NA;NA;NA;NA;NA;NA;NA;NA
"274";"IT";2016;1676766,4;501081,5;409351,3;91730,1;55760,5;1695786,8;497338,5;406281,8;91056,7;55760,5;1695786,8;497338,5;406281,8;91056,7;667222,2;667222,2;1,0169767963;2,6496859544;555437085833,896;546164954662,805;1,10767;105,964983739932;97,8986859080051;117,678549327592;118,477341624068;114,228271995736;0,0328817867906508;NA;99,9138735539401;90,9027713944216;93,6019856219257;96,5410057865441;83,1784327230219;NA;NA;NA;NA;NA;NA;NA;NA
"275";"IT";2017;1704732,5;528322,5;429503;98819,1;49723,6;1736592,8;533719,8;434674,3;99045,5;49723,6;1736592,8;533719,8;434674,3;99045,5;684054,1;684054,1;1,0213466187;2,6454130702;588847633619,2;576540444598,431;1,11743;106,901860124643;99,5314979920091;124,076074205746;124,309788828231;123,055954732131;0,0286328493357798;NA;99,8987789389826;90,0340933719679;93,7586721106667;96,1888440386832;85,5143215903733;NA;NA;NA;NA;NA;NA;NA;NA
"276";"IT";2018;1720515,1;539639,1;437428,6;102222,5;42576,4;1771391,2;555394,1;451332,7;104061,4;42576,4;1771391,2;555394,1;451332,7;104061,4;706977,7;706977,7;1,0002495132;2,6154460512;598759270819,177;598609909741,301;NA;109,489600410778;100,452971490173;126,733767757236;126,603671903174;127,294089225719;0,0240355715891555;NA;100,114753812496;89,3207826994879;92,7751229075266;95,2925369326306;84,6246241976008;NA;NA;NA;NA;NA;NA;NA;NA
"277";"IT";2019;1728828,6;548130,5;442141;106031,2;59754,1;1796648,5;567784,4;458985,4;108799;59754,1;1796648,5;567784,4;458985,4;108799;721522,8;721522,8;0,9982323974;2,5850216721;609804484336,375;610884285002,933;NA;111,188945226239;100,938358557385;128,727965574877;127,967567961814;132,03692957529;0,0332586479770528;NA;99,6222256330457;88,2820115855162;92,1388435844432;94,8410625091126;84,2262869451171;NA;NA;NA;NA;NA;NA;NA;NA
"278";"IT";2020;1573594,9;474093,7;401609,3;72296,2;59785,5;1661019,9;488940,7;414530,8;74409,9;59785,5;1661019,9;488940,7;414530,8;74409,9;679457,5;679457,5;0,9439839404;2,4935721066;523371342522,788;554428227160,321;NA;113,918613976281;91,8749760619838;111,340488246624;116,236597356605;90,0279188386162;0,0359932472813842;NA;97,1024301461686;85,0107697594378;89,9073033774519;93,5952448133323;70,9177814807061;NA;NA;NA;NA;NA;NA;NA;NA
"279";"IT";2021;1683538,3;540499,8;457100,4;83187;40725,2;1787675,4;584451,9;496638,3;87813,6;40725,2;1787675,4;584451,9;496638,3;87813,6;731197,1;731197,1;0,9784379009;2,4902082158;593327578700,622;606402898086,942;NA;115,11263503376;98,2940660343605;126,935902394827;132,297223063169;103,589849596908;0,0227810932566393;NA;97,8888140538913;86,5213647897776;92,9628717548023;96,7323347374819;74,0121877735552;NA;NA;NA;NA;NA;NA;NA;NA
"280";"IT";2022;1745403;591384,4;484795,1;106805,6;-29415,3;1909153,6;709243,2;591112;118131,3;-29415,3;1909153,6;709243,2;591112;118131,3;782713,6;782713,6;1,0010883791;2,3669806602;640270982896,37;639574882988,779;NA;117,896886551581;101,90606161949;138,886105926817;140,312818550654;133,001262698589;-0,0154075083324883;NA;96,5770035417064;86,9028907889896;95,3044485969352;99,1219115669537;81,8553248418773;NA;NA;NA;NA;NA;NA;NA;NA
"281";"NL";1995;469501,7;223220,8;169053,9;53175;22916,8;346000,8;197985;156299,7;41685,3;21827;329547;188570;148867;39703;173747,4;165485;0,9756869618;4,1176328904;246576649678,693;252721066620,467;1,31958;75,1019431817538;70,6266858393481;48,8973920754176;48,2709518366666;50,3896133432265;0,0662333445608669;77,1627444784927;93,0282981919812;89,9944736343342;101,472205547642;97,9226312456258;113,601034330387;NA;NA;NA;NA;NA;NA;NA;NA
"282";"NL";1996;485928,3;232474,2;174636,5;57060,4;21451,8;354929,1;203688,4;159484;44204,3;20829;344625;197775;154854;42921;177044,9;171905;0,9624010347;3,8907349619;257364283958,248;267418960167,174;1,33851;75,5414046105998;73,0977233619143;50,9243856523185;49,8649843654836;54,0714902343176;0,0604396082698585;77,6074508402776;92,3667630487573;91,813054085387;100,198884523714;95,9490700807302;115,535558909524;NA;NA;NA;NA;NA;NA;NA;NA
"283";"NL";1997;506964,4;254969,9;190153,2;64211,4;23466,4;367861,6;222041,1;172613,2;49427,9;23542;369046;222756;173169;49587;180969,3;181552;0,9658167534;3,6768060481;283920612366,338;293969442298,418;1,28338;76,352285130185;76,2621635034199;55,8521570020806;54,2955587465775;60,8479100747955;0,0637915056659603;74,7844381029952;93,3541784981598;93,490101943047;98,5170240897967;93,8963989095661;114,769741989083;NA;NA;NA;NA;NA;NA;NA;NA
"284";"NL";1998;530608,8;272049,8;203583,8;67696;23991,3;391460,9;232294,2;179548,1;52746,1;24165;394295;233976;180848;53128;193192,3;194591;0,9515276237;3,8510653123;302072688280,641;317460765983,42;1,2877;78,2772252175548;79,8189676867911;59,5935761122573;58,1304767563811;64,1499814740585;0,0612866001344171;77,0256344012336;95,4999253966284;95,4021577714414;97,9671435681505;93,9246756307898;111,785210296815;NA;NA;NA;NA;NA;NA;NA;NA
"285";"NL";1999;557319,9;296569,4;221210,3;74614,9;22685;419459;251277;192177;59100;22685;419459;251277;192177;59100;209544;209544;0,9756998986;3,8133600575;328379385426,539;336557773452,938;1,27953;80,310986624605;83,8370925798925;64,9646906980504;63,1634747088034;70,7064590624073;0,0540815669707886;76,1275659638088;96,3573996448899;97,4998987570601;101,609167336586;97,147430300926;118,27065827447;NA;NA;NA;NA;NA;NA;NA;NA
"286";"NL";2000;580703,1;333429,7;252612,8;79601,9;29582;452007;298475;233076;65399;29582;452007;298475;233076;65399;226691;226691;0,9799817566;3,5264513207;370043397822,47;377602333256,392;1,31034;83,288766495305;87,3546047003356;73,0390840391616;72,1300147593489;75,4322324849305;0,0654458891123368;77,5353296878547;98,7438373132151;97,9489833629804;101,060393260344;98,4226875999776;111,018186056407;NA;NA;NA;NA;NA;NA;NA;NA
"287";"NL";2001;594215,8;338340,6;254553,9;82772,6;31602;481881;305023;235447;69576;31602;481881;305023;235447;69576;239070;239070;0,9753956208;3,6131119856;375351113192,804;384819354510,658;1,23203;85,8124278183587;89,3873070691265;74,1148359527071;72,6842684299839;78,4368464393709;0,0655805063905819;73,0050061901;99,8988637922128;98,2892398245271;98,5697716911839;95,443307967804;111,036565043058;NA;NA;NA;NA;NA;NA;NA;NA
"288";"NL";2002;595506,9;340530,2;256055,6;83468,6;34275;501137;301426;229437;71989;34275;501137;301426;229437;71989;251061;251061;0,9639511471;3,5817065901;377706522835,617;391831602640,25;1,15767;89,8811547848557;89,5815259912032;74,5944764238834;73,1130576408399;79,0963889102103;0,0683944709730074;69,4408124506201;102,526919003846;97,8485306793274;96,6998356375802;93,6100589602146;107,449026500817;NA;NA;NA;NA;NA;NA;NA;NA
"289";"NL";2003;596433,7;346800,2;262553,1;83153,2;34093;512810;304015;231428;72587;34093;512810;304015;231428;72587;257855;257855;0,9418189163;3,7349782457;385502784521,932;409317309150,26;1,21646;92,0978525617904;89,7209436172435;75,967944525032;74,9683269339987;78,7975100376489;0,0664827128956144;74,337625112847;103,187380274085;97,5666440183258;97,5645113127469;94,7362397818593;108,056457630968;NA;NA;NA;NA;NA;NA;NA;NA
"290";"NL";2004;608272,6;375282;289126,2;84923,1;40966;529286;331726;256337;75389;40966;529286;331726;256337;75389;261594;261594;0,9350086447;3,6604566326;414842778871,529;443678014317,029;1,18126;91,8213773115571;91,5018578737488;82,2069945670246;82,5559000704417;80,4747000076757;0,0773986086917092;72,4303193850415;102,333518080753;97,2592194906149;97,6757520398781;96,5136436602437;101,623150138306;NA;NA;NA;NA;NA;NA;NA;NA
"291";"NL";2005;620747,5;396898,9;306568,3;89028;46591;550883;361556;281680;79876;46591;550883;361556;281680;79876;265786;265786;0,919891619;3,5076183208;439012632413,066;477243865826,034;1,18347;91,43621663473;93,3784449940453;86,9422613287022;87,5362452090651;84,3645791578894;0,0845751275679228;73,7877839630978;100,837103964865;97,7389864520401;98,2987522072116;97,4705865394815;101,433777101403;NA;NA;NA;NA;NA;NA;NA;NA
"292";"NL";2006;642231,6;425368;331600,5;92298,1;50213;584546;398550;314930;83620;50213;584546;398550;314930;83620;274630;274630;0,9014033861;3,4010631534;472236889202,365;523890742474,663;1,09357;91,1689010297384;96,6102773414918;93,1785293858648;94,6838361286819;87,4633863904927;0,0859008529696551;69,6890055683065;99,9823975232244;97,9626964343699;96,9490133367912;97,0618116947208;97,0221992570462;NA;NA;NA;NA;NA;NA;NA;NA
"293";"NL";2007;666461,9;448146,1;348582,2;98053,2;43918;619170;425837;336377;89460;43918;619170;425837;336377;89460;290422;290422;0,8875611015;3,4010773387;497452975100,555;560471807828,442;1,09737;92,9329906404506;100,255217894195;98,1681615636595;99,5327205543279;92,9170255771707;0,0709304391362631;71,934836712032;100,469376417403;98,757386518606;95,7107072513981;95,6288860039885;97,0386106220854;NA;NA;NA;NA;NA;NA;NA;NA
