"";"geo";"time";"EE";"B11__CP_MNAC";"B1GQ__CP_MNAC";"B1GQ__CLV10_MNAC";"nulc";"WRT";"D1__CP_MNAC";"D1_aper__CP_MNAC";"P6__CP_MNAC";"P6__CLV10_MNAC";"XGSVD";"XMKT";"XPERF";"XSHA";"gdp_ind";"exp_ind";"tbalance_gdp";"nulc_rel15";"nulc_rel";"nulc_rel_imf";"gdp_ind_rel15";"exp_ind_rel15";"eci"
"278";"IT";2004;17676000;8049500000,00002;1450128200000;1720938300000;84,3469014368596;22230,5385833899;544830900000;30823,2009504413;346550900000;400791500000;444634715739,877;334139986517,798;1,3306839459;3,8410009881;100,582516974566;94,6000584417945;0,00555088853523435;92,9393880434864;93,0917785877542;93,0249843901659;107,910263548924;115,903925527098;1,3861
"279";"IT";2005;17970825;-1305799999,99997;1494131600000;1,738219e+12;87,2864669022186;22967,1036249031;569480300000;31689,1572868803;368277100000;417189400000;462826407942,009;362116589640,412;1,2781143454;3,5859633423;101,59251036078;98,4705055404049;-0,000873952468443857;95,2311742548511;95,35707788972;95,1885805277596;106,758074233566;114,030022862836;1,39804
"280";"IT";2006;18368975;-12762100000;1554564800000;1770929200000;89,5977036485581;23691,5124551043;595559800000;32422,0485900819;408595800000;453285900000;502871561136,886;397618497121,617;1,2647086712;3,4830155368;103,504301298747;106,990474176327;-0,00820943584982755;96,850344446502;96,9866588395598;96,68804466438;105,264429501027;113,447368548203;1,34865
"281";"IT";2007;18649525;-5405500000;1614476400000;1794687800000;91,6515757060362;24163,2481256225;617385100000;33104,6018598329;441634700000;478565100000;530916092785,215;433022760434,569;1,2260697157;3,5250425052;104,892904125352;112,957202007037;-0,0033481443271639;97,3998712924138;97,5556042241794;97,3296713486483;103,630672014361;112,49655057377;1,29984
"282";"IT";2008;18781325;-12803600000;1637277400000;1777360900000;95,791151871684;24834,2116437472;639040400000;34025,3097159013;438535600000;462129100000;512682132763,856;448176230222,55;1,1439297718;3,2764464665;103,880210518982;109,077762047483;-0,00782005541638821;98,3797405798286;98,5910715532694;98,3413621454543;102,212795870611;106,996276608805;1,3267
"283";"IT";2009;18561150;-9,535e+09;1576215200000;1682861600000;100,469812768432;24879,3851674061;634616400000;34190,5754761962;353080400000;380755400000;422406835088,626;397549305410,628;1,0625269101;3,113934408;98,357073840384;89,870875734712;-0,00604930088226532;99,6761375591981;99,6791437613154;99,6472606179086;100,852118185743;99,9015483234261;1,35289
"284";"IT";2010;18360400;-30185500000;1609589500000;1710971600000;100;25426,0146837759;642199700000;34977,4351321322;4,01994e+11;423669400000;470015265385,329;440584461927,334;1,0667994584;2,8306080473;100;100;-0,0187535393340973;100;100;100;100;100;1,34589
"285";"IT";2011;18433550;-22607599999,9999;1649320800000;1725470400000;100,632323342261;25705,3687434054;651736900000;35356,0166110163;444498900000;450338500000;499601740391,756;471881352489,761;1,0587444021;2,7605141541;100,847401558273;106,294790230307;-0,0137072181470093;99,9353148934459;99,9569515068236;99,9903873114898;98,8623390073289;99,6245914822858;1,33488
"286";"IT";2012;18411125;17881899999,9999;1624364400000;1673464200000;102,264817358118;25392,3701023159;642347400000;34889,0901560877;461156400000;458181200000;508302365742,177;481935283827,601;1,0547108352;2,6153159708;97,8078303579089;108,145926989299;0,0110085520219477;99,8267876938435;99,8263408832723;99,9787882974983;95,6071004295424;98,9638549927399;1,31024
"287";"IT";2013;18094900;39339400000,0001;1612464500000;1,642352e+12;103,267779384914;25630,2825658058;636587900000;35180,5149517267;462979500000;460910300000;511330006305,227;498212232888,225;1,0263296895;2,6340594398;95,9894366452371;108,790084910546;0,0243970642454455;99,5886170764715;99,5971548416385;99,7243835137086;93,2689943080415;97,7406852385551;1,21525
"288";"IT";2014;18122625;46962400000;1628366300000;1643534600000;103,549453869325;25742,1206916768;638783900000;35247,8683413689;473620500000;4,71647e+11;523241210890,365;516134219130,434;1,0137696582;2,6467923045;96,058555267662;111,324301448252;0,0288401940030324;99,0240990627412;99,0240990627412;99,1122077213388;91,6473524286947;95,8554865095314;1,24155
"289";"IT";2015;18311025;49875800000;1654334700000;1654334800000;104,89944304825;26040,6558343949;651364200000;35572,2413136348;4,91247e+11;4,91247e+11;544985285873,247;532010021781,893;1,0243891347;2,5786593202;96,6897872530438;115,950550122336;0,0301485545820927;99,6030223776133;99,6030223776133;99,6358428357658;90,2397327145618;95,4759389643778;1,11574
"290";"IT";2016;18684450;55032500000;1696595200000;1677565100000;105,964983739932;26255,560104793;6,6722e+11;35709,9085068065;496918900000;500668200000;555437085833,896;546164954662,805;1,0169767963;2,6496859544;98,0475128868299;118,174265122758;0,0324370244593407;99,4199553239586;99,4199553239586;99,436030001392;89,8478988092159;94,8737357204963;1,10767
"291";"IT";2017;19080675;49784700000;1738539300000;1706671700000;106,901860124643;26377,4263751151;684798100000;35889,6160644212;536198100000;530784300000;588847633619,2;576540444598,431;1,0213466187;2,6454130702;99,7486866526598;125,282661433656;0,0286359359262112;99,1057683163102;99,1057683163102;99,1000163245458;89,0252946134481;95,3592324667119;1,11743
"292";"IT";2018;19337825;42847300000,0002;1771333400000;1720492500000;109,489600410778;26770,4666889891;707054600000;36563,2949931029;555462200000;539718600000;598759270819,177;598609909741,301;1,0002495132;2,6154460512;100,556461603454;127,391451919822;0,0241892915246786;99,2551529867529;99,2551529867529;99,2453080033718;88,0520065192347;94,0107197719385;NA
"293";"IT";2019;19491375;60550999999,9998;1796523700000;1729048100000;111,188945226239;27044,8185415344;721599100000;37021,4569264611;569368500000;549674700000;609804484336,375;610884285002,933;0,9982323974;2,5850216721;101,056504970626;129,74142102309;0,0337045372682808;98,591609253232;98,591609253232;98,5989556701908;87,0149961013978;94,048454751999;NA
"294";"IT";2020;19155050;59947200000;1655663900000;1571874200000;113,918613976281;25466,9134249193;672109100000;35087,8280140224;486462300000;471764300000;523371342522,788;554428227160,321;0,9439839404;2,4935721066;91,8702683317479;111,351988130368;0,0362073486049916;95,8116665537265;95,8116665537265;95,7684133030496;83,9865179071938;91,4889457412439;NA
"295";"IT";2021;19470525;42159099999,9998;1773764400000;1675997800000;115,11263503376;27020,159959734;7,24142e+11;37191,7038703373;5,78251e+11;534822500000;593327578700,622;606402898086,942;0,9784379009;2,4902082158;97,9559099636721;126,235810280374;0,0237681509449619;96,3658633721093;96,3658633721093;96,2552298635447;85,2702414505013;95,5326490176904;NA
"296";"IT";2022;19852432,9528297;-10783329518,3575;1871401684184,75;1718363219935,05;117,896886551581;27834,0260940694;760404366772,919;38302,830115567;673490853926,647;577137048812,08;640270982896,37;639574882988,779;1,0010883791;2,3669806602;100,432013011499;136,223444226106;-0,00576216726183781;94,8174853137253;94,8174853137253;94,6937162034684;85,2127518894423;98,9924236802966;NA
"297";"IT";2023;20076954,0674952;-15544146830,8824;1955089293449;1738193255414,27;121,493121670247;28689,5931422127;792641942128,851;39480,1890497994;708681990948,168;595711241894,303;660877036321,186;663267095646,498;0,9963965357;2,2922993195;101,591005684388;140,607568517883;-0,00795060710677862;93,9863393880327;93,9863393880327;93,9229222932668;84,9858812224399;98,4794754930335;NA
"298";"JP";1991;50023333,3333333;7094370977043,35;491012507111962;438353003508713;111,542562707809;4263431,23636937;240755305019599;4812860,09901245;47610857294718,5;35206275710554;290994101955,76;159961431553,026;1,8191516488;8,111893116;85,8303969902712;42,7049176021509;0,0144484526855966;NA;NA;NA;NA;NA;2,44302
"299";"JP";1992;51190000;10037069115605,2;502895940739682;441943150662548;114,532357428772;4341950,52982671;249233185362595;4868786,58649336;48243588865973,8;36748245808549,5;303739108204,016;174568330278,906;1,739943939;8,0297703373;86,5333550012821;44,5753144177998;0,0199585407288081;NA;NA;NA;NA;NA;2,49215
"300";"JP";1993;52020833,3333333;10467267723986,3;505959657267034;442699150797536;116,987371936911;4353658,99984479;255011011826288;4902093,93979248;45000252945016,6;36881847134239,5;304843377173,244;188987628773,008;1,6130335046;8,5712701632;86,6813813435025;44,7373717070182;0,0206879492735167;NA;NA;NA;NA;NA;2,41259
"301";"JP";1994;52365000;9550800000000,02;5,109161e+14;4,465223e+14;118,874782194535;4419986,63229256;2,61363025e+14;4991177,79050893;4,51642e+13;3,83131e+13;316673260736,269;209053878770,323;1,5147925626;8,3621367866;87,429961622807;46,4734694471669;0,0186934802015439;NA;NA;NA;NA;NA;2,54183
"302";"JP";1995;52633333,3333333;6482500000000,03;5,216137e+14;4,582702e+14;117,824631489888;4458543,38188727;2,65869775e+14;5051357,34642179;4,59878e+13;3,99159e+13;329921050716,931;234133038226,427;1,4091178811;7,7842714464;89,7302239974937;48,4176524245277;0,0124277794084013;154,896622162571;154,917374445628;151,523404228872;130,705499691298;96,8514751640446;2,55927
"303";"JP";1996;53224166,6666667;2022399999999,97;5,35562e+14;4,726319e+14;116,28241519237;4483023,68911366;2,706128e+14;5084397,12536598;4,98915e+13;4,1845e+13;345865842114,294;254267134639,066;1,3602459579;6,9174681536;92,5422736528822;50,7576345692909;0,00377622012017277;150,505482711137;150,660962613616;147,262087083743;130,138013112515;94,0578025919225;2,62482
"304";"JP";1997;53910000;5,3478e+12;5,435453e+14;4,772695e+14;118,666278224978;4554748,65516602;2,788703e+14;5172886,2919681;5,64401e+13;4,64834e+13;384204093328,608;280265315155,827;1,3708585135;6,7866620169;93,4503250313283;56,3839749250371;0,00983873837194434;150,35632135172;150,498970943613;148,207930235093;125,807043492022;93,4044916353577;2,53902
"305";"JP";1998;53671666,6666667;9358800000000,05;5,364973e+14;4,712066e+14;118,52505002712;4487868,83209639;2,7500005e+14;5123747,16641307;5,56553e+13;4,53568e+13;374892288866,283;282848117039,578;1,3254190722;6,2965614701;92,2631970551379;55,0174185597423;0,0174442630000189;145,995011022686;146,196435964569;145,06956764652;119,099160023054;88,8916868521651;2,48434
"306";"JP";1999;53299166,6666667;7844300000000,02;5,280698e+14;4,69633e+14;116,558084213275;4418979,0334433;2,695332e+14;5056987,13238168;5,17801e+13;4,62643e+13;382393143250,767;302958819152,621;1,2621951205;6,4989493882;91,9550830200501;56,1182084598888;0,0148546650461739;140,713463060733;140,671566884002;140,044205582882;113,550519198141;86,4491326846519;2,51283
"307";"JP";2000;53551666,6666667;7306399999999,98;5,354177e+14;4,826168e+14;113,626403599738;4420032,36749557;2,7001815e+14;5042198,81111699;5,60234e+13;5,22895e+13;432193857121,171;350426239246,814;1,2333376007;6,6595424325;94,4973370927318;63,4267256018864;0,0136461682159555;132,062264472655;132,009733016128;132,485266882709;112,155044535883;90,0916418589104;2,53454
"308";"JP";2001;53689166,6666667;3157999999999,97;5,316539e+14;4,844803e+14;111,995903093362;4307483,50846695;2,67171125e+14;4976257,62490881;5,35737e+13;4,88209e+13;403524475834,096;348014588599,446;1,1595044836;5,8280403109;94,8622141290727;59,219342849657;0,00593995454561693;126,889126549914;126,831442062732;127,620850584526;111,370847361929;87,9524462065652;2,52662
"309";"JP";2002;53312500;6,6281e+12;5,244787e+14;4,846834e+14;107,984725327779;4155955,92028136;2,57710275e+14;4833955,92028136;5,69345e+13;5,26739e+13;435371078526,565;371102258976,464;1,1731835848;5,7220966384;94,9019815162907;63,8929995827309;0,0126375008174784;122,213327172073;122,333214485248;122,028754426935;109,519114009773;96,2740627648168;2,61165
"310";"JP";2003;53354166,6666667;8412099999999,98;5,239686e+14;4,921241e+14;105,343741130277;4113125,81023038;2,55266975e+14;4784386,88012495;6,00771e+13;5,7746e+13;477294035577,298;406959923176,376;1,1728281052;5,6176684495;96,3588854949875;70,0454144064589;0,0160545880039376;118,138954020458;118,237403608956;117,57219384206;108,215671057462;103,389862217756;2,45075
"311";"JP";2004;53555000;1,01018e+13;5,294008e+14;5,028824e+14;103,30066227546;4138987,9563066;2,55788375e+14;4776181,02884885;6,76905e+13;6,60446e+13;545885319538,815;466588368201,644;1,1699505533;5,5816182278;98,4653822055138;80,1115467098815;0,0190815729783559;113,611385739226;113,683221440196;113,627323551036;106,649516611278;108,493059872428;2,47862
"312";"JP";2005;53930833,3333333;7464799999999,99;5,325155e+14;5,119539e+14;103,265666258957;4197817,5749803;2,60314325e+14;4826818,14670025;7,35717e+13;7,07467e+13;584750077005,791;509781338762,959;1,1470605778;5,225676096;100,241600093985;85,8151546321724;0,0140179957203123;111,621989455645;111,755664178802;111,978486826384;105,051097041438;108,716701941345;2,46767
"313";"JP";2006;54781666,6666667;6948599999999,96;5,351702e+14;5,189797e+14;103,733173688539;4200500,16733092;2,65081425e+14;4838871,12476802;8,37936e+13;7,80379e+13;645014792695,21;560824744559,699;1,1501182837;4,8901660968;101,617265820802;94,6593191720604;0,0129839068019855;108,806075746258;108,931714976354;110,254494573352;103,566381029038;109,338207854347;2,40412
"314";"JP";2007;55373333,3333333;9500199999999,96;5,392816e+14;5,266812e+14;102,832730897916;4175513,48422827;2,6668e+14;4816036,60004816;9,32371e+13;8,48297e+13;701151765486,986;608208514872,89;1,1528147804;4,6149083271;103,125234962406;102,897715694171;0,0176163992986224;104,29180627773;104,396430219443;106,773205054373;102,969392914531;110,637533722885;2,34652
"315";"JP";2008;55459166,6666667;1,8032e+12;5,278238e+14;5,202331e+14;104,285017221888;4163252,24264098;2,67135225e+14;4816791,18270199;9,09733e+13;8,61767e+13;712285265052,716;633994215625,87;1,1234885863;4,468892481;101,862684053885;104,531615413727;0,00341629157305904;103,382516067918;103,499444481326;105,226013950681;101,64467675066;106,945607508898;2,23856
"316";"JP";2009;54891666,6666667;2222100000000,03;4,949384e+14;4,90615e+14;105,288562395044;3995750,41748899;2,543509e+14;4633688,78093214;6,14691e+13;6,60263e+13;545734062640,483;580179538960,478;0,9406296258;4,153548398;96,0634006892231;80,0893489631348;0,00448964962104381;104,802125536941;104,81646881912;104,581947314402;98,6483907757289;89,523243638781;2,17852
"317";"JP";2010;54997500;6766600000000,02;5,055306e+14;5,1072e+14;100;3934164,28019455;2,514746e+14;4572473,29424065;7,54176e+13;8,24408e+13;681406541201,484;673815519703,757;1,0112657267;4,5724880909;100;100;0,0133851442425048;100;100;100;100;100;2,11934
"318";"JP";2011;55118333,3333333;-3213600000000,06;4,974489e+14;5,108416e+14;100,044337902405;3915428,6232651;2,51646e+14;4565558,94892806;7,34955e+13;8,23422e+13;680591572339,434;728687911329,705;0,9339959697;4,1204051971;100,02380952381;99,8803990257251;-0,00646016103362589;98,0312900063228;98,0350811053395;98,7130870693424;98,4737190512579;93,2746509655975;2,31329
"319";"JP";2012;55125833,3333333;-8214699999999,96;5,004748e+14;5,178643e+14;98,7288058797833;3902564,13357319;2,5175095e+14;4566841,61993016;7,21423e+13;8,24623e+13;681584247393,513;759989722284,803;0,8968335063;3,989350185;101,398868264411;100,026079319948;-0,0164138134427547;95,0736916331696;95,0710266205167;95,5602070114389;97,7631541970328;90,2123291162078;2,32408
"320";"JP";2013;55663333,3333333;-12261999999999,9;5,087006e+14;5,282481e+14;97,3488327348704;3885272,17198635;2,53209475e+14;4548945,59554464;8,02941e+13;8,31306e+13;687108017074,12;796206279617,626;0,86297739;3,5263023197;103,43203712406;100,836721623274;-0,0241045518719654;92,4057362064749;92,3848116593842;92,9262536405817;97,9519877389962;88,6557367549021;2,37352
"321";"JP";2014;56128333,3333333;-1,34585e+13;5,188111e+14;5,298127e+14;98,6417962083517;3906385,36686759;2,57332475e+14;4584716,12673338;9,037e+13;90896500000000,1;751296320175,456;829539710846,795;0,9056785472;3,5952729803;103,738388941103;110,25669328779;-0,0259410409684758;91,794967017349;91,794967017349;92,8005020678726;95,9789018107313;93,5952874957886;2,31842
"322";"JP";2015;56634166,6666667;-2980000000000,02;5,380323e+14;5,380813e+14;98,3044940740461;3905728,87391298;2,604549e+14;4598900,54590133;9,38155e+13;9,38154e+13;775422208729,582;850464147055,884;0,9117635487;3,6683979068;105,357397399749;113,797294543478;-0,00553870092929369;89,8220294819763;89,8220294819763;91,3256021368584;94,8924485807466;95,8044646934984;2,29751
"323";"JP";2016;57555000;4,3858e+12;5,443646e+14;5,421375e+14;100,107359330854;3940740,16158457;2,67230925e+14;4643053,16653636;8,74138e+13;9,53337e+13;787971572048,548;872902103855,702;0,9027032568;3,8770393336;106,151609492481;115,638979728484;0,00805673256490227;90,4132286121719;90,4132286121719;91,8669101390717;93,9679408878115;96,5890266085107;2,27406
"324";"JP";2017;58305833,3333333;4201600000000,01;5,53073e+14;5,5122e+14;100,192319373245;3952822,33052725;2,71938475e+14;4664001,17198108;9,72936e+13;1,016438e+14;840127099598,444;930850241914,095;0,9025373382;3,7915257182;107,929981203008;123,293078184588;0,00759682718194526;88,5180208467094;88,5180208467094;90,3854737723113;93,4257507728641;98,8041620197421;2,30938
"325";"JP";2018;59538333,3333333;111099999999,984;5,562937e+14;5,544396e+14;102,976447546246;4008301,65439633;2,8112755e+14;4721790,72306357;1,019464e+14;1,054652e+14;871712515515,651;978332523026,937;0,8910186414;3,6824549887;108,560385338346;127,928404382296;0,000199714647136906;89,0173281593922;89,0173281593922;90,8858834882064;91,4692066035381;99,7181153080314;NA
"326";"JP";2019;60284166,6666667;-1614400000000,03;5,584912e+14;5,53107e+14;105,269018655525;4033938,15402054;2,86695575e+14;4755735,8897444;9,74309e+13;1,039271e+14;858999497191,933;979357627894,344;0,8771050255;3,6238598415;108,299459586466;126,062701963106;-0,00289064536737558;89,0241658161481;89,0241658161481;90,8964124233281;89,2851326284008;97,7725379430589;NA
"327";"JP";2020;60051666,6666667;-1453999999999,93;5,380016e+14;5,280568e+14;109,07338855797;3992735,14473648;2,83602925e+14;4722648,69140462;8,38217e+13;9,1765e+13;758474823793,003;912325600139,836;0,8313641793;3,5350647042;103,394580200501;111,310176514541;-0,00270259419302829;87,5007249540858;87,5007249540858;89,7136047964083;88,7364946091143;99,3494256067071;NA
"328";"JP";2021;60163333,3333333;-3032300000000,02;5,419438e+14;5,367745e+14;109,063586872458;4050754,14622713;2,88259025e+14;4791274,17031414;1,000405e+14;1,025962e+14;847999070635,119;1013430469121,81;0,8367609782;3,3223205427;105,101523339599;124,44833140872;-0,00559522961605986;85,3687625933073;85,3687625933073;88,2763404973907;85,259949440064;106,756427536964;NA
"329";"JP";2022;60253294,5871193;-13768921572978,9;553461184458450;545923488484175;109,067543126991;4113850,5795042;293182856077682;4865839,42150705;109688855814553;104568616324928;864301888969,951;1055531428124,39;0,8188310324;2,8460132101;106,892913628637;126,840855892869;-0,0248778450225945;80,0056677114399;80,0056677114399;83,6171733951854;84,521804889276;105,300143790208;NA
"330";"JP";2023;60466233,5418373;-15200300129846,1;573048607754672;555888539834915;109,79403546654;4203502,97857848;300523009438799;4970096,39654278;116555784519132;107886305852637;891723934193,391;1099308276529,98;0,8111682166;2,7436291227;108,844090663165;130,865185506008;-0,0265253242467583;77,1093986717758;77,1093986717758;80,7505762655693;85,1226885138178;104,86596259537;NA
"331";"NL";1991;5729274,66777409;14262531700,958;277721837908,983;429849155298,279;71,198187512973;21108,2583102973;143457769666,529;25039,4295936704;153319231038,319;174971430863,776;194125951706,711;211772940741,322;0,9166702367;4,1473336941;64,6773881174952;38,3624308790763;0,0513554562663964;NA;NA;NA;NA;NA;1,26567
"332";"NL";1992;5801459,17774086;13833522260,996;289155704399,034;436683555541,206;74,2139790850634;22028,7996179083;151911836553,182;26185,1082458772;154800827924,555;180122674145,247;199841113316,534;220913088142,592;0,9046141856;4,0916838302;65,7057282959361;39,4918393393672;0,0478410837155949;NA;NA;NA;NA;NA;1,35762
"333";"NL";1993;5796515,03322259;18795408432,2899;297467757056,122;442202095692,714;75,3621989203989;22798,8413600007;156211649132,078;26949,2355728838;156972169670,166;187270830317,515;207771794417,096;217811890728,219;0,9539047374;3,9386205524;66,5360771725633;41,0590703194062;0,0631846914041976;NA;NA;NA;NA;NA;1,34249
"334";"NL";1994;5817280,44019933;20497963848,6745;312773828312,274;455504399133,949;74,9407974193824;23371,8973944722;160011038749,606;27506,158658585;171612055732,104;203504091596,352;225782147761,645;233985868705,64;0,9649392462;3,9334460616;68,5376124365524;44,6182077207355;0,0655360583053941;NA;NA;NA;NA;NA;1,38627
"335";"NL";1995;5952750;2,1915e+10;3,29653e+11;470323481279,514;75,1019431817538;23386,1660577044;1,65572e+11;27814,3715089664;1,88814e+11;222246787884,7;246576649678,693;252721066620,467;0,9756869618;4,1176328904;70,767370284532;48,727537954247;0,0664789945791484;93,8956546541512;93,0796576666156;93,194035561374;92,8375966840819;100,724004691538;1,31958
"336";"NL";1996;6095750;2,0659e+10;3,44622e+11;4,85797e+11;75,5414046105998;23715,2114177911;1,7202e+11;28219,6612393881;1,97304e+11;2,3197e+11;257364283958,248;267418960167,174;0,9624010347;3,8907349619;73,0955981372394;50,8593491353889;0,0599468403061906;93,2257653570796;93,4920615635117;92,5517365069611;94,0313763018868;99,2481253640769;1,33851
"337";"NL";1997;6299500;2,3834e+10;3,69297e+11;5,0769e+11;76,352285130185;24432,0977855385;1,81702e+11;28843,8764981348;2,23671e+11;2,55906e+11;283920612366,338;293969442298,418;0,9658167534;3,6768060481;76,38973525628;56,107309565206;0,0645388400122395;93,5142498512208;93,6365277854765;94,3276592837329;95,2429074984652;98,1257363548385;1,28338
"338";"NL";1998;6517500;2,4183e+10;3,94487e+11;5,30834e+11;78,2772252175548;23858,6881472957;1,94775e+11;29884,9252013809;2,34125e+11;2,72267e+11;302072688280,641;317460765983,42;0,9515276237;3,8510653123;79,872104483114;59,6944536407506;0,0613024003325838;94,8703999018789;95,0622152504854;95,7140607930482;96,8936908173252;98,8069567239672;1,2877
"339";"NL";1999;6761000;2,2461e+10;4,19434e+11;5,56987e+11;80,310986624605;24721,4909037125;2,09681e+11;31013,3116402899;2,50713e+11;2,95978e+11;328379385426,539;336557773452,938;0,9756998986;3,8133600575;83,8072238397243;64,8930828917279;0,0535507374223358;95,6577684148805;95,640397703834;96,4134097762835;98,7344323316;102,411152913463;1,27953
"340";"NL";2000;6940750;2,9667e+10;4,52181e+11;5,80832e+11;83,288766495305;25799,229189929;2,26765e+11;32671,5412599503;2,98635e+11;3,33531e+11;370043397822,47;377602333256,392;0,9799817566;3,5264513207;87,3950692516608;73,1265662649282;0,0656086832485222;97,6156632888189;97,5950730576529;98,3146362417016;99,1455839244042;102,57919577785;1,31034
"341";"NL";2001;7113000;3,1726e+10;4,82012e+11;5,94376e+11;85,8124278183587;26953,8872486996;2,39084e+11;33612,2592436384;3,05182e+11;3,38315e+11;375351113192,804;384819354510,658;0,9753956208;3,6131119856;89,4329714642532;74,1754567519036;0,0658199380928276;98,4885226011896;98,3929169012092;99,0920709738357;99,6828770873456;101,602912905692;1,23203
"342";"NL";2002;7168500;3,4436e+10;5,01229e+11;5,95672e+11;89,8811547848557;27784,8922368696;2,50966e+11;35009,5556950548;3,01567e+11;3,40438e+11;377706522835,617;391831602640,25;0,9639511471;3,5817065901;89,6279745111758;74,6409238304674;0,0687031277120837;101,693068028339;101,813630990999;102,378005920213;98,8167879155859;99,9000894415466;1,15767
"343";"NL";2003;7135000;3,4526e+10;5,13058e+11;5,96938e+11;92,0978525617904;28499,9299229152;2,57702e+11;36118,0098107919;3,0488e+11;3,47465e+11;385502784521,932;409317309150,26;0,9418189163;3,7349782457;89,8184635986789;76,1815913580545;0,0672945359004245;102,702934773304;102,837955501925;103,497842158285;98,0202129579863;100,308673055197;1,21646
"344";"NL";2004;7023500;4,0681e+10;5,28979e+11;6,07448e+11;91,8213773115571;29248,6651954154;2,61452e+11;37225,315013882;3,3053e+11;3,7391e+11;414842778871,529;443678014317,029;0,9350086447;3,6604566326;91,3998540486454;81,979649244356;0,0769047542530044;101,609710562055;101,695036253025;102,134693741432;97,4731194258975;100,058076816346;1,18126
"345";"NL";2005;7057500;46267999999,9999;5,5061e+11;6,19932e+11;91,43621663473;29673,1137088204;2,65706e+11;37648,7424725469;3,60426e+11;3,95695e+11;439012632413,066;477243865826,034;0,919891619;3,5076183208;93,2782630284154;86,7560036044648;0,0840304389676902;100,008318470487;100,024904030446;100,293853262149;97,4925310715932;99,9284909941658;1,18347
"346";"NL";2006;7190500;5,036e+10;5,84662e+11;6,42358e+11;91,1689010297384;30459,9123843961;2,74513e+11;38177,1782212642;3,98915e+11;4,25641e+11;472236889202,365;523890742474,663;0,9014033861;3,4010631534;96,6525981598092;93,3216546335132;0,0861352371113566;98,6172751191445;98,5481516181715;98,6831623566955;97,9017969303278;98,0756423424782;1,09357
"347";"NL";2007;7396250;4,4016e+10;6,19254e+11;6,6657e+11;92,9329906404506;31403,2110866993;2,90372e+11;39259,3544025689;4,26213e+11;4,48369e+11;497452975100,555;560471807828,442;0,8875611015;3,4010773387;100,295664341978;98,3047614453816;0,0710790725615014;98,7914907726363;98,7074790705874;98,7734278062967;98,8308673575154;97,1204641992618;1,09737
"348";"NL";2008;7530250;5,5248e+10;6,47239e+11;6,81084e+11;96,3062640748391;32279,8047873577;3,07464e+11;40830,5169151091;4,52069e+11;4,55605e+11;505481116492,639;573591755887,375;0,8812558955;3,3773627149;102,479517909134;99,8912521568688;0,0853595039853902;98,8366793735554;98,8763532169358;98,851351815012;100,893441038412;97,4076114763308;1,10431
"349";"NL";2009;7458500;4,7443e+10;6,24829e+11;6,56067e+11;101,436012554184;33029,8317356037;3,11946e+11;41824,2273915667;3,91171e+11;4,16317e+11;461892169697,142;511073364235,584;0,9037688168;3,4490259954;98,7153271492089;91,2773705823929;0,0759295743315371;100,529432948577;100,528519907335;100,568630458693;101,490049232872;101,562694313869;1,04799
"350";"NL";2010;7395250;5,1577e+10;6,38845e+11;6,64605e+11;100;33411,1760927622;3,11532e+11;42125,9592305872;4,4586e+11;4,56101e+11;506031414741,738;566347128531,719;0,893500451;3,1395385874;100;100;0,0807347635185374;100;100;100;100;100;1,09691
"351";"NL";2011;7443250;5,5387e+10;6,50083e+11;6,74827e+11;100,983632778588;33959,4935008229;3,19435e+11;42916,0648910086;4,90641e+11;4,79707e+11;532221617298,613;601856936276,042;0,8842992167;3,04689663;101,538056439539;105,175608034185;0,0851998898602178;100,120600387541;100,111212347478;100,243982433312;99,441025922415;98,683055454881;0,952353
"352";"NL";2012;7399500;63467999999,9999;6,52641e+11;6,67871e+11;103,406046932999;34369,4844246233;3,23726e+11;43749,7128184337;5,18703e+11;4,9529e+11;549510523781,871;608307370521,925;0,903343524;2,9418928582;100,49141971547;108,592175855786;0,0972479510174811;100,581806030453;100,578834997277;100,877333306997;98,0551045232376;99,7703002458914;0,885129
"353";"NL";2013;7285500;6,7473e+10;6,6043e+11;6,67315e+11;103,773851330927;35032,1872211928;3,24607e+11;44555,2124082081;5,27785e+11;5,08301e+11;563945867570,209;623610396965,37;0,9043240304;3,002879811;100,407761000895;111,444833490828;0,102165255969596;99,472659149053;99,4967197161582;99,8711662214397;97,3622035555747;100,93375221831;0,818227
"354";"NL";2014;7244000;74538000000,0002;6,71517e+11;6,76869e+11;103,413469112854;35195,3340695748;3,28111e+11;45294,1744892325;5,41302e+11;5,31318e+11;589482590956,281;650424520268,981;0,906304379;3,0249520581;101,845306610694;116,491303461295;0,110999423692922;98,3056957017027;98,3056957017027;98,6768400455417;96,9127212870043;101,215576469436;0,756212
"355";"NL";2015;7314500;5,1711e+10;6,901e+11;6,90116e+11;102,083147957993;35643,9948048397;3,30229e+11;45147,1734226536;5,70495e+11;5,70505e+11;632959481051,861;678095767141,233;0,9334367087;2,9947855843;103,838520625033;125,083040817714;0,0749326184610926;96,3335146429315;96,3335146429315;96,5782866668418;96,5539091478566;103,974805110216;1,31596
"356";"NL";2016;7424750;7,215e+10;7,08286e+11;7,04901e+11;103,073460006327;36208,0878144045;3,40576e+11;45870,3660055894;5,62882e+11;5,79151e+11;642551978353,681;704090328945,688;0,9125987845;3,0009908815;106,063150292279;126,978673583263;0,101865630550371;96,0267594020817;96,0267594020817;96,2466833298017;96,8679229929603;102,740995776657;1,28874
