"";"geo";"time";"EE";"B11__CP_MNAC";"B1GQ__CP_MNAC";"B1GQ__CLV10_MNAC";"nulc";"WRT";"D1__CP_MNAC";"D1_aper__CP_MNAC";"P6__CP_MNAC";"P6__CLV10_MNAC";"XGSVD";"XMKT";"XPERF";"gdp_ind";"exp_ind";"tbalance_gdp";"year";"nulc_rel15";"nulc_rel";"nulc_rel_imf";"gdp_ind_rel15";"exp_ind_rel15";"eci"
"875";"BE";2011-07-01;3824200;-2,352e+09;3,76796e+11;3,97728e+11;103,526028811366;NA;1,94696e+11;NA;3,088e+11;3,01676e+11;334666238766,842;443209003222,854;0,7550980155;101,818368;106,083868131868;-0,00624210448093929;2011;NA;NA;NA;99,5240550606983;98,9226536235167;1,13515
"876";"BE";2011-10-01;3829400;-4327999999,99976;3,79608e+11;3,98888e+11;103,702133190597;NA;1,95596e+11;NA;2,9878e+11;2,90892e+11;322702938010,86;444046632155,912;0,7267320922;102,115328;102,291692307692;-0,0114012349581667;2011;NA;NA;NA;99,9259953390531;95,3095039314289;1,13515
"877";"BE";2012-01-01;3831500;-1431999999,99963;3,8494e+11;3,99744e+11;104,63762995765;NA;1,97784e+11;NA;3,10916e+11;2,9924e+11;331963846274,114;446882851792,757;0,7428431074;102,334464;105,227252747253;-0,00372006026913189;2012;NA;NA;NA;100,007085503504;96,8321837675572;1,04707
"878";"BE";2012-04-01;3832700;276000000,000061;3,85392e+11;3,9974e+11;105,618487465188;NA;1,99636e+11;NA;3,10972e+11;2,96916e+11;329385701712,087;448482363267,567;0,7344451615;102,33344;104,410021978022;0,000716153941960552;2012;NA;NA;NA;99,9290286448487;95,5913443167303;1,04707
"879";"BE";2012-07-01;3829500;748000000,000061;3,86396e+11;4,00712e+11;105,69373138611;NA;2,00264e+11;NA;3,09624e+11;2,94412e+11;326607872975,72;450247364086,966;0,7253965243;102,582272;103,529494505495;0,00193583784511243;2012;NA;NA;NA;100,186961515515;94,2152193165512;1,04707
"880";"BE";2012-10-01;3823500;1,384e+09;3,87968e+11;4,00528e+11;106,424481077386;NA;2,01556e+11;NA;3,10496e+11;2,9382e+11;325951133913,448;448415471611,54;0,7268953784;102,535168;103,321318681319;0,00356730451996041;2012;NA;NA;NA;100,430855709154;94,5115462478482;1,04707
"881";"BE";2013-01-01;3813900;1256000000,00006;3,89132e+11;3,99428e+11;106,692153028383;NA;2,01508e+11;NA;3,08676e+11;2,92408e+11;324384722501,408;450994326954,987;0,7192656384;102,253568;102,824791208791;0,0032276965142935;2013;NA;NA;NA;100,149810340009;93,8644985126181;0,951062
"882";"BE";2013-04-01;3803900;2,132e+09;3,92476e+11;4,0176e+11;106,961417899874;NA;2,03196e+11;NA;3,0798e+11;2,93964e+11;326110881252,92;459213444897,862;0,7101509873;102,85056;103,371956043956;0,00543217929249177;2013;NA;NA;NA;100,1184733953;93,2226306271236;0,951062
"883";"BE";2013-07-01;3807700;4864000000,00006;3,93292e+11;4,03004e+11;107,246278394769;NA;2,04368e+11;NA;3,13128e+11;2,9896e+11;331653226447,364;464366768395,329;0,7142053416;103,169024;105,128791208791;0,0123674013201389;2013;NA;NA;NA;99,8697731002432;94,063849429909;0,951062
"884";"BE";2013-10-01;3810900;4283999999,99982;3,9662e+11;4,03884e+11;107,513192963572;NA;2,05324e+11;NA;3,16812e+11;3,03232e+11;336392397518,354;466503568912,844;0,7210928703;103,394304;106,631032967033;0,0108012707377334;2013;NA;NA;NA;99,7005153500129;94,6495272161007;0,951062
"885";"BE";2014-01-01;3811400;3580000000,00024;3,99132e+11;4,0562e+11;107,284546070002;NA;2,05768e+11;NA;3,18736e+11;3,06268e+11;339760403925,546;471315293079,714;0,7208771048;103,83872;107,698637362637;0,00896946373630839;2014;NA;NA;NA;99,6067620341278;94,8136671333788;0,90581
"886";"BE";2014-04-01;3818200;5007999999,99988;3,99512e+11;4,06696e+11;106,726138744123;NA;2,0524e+11;NA;3,2026e+11;3,10708e+11;344685946892,586;474706479917,107;0,7261033112;104,114176;109,259956043956;0,0125352930575299;2014;NA;NA;NA;99,3431918308602;94,8323275657762;0,90581
"887";"BE";2014-07-01;3821800;347999999,999756;4,05388e+11;4,09504e+11;106,833009374132;NA;2,06864e+11;NA;3,2438e+11;3,1568e+11;350201667530,452;482146151636,191;0,7263392362;104,833024;111,008351648352;0,000858436855555063;2014;NA;NA;NA;99,5214599832817;94,9320394788789;0,90581
"888";"BE";2014-10-01;3832400;4268000000,00006;4,0798e+11;4,11644e+11;106,524223034058;NA;2,07344e+11;NA;3,23028e+11;3,17676e+11;352415943152,572;489145891990,099;0,7204720492;105,380864;111,710241758242;0,0104612971224081;2014;NA;NA;NA;99,5920922388148;94,1771177096094;0,90581
"889";"BE";2015-01-01;3836700;-2436000000,00012;4,1148e+11;4,13784e+11;105,860861365718;NA;2,07124e+11;NA;3,21128e+11;3,2008e+11;355082836236,527;495103030563,513;0,7171897854;105,928704;112,555604395604;-0,00592009332166842;2015;NA;NA;NA;98,5780447317581;92,2828811781251;NA
"890";"BE";2015-04-01;3845500;8,98e+09;4,14652e+11;4,16564e+11;105,629579653352;NA;2,0806e+11;NA;3,26408e+11;3,23164e+11;358504091756,877;507061358184,637;0,7070230969;106,640384;113,640087912088;0,0216567145461737;2015;NA;NA;NA;98,9186522187766;92,5020563379777;NA
"891";"BE";2015-07-01;3856800;8008000000,00006;4,18712e+11;4,1736e+11;105,397716951384;NA;2,08e+11;NA;3,22312e+11;3,2206e+11;357279362154,262;501023461017,175;0,7130990661;106,84416;113,251868131868;0,0191253176407652;2015;NA;NA;NA;98,6093194572095;92,0435023996481;NA
"892";"BE";2015-10-01;3865300;9079999999,99988;4,2196e+11;4,191e+11;105,636317039139;NA;2,0934e+11;NA;3,27012e+11;3,31556e+11;367813811707,192;507038686019,185;0,725415677;107,2896;116,591120879121;0,0215186273580431;2015;NA;NA;NA;98,6539411203763;94,2366136679244;NA
"893";"BE";2016-01-01;3874700;9512000000,00012;4,21396e+11;4,1934e+11;106,332349247909;NA;2,1084e+11;NA;3,21572e+11;3,29268e+11;365275603980,033;509319062904,858;0,7171842379;107,35104;115,786549450549;0,0225725920511825;2016;NA;NA;NA;98,2500857502872;93,485047414725;NA
"894";"BE";2016-04-01;3888000;8472000000,00006;4,30568e+11;4,21644e+11;105,661031839509;NA;2,1066e+11;NA;3,41196e+11;3,45736e+11;383544487219,045;512047200989,097;0,7490412729;107,940864;121,577494505494;0,019676334516267;2016;NA;NA;NA;98,5184402318636;97,2433115818568;NA
"895";"BE";2016-07-01;3907000;-9,28e+08;4,32608e+11;4,22384e+11;106,481308783516;NA;2,12668e+11;NA;3,4716e+11;3,48004e+11;386060507815,723;516661735962,789;0,747221017;108,130304;122,375032967033;-0,0021451290775945;2016;NA;NA;NA;98,281379491383;97,386385931133;NA
"896";"BE";2016-10-01;3917400;3488000000,00024;4,35764e+11;4,24552e+11;106,138802547188;NA;2,13072e+11;NA;3,56532e+11;3,54284e+11;393027266787,122;524933011910,943;0,7487188991;108,685312;124,583384615385;0,00800433262040976;2016;NA;NA;NA;97,6780966416409;98,0279191330781;NA
"897";"BE";2017-01-01;3930200;1087999999,99988;4,41708e+11;4,2732e+11;106,856821782576;NA;2,15912e+11;NA;3,66804e+11;3,62404e+11;402035241762,88;531182375228,158;0,7568685644;109,39392;127,438769230769;0,00246316571128411;2017;NA;NA;NA;97,8498198161138;98,4085055437032;NA
"898";"BE";2017-04-01;3955000;3908000000,00024;4,44796e+11;4,28352e+11;107,908715668322;NA;2,18564e+11;NA;3,68856e+11;3,61556e+11;401094507430,436;543861306370,393;0,7374941051;109,658112;127,140571428571;0,00878605023426524;2017;NA;NA;NA;97,2912998813803;96,6854780234721;NA
"899";"BE";2017-07-01;3965300;5367999999,99982;4,45004e+11;4,28076e+11;108,790483023566;NA;2,20208e+11;NA;3,65548e+11;3,59972e+11;399337286696,249;545448449612,196;0,732126541;109,587456;126,58356043956;0,0120628129185352;2017;NA;NA;NA;96,4103144326354;94,8777915829316;NA
"900";"BE";2017-10-01;3978500;8,132e+09;4,48692e+11;4,31508e+11;108,915231342278;NA;2,22228e+11;NA;3,79604e+11;3,68712e+11;409033062716,954;553049328456,349;0,7395959848;110,466048;129,656967032967;0,0181237909300812;2017;NA;NA;NA;96,2777653353442;95,3524497201663;NA
"901";"BE";2018-01-01;3992700;2124000000,00012;4,52152e+11;4,33304e+11;109,205662067854;NA;2,23748e+11;NA;3,8004e+11;3,68856e+11;409192810056,425;558912404387,93;0,7321233289;110,925824;129,707604395604;0,00469753534209761;2018;NA;NA;NA;96,5186185501188;95,2406157186319;NA
"902";"BE";2018-04-01;4007700;-1,692e+09;4,58292e+11;4,35332e+11;109,62189047853;NA;2,25652e+11;NA;3,7524e+11;3,61048e+11;400530954316,189;563008621635,429;0,7114117598;111,444992;126,961934065934;-0,0036919693121416;2018;NA;NA;NA;96,326855828258;92,4102513881645;NA
"903";"BE";2018-07-01;4020200;-3307999999,99988;4,60592e+11;4,37016e+11;109,69888723416;NA;2,26684e+11;NA;3,84232e+11;3,6372e+11;403495154948,606;567002397000,346;0,7116286582;111,876096;127,901538461538;-0,0071820613471356;2018;NA;NA;NA;96,6814027806369;92,9312746997596;NA
"904";"BE";2018-10-01;4034100;-1560000000,00012;4,69328e+11;4,41228e+11;110,020598971453;NA;2,2954e+11;NA;3,88448e+11;3,6774e+11;407954768175,521;572190183064,067;0,7129705826;112,954368;129,315164835165;-0,0033239014079708;2018;NA;NA;NA;97,1544111830474;93,2164515249713;NA
"905";"BE";2019-01-01;4055600;-612000000,000061;4,70788e+11;4,42308e+11;110,539930135805;NA;2,31188e+11;NA;3,8856e+11;3,69784e+11;410222292910,798;579389033628,131;0,7080256427;113,230848;130,033934065934;-0,00129994817200112;2019;NA;NA;NA;96,6510485253431;93,1008002883127;NA
"906";"BE";2019-04-01;4069900;-527999999,999695;4,7458e+11;4,44216e+11;111,371515409375;NA;2,33932e+11;NA;3,90828e+11;3,71268e+11;411868577992,574;581490498494,24;0,7082980359;113,719296;130,55578021978;-0,00111256268700682;2019;NA;NA;NA;96,722496937753;93,5813189854635;NA
"907";"BE";2019-07-01;4083400;6260000000,00012;4,81188e+11;4,47192e+11;111,530787029803;NA;2,35836e+11;NA;3,9364e+11;3,72468e+11;413199805821,504;580472886735,598;0,7118330852;114,481152;130,977758241758;0,0130094682327908;2019;NA;NA;NA;97,0966261130238;92,9332597292559;NA
"908";"BE";2019-10-01;4097200;7412000000,00037;4,86396e+11;4,50052e+11;111,538173811589;NA;2,3736e+11;NA;3,98924e+11;3,7686e+11;418072099675,387;581069752440,184;0,7194869427;115,213312;132,522197802198;0,0152386121596402;2019;NA;NA;NA;97,7345553157446;93,8294832110209;NA
"909";"BE";2020-01-01;4081700;5968000000,00012;4,72556e+11;4,35864e+11;112,492496048755;NA;2,31844e+11;NA;3,91796e+11;3,71652e+11;412294570897,832;561018936878,673;0,7349031268;111,581184;130,690813186813;0,0126291910376762;2020;NA;NA;NA;96,9468111471927;97,2050864295492;NA
"910";"BE";2020-04-01;4044600;7011999999,99982;4,13116e+11;3,85148e+11;119,745421758071;NA;2,18076e+11;NA;3,30384e+11;3,22676e+11;357962725773,112;466416915179,593;0,7674737217;98,597888;113,468483516484;0,0169734408737493;2020;NA;NA;NA;96,083316721699;103,510468104009;NA
"911";"BE";2020-07-01;4048100;4388000000,00024;4,68832e+11;4,3096e+11;115,338982860578;NA;2,35036e+11;NA;3,62012e+11;3,4986e+11;388119473524,467;525919619752,336;0,7379824957;110,32576;123,027692307692;0,0093594293904858;2020;NA;NA;NA;96,5678023464643;97,6651464516216;NA
"912";"BE";2020-10-01;4071200;8327999999,99963;472419999999,999;4,30464e+11;115,967106435279;NA;2,36044e+11;NA;3,78116e+11;3,64828e+11;404724321977,318;550304045184,256;0,7354558367;110,198784;128,291164835165;0,0176283815249135;2020;NA;NA;NA;96,5393546019834;97,6399329741464;NA
"913";"BE";2021-01-01;4082400;10471999999,9999;4,84276e+11;4,36132e+11;113,734565644863;NA;2,34548e+11;NA;3,94052e+11;3,69456e+11;409858423970,89;554852756827,398;0,7386796207;111,649792;129,918593406593;0,0216240325764645;2021;NA;NA;NA;97,6009965281431;99,1465420933983;NA
"914";"BE";2021-04-01;4120000;12243999999,9999;4,96284e+11;4,43596e+11;115,125687879417;NA;2,4148e+11;NA;4,27964e+11;3,88956e+11;431490876190,998;567003077467,85;0,7610027059;113,560576;136,775736263736;0,0246713575291565;2021;NA;NA;NA;96,8039852558283;101,154524313463;NA
"915";"BE";2021-07-01;4147900;5092000000,00024;5,15648e+11;4,5292e+11;115,490038636078;NA;2,47336e+11;NA;4,42756e+11;3,89732e+11;432351736853,706;577437211455,754;0,748742423;115,94752;137,048615384615;0,00987495345662204;2021;NA;NA;NA;97,1349567130898;100,655735331823;NA
"916";"BE";2021-10-01;4160500;-703999999,999695;5,28612e+11;4,54852e+11;117,177328100067;NA;2,5202e+11;NA;4,66808e+11;3,96784e+11;440174919061,717;597452195270,541;0,7367533713;116,442112;139,52843956044;-0,00133178966803571;2021;NA;NA;NA;97,2940942437852;99,6911177311932;NA
"917";"BE";2022-01-01;4186900;-5375999999,99969;5,4682e+11;4,5732e+11;119,018108843913;NA;2,57368e+11;NA;4,78088e+11;3,93048e+11;436030363087,649;602287860993,847;0,7239567511;117,07392;138,214681318681;-0,00983138875681155;2022;NA;NA;NA;97,3934056314241;99,3757861103925;NA
"918";"BE";2022-04-01;4202513,3224749;-6234273051,34473;553295173143,213;457184678140,966;120,994915212317;NA;261565279358,721;NA;476160911358,799;388549570860,39;431040001373,384;604324527328,798;0,7132591544;117,039277604087;136,632816126731;-0,011267535583093;2022;NA;NA;NA;97,1156059376368;97,6691431927198;NA
"919";"BE";2022-07-01;4215585,06140901;-6876225437,90265;558064743313,45;457541877070,086;123,241430121993;NA;266629922553,303;NA;478528263992,815;387574532885,017;429958336634,151;609909370593,638;0,7049544692;117,130720529942;136,289945629896;-0,0123215550172114;2022;NA;NA;NA;96,8716124448328;96,5976310308909;NA
"920";"BE";2022-10-01;4226084,73191923;-6035344412,73218;563821095685,777;457653212279,64;125,666441638386;NA;271942534270,342;NA;483313546632,743;387574532885,017;429958336634,151;616175281160,708;0,6977857596;117,159222343588;136,289945629896;-0,0107043607607328;2022;NA;NA;NA;96,5221368360248;95,5897900727441;NA
"921";"BE";2023-01-01;4234536,90138306;-3962845963,69;569951340627,804;458756860948,878;127,948265900126;NA;277548116386,772;NA;489362498942,529;388539856756,832;431029224969,226;621962141702,306;0,6930152112;117,441756402913;136,629400178227;-0,00695295489492999;2023;NA;NA;NA;96,445571974229;94,9195984578937;NA
"922";"BE";2023-04-01;4243005,97518583;-1225681400,56183;576833703290,657;460726346985,683;130,178193663345;NA;283597629975,104;NA;494871280538,234;389988756438,672;432636571284,053;627611775804,653;0,6893378805;117,945944828335;137,13890336305;-0,00212484359629075;2023;NA;NA;NA;96,5466385078659;94,3427645683657;NA
"923";"BE";2023-07-01;4247248,98116102;1865428526,53516;584075621833,286;463256069521,023;132,004176189429;NA;289154594164,799;NA;501057247537,397;391924243951,196;434783716983,402;633417323328,96;0,686409577;118,593553797382;137,819514356465;0,00319381336389282;2023;NA;NA;NA;96,7501996091238;93,8775095161302;NA
"924";"BE";2023-10-01;4251496,23014218;3755697097,66443;589854026427,487;465977047348,03;133,64916570838;NA;294477477899,701;NA;506061680173,039;393869337155,805;436941518819,934;639147669842,961;0,6836315603;119,290124121096;138,503503175668;0,00636716361912659;2023;NA;NA;NA;96,9817927989086;93,4535170204336;NA
"925";"FI";1991-01-01;2073800;-1,632e+09;8,814e+10;1,35356e+11;83,2483720677816;18809,9141672292;4,9212e+10;23730,3500819751;1,81e+10;2,0444e+10;22679195943,7296;24020269412,8508;0,9441690913;64,2767934733573;27,6539335569744;-0,0185159972770592;1991;NA;NA;NA;NA;NA;1,81157
"926";"FI";1991-04-01;2027500;-1,648e+09;8,7344e+10;1,33736e+11;84,2567943520332;19215,7829839704;4,9212e+10;24272,2564734895;1,6876e+10;1,9324e+10;21436743416,9747;24283885102,5348;0,8827559234;63,507500605462;26,138946001515;-0,0188679245283019;1991;NA;NA;NA;NA;NA;1,81157
"927";"FI";1991-07-01;1990200;-1,4e+08;8,6544e+10;1,30984e+11;85,425703172599;19441,2621847051;4,8868e+10;24554,3161491307;1,94e+10;2,186e+10;24250010923,984;24497781270,5901;0,9898860087;62,2006524743213;29,5693106806623;-0,00161767424662599;1991;NA;NA;NA;NA;NA;1,81157
"928";"FI";1991-10-01;1929300;1,2e+08;8,5568e+10;1,29448e+11;85,4487981586999;19831,026797284;4,8308e+10;25039,1333644327;1,9556e+10;2,1624e+10;23988208427,2749;24737688589,2718;0,9697029025;61,4712488662428;29,2500811600476;0,00140239341810022;1991;NA;NA;NA;NA;NA;1,81157
"929";"FI";1992-01-01;1909200;-1,44e+08;8,5332e+10;1,29864e+11;83,7151732919738;19681,5420071234;4,748e+10;24869,0551016132;2,0636e+10;2,2504e+10;24964421126,868;25266756528,4279;0,9880342615;61,668795676764;30,4404285250514;-0,00168752636759949;1992;NA;NA;NA;NA;NA;1,8564
"930";"FI";1992-04-01;1873300;-2,28e+08;8,4892e+10;1,28404e+11;83,2761374938479;19706,4004697593;4,67e+10;24929,2692040784;2,1016e+10;2,2772e+10;25261722267,1987;25321476319,6375;0,9976401829;60,9754823513769;30,8029434043935;-0,0026857654431513;1992;NA;NA;NA;NA;NA;1,8564
"931";"FI";1992-07-01;1838700;1,272e+09;8,4604e+10;1,27356e+11;82,4152242458348;19716,1037689672;4,584e+10;24930,6575297765;2,1608e+10;2,2728e+10;25212911632,219;25298268894,7051;0,9966259643;60,4778163479483;30,7434260361433;0,0150347501300175;1992;NA;NA;NA;NA;NA;1,8564
"932";"FI";1992-10-01;1815600;1,972e+09;8,43e+10;1,26456e+11;81,4735638457537;19588,0149812734;4,4996e+10;24782,9918484248;2,3368e+10;2,3884e+10;26495300133,0482;25371458832,2611;1,0442954939;60,0504314213398;32,307109620171;0,0233926453143535;1992;NA;NA;NA;NA;NA;1,8564
"933";"FI";1993-01-01;1780000;2,408e+09;8,506e+10;1,26752e+11;80,1560725271874;19631,4606741573;4,4372e+10;24928,0898876405;2,6008e+10;2,6088e+10;28940269212,4837;25027592021,1088;1,1563345442;60,1909935749799;35,2883887025214;0,028309428638608;1993;NA;NA;NA;NA;NA;1,89635
"934";"FI";1993-04-01;1748600;3,74e+09;8,53e+10;1,26508e+11;79,3333043146211;19707,1943268901;4,3832e+10;25066,9106713943;2,596e+10;2,588e+10;28709528028,9435;25129629703,7946;1,1424572653;60,075124772655;35,0070338707932;0,0438452520515826;1993;NA;NA;NA;NA;NA;1,89635
"935";"FI";1993-07-01;1739500;4,216e+09;8,5872e+10;1,27232e+11;78,1692088329921;19614,8318482323;4,3436e+10;24970,3937913193;2,736e+10;2,7176e+10;30147223095,617;25561976922,1542;1,179377604;60,4189322025045;36,7600908992533;0,0490963294205329;1993;NA;NA;NA;NA;NA;1,89635
"936";"FI";1993-10-01;1724300;5,396e+09;8,66e+10;1,28192e+11;77,5623838778885;19704,2278025866;4,3424e+10;25183,5527460419;2,8256e+10;2,8056e+10;31123435795,2102;25886943373,3735;1,2022831489;60,8748094575536;37,9504382642571;0,0623094688221709;1993;NA;NA;NA;NA;NA;1,89635
"937";"FI";1994-01-01;1709500;6,16e+09;8,7076e+10;1,29044e+11;77,1851382562687;19858,438139807;4,35e+10;25446,036852881;2,874e+10;2,8192e+10;31274305030,6018;26329989423,7856;1,1877826659;61,2794005214096;38,1344010388486;0,0707427993936331;1994;NA;NA;NA;NA;NA;1,9172
"938";"FI";1994-04-01;1710700;5,132e+09;8,892e+10;1,30164e+11;77,6116405330083;20038,5806979599;4,412e+10;25790,6120301631;3,0356e+10;2,9956e+10;33231167760,2408;26995878469,2236;1,2309718981;61,8112573189669;40,5205064386971;0,057714799820063;1994;NA;NA;NA;NA;NA;1,9172
"939";"FI";1994-07-01;1736200;5,476e+09;9,1968e+10;1,33136e+11;76,9385311773283;20002,3038820412;4,4736e+10;25766,6167492224;3,192e+10;3,1172e+10;34580116217,8604;27412189039,5233;1,2614868578;63,2225773210563;42,1653500703387;0,0595424495476688;1994;NA;NA;NA;NA;NA;1,9172
"940";"FI";1994-10-01;1738000;3,716e+09;9,5032e+10;1,36488e+11;76,9279119802348;20411,9677790564;4,5856e+10;26384,3498273878;3,2532e+10;3,2128e+10;35640638196,0548;28421171118,8998;1,2540172271;64,8143487366027;43,4585001623201;0,0391026180654937;1994;NA;NA;NA;NA;NA;1,9172
"941";"FI";1995-01-01;1763500;7,408e+09;9,6088e+10;1,3536e+11;77,7990324477062;20323,2208675929;4,5992e+10;26079,9546356677;3,4512e+10;3,3264e+10;36900840044,6204;28701210434,9529;1,2856893311;64,27869296192;44,9951303971432;0,0770959953376072;1995;NA;NA;NA;85,4745329137098;95,9427852096228;1,87757
"942";"FI";1995-04-01;1757700;8,232e+09;9,9216e+10;1,38996e+11;77,6945533293275;20906,8669283723;4,7164e+10;26832,7928542982;3,6196e+10;3,442e+10;38183228545,4496;29466922834,8885;1,2957996585;66,0053280654184;46,5588139811709;0,082970488630866;1995;NA;NA;NA;87,2748810747748;98,0276971793018;1,87757
"943";"FI";1995-07-01;1766900;6,144e+09;9,9236e+10;1,38368e+11;79,2849729588151;21146,641009678;4,7912e+10;27116,4185862245;3,4188e+10;3,1668e+10;35130345193,9947;29920348390,5301;1,1741288816;65,7071083610738;42,8362731306136;0,0619130154379459;1995;NA;NA;NA;86,4428810477702;89,8905260820226;1,87757
"944";"FI";1995-10-01;1763900;7,608e+09;9,9656e+10;1,38436e+11;79,9473203290075;21395,7707353025;4,8336e+10;27402,9139973921;3,6088e+10;3,2728e+10;36306237763,9592;30684139473,9447;1,1832248968;65,7393996666398;44,270100638459;0,0763426186080116;1995;NA;NA;NA;86,1228034222177;91,7337980926545;1,87757
"945";"FI";1996-01-01;1770300;6,252e+09;1,00556e+11;1,40932e+11;79,8961460765085;21786,1379427216;4,9176e+10;27778,3426537875;3,5812e+10;3,3236e+10;36869778731,4516;30846381831,0605;1,1952707755;66,9246805297674;44,9572557082567;0,0621743108317753;1996;NA;NA;NA;87,5141381409803;91,8598479357451;1,93772
"946";"FI";1996-04-01;1783600;8,348e+09;1,01208e+11;1,42044e+11;78,9998618332923;21603,4985422741;4,9008e+10;27477,0127831352;3,7896e+10;3,5568e+10;39456742385,3734;31168037472,7217;1,2659360545;67,4527383501992;48,1116762255167;0,0824835981345348;1996;NA;NA;NA;87,5922234493494;97,3598099049516;1,93772
"947";"FI";1996-07-01;1800200;6,54e+09;1,01984e+11;1,42868e+11;78,8134757955453;21499,8333518498;4,9176e+10;27316,9647816909;3,6116e+10;3,4316e+10;38067857953,6795;31847233050,2474;1,195327013;67,8440329941163;46,4181365653068;0,0641277063068717;1996;NA;NA;NA;87,6118888866874;92,5715498959353;1,93772
"948";"FI";1996-10-01;1821900;7,104e+09;1,04584e+11;1,45544e+11;78,7173605186914;21638,948350623;5,0036e+10;27463,6368626159;3,848e+10;3,6564e+10;40561637668,0947;32738026158,7545;1,238976274;69,1147908425656;49,4589330159074;0,0679262602310105;1996;NA;NA;NA;88,6318479496742;95,0330625833963;1,93772
"949";"FI";1997-01-01;1836700;7,132e+09;1,06196e+11;1,4726e+11;78,8947151932693;21806,5007894594;5,074e+10;27625,632928622;3,8444e+10;3,6884e+10;40916624104,3104;33529610453,6834;1,2203131367;69,9296714359659;49,8917866031815;0,0671588383743267;1997;NA;NA;NA;89,2416037710938;93,0572797890897;1,90875
"950";"FI";1997-04-01;1862600;7,664e+09;1,08604e+11;1,49496e+11;78,8480961813636;21825,4053473639;5,148e+10;27638,7844947922;4,1388e+10;4,004e+10;44417677831,4876;34554687539,9529;1,2854313262;70,9914855425177;54,1608051076723;0,0705683031932526;1997;NA;NA;NA;89,5308957008928;97,5808486891894;1,90875
"951";"FI";1997-07-01;1859500;9,308e+09;1,1218e+11;1,5302e+11;78,8039325150287;22373,7563861253;5,2664e+10;28321,5918257596;4,3912e+10;4,1668e+10;46223671325,7349;35358355828,5503;1,3072913104;72,6649349662603;56,3629477329293;0,0829737921198074;1997;NA;NA;NA;90,9436794899771;98,7994165120201;1,90875
"952";"FI";1997-10-01;1889200;8,4e+09;1,16248e+11;1,57528e+11;77,2697414469054;22252,8054202837;5,316e+10;28138,8947702731;4,3696e+10;4,0692e+10;45140962695,277;36329346135,0071;1,2425481738;74,8056585764283;55,0427442917433;0,072259307687014;1997;NA;NA;NA;92,6150917591049;94,6695832596814;1,90875
"953";"FI";1998-01-01;1917700;1,066e+10;1,17348e+11;1,5638e+11;80,261704490731;22476,9254836523;5,4816e+10;28584,241539344;4,7188e+10;4,4504e+10;49369738616,6964;37256387884,0351;1,3251348674;74,2605053589321;60,1991126501461;0,0908409176125712;1998;NA;NA;NA;91,3101341324301;102,159514013482;1,89548
"954";"FI";1998-04-01;1912400;9,224e+09;1,19936e+11;1,59536e+11;79,7934225156168;22888,517046643;5,5596e+10;29071,3239907969;4,4884e+10;4,3148e+10;47865483593,2324;37306855057,852;1,283021137;75,759201834906;58,3648955740721;0,0769076840981857;1998;NA;NA;NA;92,7211011955575;98,1627432260128;1,89548
"955";"FI";1998-07-01;1922700;9,14e+09;1,21944e+11;1,6154e+11;80,0962353217207;23136,2146980808;5,6508e+10;29389,9204244032;4,5048e+10;4,326e+10;47989728845,9079;37206904068,8091;1,2898070949;76,7108456048209;58,516394329618;0,0749524371842813;1998;NA;NA;NA;93,2940378947865;98,0454053447636;1,89548
"956";"FI";1998-10-01;1921600;9,096e+09;1,22668e+11;1,62972e+11;80,7356050172096;23572,0233139051;5,7464e+10;29904,2464612823;4,3296e+10;4,2504e+10;47151073390,3483;37060931304,6474;1,2722581902;77,3908625102691;57,4937777296829;0,0741513679199139;1998;NA;NA;NA;93,7698066611785;96,1446776070301;1,89548
"957";"FI";1999-01-01;1950400;9,84e+09;1,24964e+11;1,6566e+11;80,0503340114123;23406,4807219032;5,7916e+10;29694,421657096;4,4704e+10;4,546e+10;50430260594,8907;37385296423,7325;1,3489330143;78,6673188244065;61,4922627421275;0,0787426778912327;1999;NA;NA;NA;94,3091923018173;102,644499433145;1,89805
"958";"FI";1999-04-01;1968400;1,0992e+10;1,25964e+11;1,6654e+11;80,8647356180229;23598,8620199147;5,8816e+10;29880,1056695793;4,5924e+10;4,7052e+10;52196318115,0638;38222326821,1121;1,3655976089;79,0852063082015;63,6457093388161;0,0872630275316757;1999;NA;NA;NA;94,3401902994481;103,16777692465;1,89805
"959";"FI";1999-07-01;1967900;1,16e+10;1,2756e+11;1,67428e+11;82,14806321267;24141,4706031811;6,0068e+10;30523,9087352;4,8844e+10;4,94e+10;54801031090,7963;39168114097,4395;1,3991235563;79,5068927691219;66,8217725354399;0,0909375979931013;1999;NA;NA;NA;93,750947245385;105,280304162149;1,89805
"960";"FI";1999-10-01;1980900;1,31e+10;1,29176e+11;1,68856e+11;82,7930911235804;24417,1841082336;6,1056e+10;30822,3534756929;5,1432e+10;5,116e+10;56753456489,9826;40242955403,1939;1,4102705907;80,1850101860074;69,2024672654475;0,10141202700192;1999;NA;NA;NA;93,3951004931689;106,510411351988;1,89805
"961";"FI";2000-01-01;1995000;1,2152e+10;1,32392e+11;1,73892e+11;81,3802889112584;24689,7243107769;6,1804e+10;30979,4486215539;5,3812e+10;5,4164e+10;60085891659,9574;41533061517,2808;1,4467002784;82,5764662864524;73,2658803159831;0,0917880234455254;2000;NA;NA;NA;95,2186809517901;108,791792625887;1,85628
