"";"geo";"time";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"B1G__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"D1_D4_MD5__I16";"D11__CP_MEUR";"D11__CP_MNAC";"D12__CP_MEUR";"D12__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"SAL_DC__THS_HW";"SAL_DC__THS_PER";"nace0";"nulc_va";"nulc_va_eur";"nulc_aper_va";"nulc_aper_va_eur";"nulc_hw_va";"nulc_hw_va_eur";"rulc_aper_va";"rulc_hw_va";"emp_ind";"lp_ind";"d1_per_ind";"va_ind";"nulc_va_rel_ecfin13";"nulc_va_eur_rel_ecfin13";"nulc_aper_va_rel_ecfin13";"nulc_aper_va_eur_rel_ecfin13";"nulc_hw_va_rel_ecfin13";"nulc_hw_va_eur_rel_ecfin13";"rulc_aper_va_rel_ecfin13";"rulc_hw_va_rel_ecfin13";"emp_ind_rel_ecfin13";"lp_ind_rel_ecfin13";"d1_per_ind_rel_ecfin13";"va_ind_rel_ecfin13"
"1788";"IE";2017-04-01;21573,5;21969,9;21969,9;2750,2;2750,2;NA;2194;2194;556,2;556,2;112523;225,95;101933;205,34;"manu";67,0612168607307;67,0612168607307;66,4035021180754;66,4035021180754;66,7729341386512;66,7729341386512;48,1385694654811;48,4067342005048;116,025007381542;167,920752826664;111,738734055679;194,854842242409;66,4536211229649;66,4868437531634;65,9604143506557;65,9933922845876;NA;NA;51,1779816212062;NA;118,370165890362;145,884017555231;96,3955400469104;172,699601482065
"1789";"IE";2017-07-01;67035,8;70045,2;70045,2;22131,9;22131,9;102,6;18471,4;18471,4;3660,5;3660,5;958762;2151;762337;1811,85;"total";84,8419682771136;84,8419682771136;83,0847475132911;83,0847475132911;83,6747152193522;83,6747152193522;67,7697517463446;68,2499484526232;114,275847871274;131,031419738454;108,898778516477;149,762184019749;78,553702543456;78,5574445006357;77,4112541668853;77,4148908244175;NA;NA;68,4440172635457;NA;108,561275292392;125,205050957575;96,9503594599264;135,948879968143
"1790";"IE";2017-07-01;23434;23842,9;23842,9;2797,5;2797,5;NA;2251,6;2251,6;545,8;545,8;112398;226,14;102185;207,35;"manu";62,7988123715695;62,7988123715695;61,6318984784306;61,6318984784306;62,3053585059053;62,3053585059053;44,7200788544884;45,2090667352185;116,122572114459;182,248997047523;112,558703525822;211,659136121103;62,4651940260124;62,4668850285954;61,4433357543138;61,4450008408415;NA;NA;47,6219200725142;NA;118,072417567708;157,021473810674;96,6495164324601;185,416709299318
"1791";"IE";2017-10-01;70846,6;76283,8;76283,8;22454,7;22454,7;103,2;18726,1;18726,1;3728,7;3728,7;967874;2178,26;769608;1829,65;"total";81,4492476283863;81,4492476283863;79,9873249038112;79,9873249038112;80,3259777705365;80,3259777705365;63,3131672757406;63,580272152464;115,724085720168;136,747173000317;109,412209070194;158,275750365828;75,0700976414511;75,1363943326104;74,2219099958424;74,287408803706;NA;NA;63,9228828245191;NA;109,57645040675;130,175442376191;96,6461724419345;142,66752866677
"1792";"IE";2017-10-01;25975,9;28404;28404;2837,7;2837,7;NA;2289,6;2289,6;548,1;548,1;112609;224,9;102479;206,45;"manu";57,4676763829446;57,4676763829446;56,335087432907;56,335087432907;56,9592674057407;56,9592674057407;38,0346775780534;38,4563701127569;115,48583385753;203,131491573007;114,673909703501;234,617929246742;57,1039514783051;57,1532028355875;56,1623781456788;56,2108190071569;NA;NA;40,5863541653374;NA;117,106703645861;173,369592339209;97,5403406391689;203,046752867079
"1793";"IE";2018-01-01;70333,9;73823,9;73823,9;22647,3;22647,3;104;19025,6;19025,6;3621,7;3621,7;971309;2182,33;771536;1831,02;"total";82,7466777605497;82,7466777605497;81,3523869277339;81,3523869277339;81,6904855702029;81,6904855702029;66,057812563447;66,3313536835382;115,940311987409;135,5043811881;110,268100781025;157,13034639143;75,6617432887793;75,7754388453315;74,9457558502954;75,0583261756571;NA;NA;66,4283054268146;NA;109,295863208251;129,474047491491;97,062894745272;141,535471934574
"1794";"IE";2018-01-01;24810;25489,1;25489,1;2932,6;2932,6;NA;2388,6;2388,6;544,1;544,1;111943;221,56;101280;203,67;"manu";62,180445165819;62,180445165819;60,8693812422121;60,8693812422121;61,9911381867663;61,9911381867663;43,7402052683332;44,5466108084255;113,770748552576;196,938904166914;120,126491654845;224,087358844609;61,1956652832937;61,2863585807079;60,1430666882532;60,2322017241313;NA;NA;46,3206746050067;NA;114,9487723787;169,78322607339;102,293067227655;195,182323223112
"1795";"IE";2018-04-01;73900,6;76345,7;76345,7;23251,5;23251,5;104,6;19504,7;19504,7;3746,8;3746,8;986713;2211,24;794041;1870,5;"total";80,8540620643854;80,8540620643854;78,8446830940831;78,8446830940831;78,7897023253602;78,7897023253602;65,0462057217528;64,9998733671515;117,476209133833;140,514500220077;110,820425240082;165,098578019057;73,4468082202536;73,6451955788837;72,172074650535;72,3669712623185;NA;NA;65,2453840558697;NA;110,222789934264;134,304434101793;96,9578578037927;148,060972998378
"1796";"IE";2018-04-01;26720,2;26136,3;26136,3;2918,8;2918,8;NA;2376,6;2376,6;542,2;542,2;113452;221,87;102536;202,73;"manu";57,4635422736566;57,4635422736566;56,591828200537;56,591828200537;57,3496423056592;57,3496423056592;42,712893098334;43,2851678377391;113,929933116808;211,805498548636;120,115580322415;241,34055001208;56,0446402289886;56,1948633602062;55,3831929077359;55,5316446615181;NA;NA;44,9763122513777;NA;114,621332208501;182,675071149695;101,349853562583;209,404543834408
"1797";"IE";2018-07-01;73728,6;78853;78853;23688,7;23688,7;105,1;19897,3;19897,3;3791,5;3791,5;990199;2220,35;803209;1888,21;"total";82,566537648613;82,566537648613;80,0880312571387;80,0880312571387;79,821095553359;79,821095553359;63,8221687156178;63,60849476124;117,960194709894;139,612276571666;111,845234427303;164,714319225227;74,3436972366743;74,5642525400936;72,6644095335146;72,8799349994191;NA;NA;63,6947924347441;NA;110,407670097479;133,622988574157;97,1239642309412;147,556815601466
"1798";"IE";2018-07-01;26475,6;28137,8;28137,8;2979,2;2979,2;NA;2447,7;2447,7;531,6;531,6;112165;222,81;103063;206,37;"manu";59,1945344434223;59,1945344434223;57,5109432624823;57,5109432624823;58,1083741831865;58,1083741831865;39,9499122755754;40,3652076879532;114,412621795448;208,98121107;120,438717373504;239,13128890876;57,3581208476455;57,5270901719083;55,9375744334324;56,1023606135595;NA;NA;41,7710864177415;NA;114,765940259529;181,25183818993;101,56683070104;208,035189588979
"1799";"IE";2018-10-01;73034;78590,7;78590,7;23946,6;23946,6;105,8;20121,2;20121,2;3825,4;3825,4;993263;2235,74;807190;1903,65;"total";84,259253150275;84,259253150275;81,6289477422052;81,6289477422052;81,3065969038502;81,3065969038502;64,652347970277;64,3960726998341;118,77781688504;137,344999061307;112,145875627258;163,162539235727;75,6399268310449;75,8448480772822;73,8692522874752;74,0693277998315;NA;NA;64,7758301662271;NA;110,886920156459;131,094908131529;96,8663637803731;145,393500586747
"1800";"IE";2018-10-01;26040,2;27745,5;27745,5;3006,2;3006,2;NA;2470;2470;536,2;536,2;112692;224,53;103005;206,35;"manu";60,7297252011183;60,7297252011183;59,4637078550953;59,4637078550953;59,9292207373816;59,9292207373816;41,2015365431426;41,5243826756794;115,29583937764;203,969883740804;121,542012715114;235,198695759185;58,4911524649883;58,6483987538609;57,4955386316674;57,6501099737777;NA;NA;42,9849888925727;NA;115,254118418187;177,208450886979;102,066782996988;204,259491487793
"1801";"IE";2019-01-01;72937,3;79080,3;79080,3;24557,6;24557,6;106,5;20684,5;20684,5;3873,1;3873,1;998085;2259,74;811770;1926,56;"total";86,5236977054206;86,5236977054206;83,715023698237;83,715023698237;83,4236709274054;83,4236709274054;65,806827191118;65,5768178610557;120,052861212753;135,706381269346;113,639661564379;162,946505367336;77,3570610557829;77,5918011245694;75,4937944693917;75,7228306877889;NA;NA;65,8952090595846;NA;111,647962475637;129,400068039516;97,7167985113311;144,498771458426
"1802";"IE";2019-01-01;24619,7;25973,3;25973,3;3118,9;3118,9;NA;2536,6;2536,6;582,3;582,3;113476;226,51;103449;209,17;"manu";66,6417594714808;66,6417594714808;64,9404367999186;64,9404367999186;65,9366245744231;65,9366245744231;45,4444128767791;46,1418634957385;116,312566594349;191,157563234805;124,39848194846;222,368542867659;63,5304159785563;63,7218823206692;62,1625183765879;62,3498639564222;NA;NA;47,0976067483955;NA;115,628994440369;167,133834195952;104,077973535258;193,273579208602
"1803";"IE";2019-04-01;77772,8;83225;83225;25074,7;25074,7;107,8;21195,6;21195,6;3879,1;3879,1;1006803;2257,11;818782;1927,33;"total";82,852733912966;82,852733912966;80,0379369838858;80,0379369838858;79,8919003369104;79,8919003369104;63,7464479708554;63,6291835115359;119,913137605175;144,871871473093;115,986171595936;173,749315818281;73,5034893458157;73,7744353800653;71,6653099769339;71,9294329043849;NA;NA;63,7180412436518;NA;111,104230128541;138,54806955269;99,3191360968543;153,960715789252
"1804";"IE";2019-04-01;26831,9;26829;26829;3256,9;3256,9;NA;2659,6;2659,6;597,3;597,3;113792;223,48;103991;206,16;"manu";63,8529194240485;63,8529194240485;62,2867660308661;62,2867660308661;63,0230285271709;63,0230285271709;45,9888331380892;46,5327805624564;114,756665853627;211,158648284796;131,79928228051;242,349439894505;60,2841337731942;60,5051122397057;59,0903849524613;59,306989280577;NA;NA;47,5106510177209;NA;113,757133807085;185,97863466898;110,089455819187;211,584115544994
"1805";"IE";2019-07-01;78061,5;85134,5;85134,5;25061,2;25061,2;109,1;21123,5;21123,5;3937,6;3937,6;1013107;2275,84;823745;1944,38;"total";82,5018719598985;82,5018719598985;79,6556861290202;79,6556861290202;79,5693886070521;79,5693886070521;62,2492694222617;62,1808982439462;120,908203449261;144,212938593055;114,907206492763;174,394289735599;72,7213379152085;72,998603143329;70,8931861951612;71,1634344447545;NA;NA;62,107631392061;NA;111,908082689967;137,730525840305;97,6693217380601;154,159576602314
"1806";"IE";2019-07-01;28076,9;29232,3;29232,3;3071,2;3071,2;NA;2483;2483;588,1;588,1;115040;229,16;105387;212,04;"manu";57,5422321599966;57,5422321599966;55,9613895770815;55,9613895770815;56,6566733029929;56,6566733029929;39,6811568322811;40,1744586156521;117,673337869238;215,47974397032;120,837944797666;253,594452460467;53,8853652427392;54,0897020598688;52,6972197596803;52,8970525554817;NA;NA;40,8237003420203;NA;116,681721224701;189,590380726719;100,08519791377;221,238390232658
"1807";"IE";2019-10-01;78550,4;87575;87575;25691,9;25691,9;109,9;21767,2;21767,2;3924,7;3924,7;1012857;2311,61;820682;1968,08;"total";84,0517295944161;84,0517295944161;81,4349567932609;81,4349567932609;81,3466315519834;81,3466315519834;62,2537186540992;62,1852660755303;122,808550766023;142,870609293696;116,3804479542;175,486523016432;73,8363622265218;74,1173405441057;72,2531201553189;72,5280259063351;NA;NA;62,2382553501241;NA;113,492829272216;136,626349821965;98,7448700439478;155,089264573824
"1808";"IE";2019-10-01;27955,9;30230,1;30230,1;3302,1;3302,1;NA;2709,7;2709,7;592,5;592,5;112239;229,16;103471;212,3;"manu";62,1361733656314;62,1361733656314;60,3551161843589;60,3551161843589;60,7956044388477;60,7956044388477;41,2057336940108;41,5067633969451;117,673337869238;214,55111406387;129,763709994635;252,501563688996;58,2376448859112;58,4580591364976;56,8939817199638;57,1093121805097;NA;NA;42,6971208796057;NA;117,020488138566;189,40119979579;107,948075793592;221,659319354846
"1809";"IE";2020-01-01;80115;87050,9;87050,9;26098,1;26098,1;109,8;22067,2;22067,2;4030,9;4030,9;1036661;2306,74;849854;1964,73;"total";83,7131890163496;83,7131890163496;81,0740849297517;81,0740849297517;80,0766724075732;80,0766724075732;63,5929248998401;62,809633175437;122,549823021191;146,024003409556;118,422046991582;178,981937602627;71,8780421150877;72,1554402731225;70,3175548755094;70,5888842696523;NA;NA;62,4770115909737;NA;113,394751084051;143,728638641199;101,09520179992;163,01032462837
"1810";"IE";2020-01-01;30248,4;32668,5;32668,5;3287,3;3287,3;NA;2686,3;2686,3;601;601;113374;228,7;104443;211,18;"manu";57,1695394069535;57,1695394069535;55,7132943652374;55,7132943652374;55,9759353464965;55,9759353464965;38,0839266013961;38,2637356087271;117,437128515861;232,612126770307;129,867231046223;273,207741446;52,1564623466985;52,3566654979679;51,0776341123762;51,2736976273013;NA;NA;38,3075641668602;NA;117,095615598837;213,27233339749;109,126730571074;249,756338464864
"1811";"IE";2020-04-01;73170,2;81221,7;81221,7;23234,4;23234,4;102,8;19736,7;19736,7;3497,6;3497,6;918122;2170,56;750806;1847,02;"total";81,6011073630381;81,6011073630381;79,1022157312989;79,1022157312989;78,2507314012261;78,2507314012261;60,7347137581947;60,0800437579925;115,31500899836;141,733172138852;112,146677938273;163,466818582934;66,6516918049942;66,9023389140524;65,0966190110447;65,3413752455693;NA;NA;57,3363208649495;NA;109,335076165726;153,563669043283;99,9931807661498;167,929440123532
"1812";"IE";2020-04-01;30593,9;33588,7;33588,7;3158,4;3158,4;NA;2588,8;2588,8;569,6;569,6;112608;234,42;104130;217,52;"manu";54,3075297976493;54,3075297976493;52,6667213540714;52,6667213540714;52,9731697315944;52,9731697315944;35,4150286279474;35,6213522486976;120,374340475243;229,528326603915;121,138157297304;276,328345334788;44,8475641563843;45,0152828922246;43,6782101738179;43,8415570629453;NA;NA;32,3320304014189;NA;121,766790994686;250,42871358788;109,575839589111;304,968053395035
"1813";"IE";2020-07-01;81428;88619,1;88619,1;24704,6;24704,6;106,2;20897,8;20897,8;3806,8;3806,8;970042;2240,72;796237;1911,95;"total";77,9655758933305;77,9655758933305;75,371359706124;75,371359706124;74,4853338174116;74,4853338174116;59,0254023722826;58,3306571467846;119,042388583041;152,790108001552;115,193465875606;181,91526199971;66,4649894835963;66,6511251604702;64,8336000973562;65,0151243275899;NA;NA;57,8647768638277;NA;111,9796509493;149,976232494919;97,2626388191474;167,973355239168
"1814";"IE";2020-07-01;31644,4;33402,8;33402,8;3112,3;3112,3;NA;2526,9;2526,9;585,4;585,4;113548;233,06;105371;216,26;"manu";51,7383230453343;51,7383230453343;50,1746854597876;50,1746854597876;50,2890313035135;50,2890313035135;35,0920159131753;35,1722423291348;119,675982386998;238,795001970413;120,065512983224;285,81660694165;47,162931653984;47,2940258806264;45,9420300085797;46,069731923031;NA;NA;35,2223832211058;NA;121,851991726275;219,275683479921;100,917505072113;267,217237437191
"1815";"IE";2020-10-01;80003;88739,3;88739,3;26195,7;26195,7;105,2;22191,3;22191,3;4004,4;4004,4;982250;2249,75;800726;1910,7;"total";84,1438865745413;84,1438865745413;81,725337730646;81,725337730646;80,9431998093822;80,9431998093822;62,7961721760475;62,1942608410925;119,522124011343;149,513728799968;122,226128020091;178,731722574087;71,035796282105;71,2119478355031;69,6526184968785;69,8252942143378;NA;NA;61,4611135675747;NA;112,100132104968;147,417845081688;102,709585589445;165,285604737867
"1816";"IE";2020-10-01;31891,2;34803,3;34803,3;3491,2;3491,2;NA;2857,8;2857,8;633,3;633,3;120915;240,95;111995;224,22;"manu";57,5879513026993;57,5879513026993;55,688430507;55,688430507;56,0809948651397;56,0809948651397;37,6725554558875;37,9383937528456;123,727486296006;232,776985525708;129,901273079617;288,045738749907;53,9152257878736;54,0478001465312;52,3521758214529;52,4809082244332;NA;NA;38,9264784036508;NA;125,953181429656;206,226570096723;108,154652335525;259,773666810594
"1817";"IE";2021-01-01;85205,3;93095,2;93095,2;25003,8;25003,8;107;21001,7;21001,7;4002,1;4002,1;971338;2208,91;805917;1902,47;"total";75,4116145675552;75,4116145675552;72,2255474565683;72,2255474565683;71,2751262464766;71,2751262464766;56,3399343273637;55,5977202133729;117,352423580351;162,180131816687;117,169546448007;190,353987243502;63,4795482327558;63,604853189709;61,4037494975778;61,5249165126683;NA;NA;55,4511689208926;NA;110,218280870572;160,126435752734;98,3515930388403;176,520649951126
"1818";"IE";2021-01-01;36180,8;38717,2;38717,2;3201,3;3201,3;NA;2591,5;2591,5;609,8;609,8;122748;249,84;113140;233,75;"manu";46,5453146178045;46,5453146178045;44,7679377467703;44,7679377467703;45,5487806102412;45,5487806102412;30,885239898231;31,4241668962546;128,292488799312;254,690240437662;114,258306222278;326,790000519348;43,3445071897082;43,4291718342413;41,8164001735098;41,898081164102;NA;NA;31,9945623195489;NA;130,845412404743;224,208404010948;93,9213618291377;293,394353725908
"1819";"IT";1996-01-01;338317,6;223385,7;233668,2;95344,6;99733,3;NA;66046,8;69087;29297,7;30646,3;10304432;21987,6;6730539;15896;"total";70,056526559421;66,9737339704729;71,7898730683454;68,6308056762602;72,255082989713;69,0755443329458;98,6061207550081;99,244692166571;88,7210308741731;99,9523953530956;71,7553827909599;88,6797812687928;85,772689715363;79,4186659232248;86,6744433349018;80,2535484823449;NA;NA;96,2785295039669;NA;101,105546985282;115,445474860007;100,059817395888;116,7249144191
"1820";"IT";1996-01-01;62662,2;46698;48847,5;24075,2;25183,4;NA;16268,5;17017,3;7806,8;8166,1;2168916;4597,8;1794469;3934,5;"manu";73,5904227547727;70,3520631013169;74,2403307597143;70,9733717888082;73,767637136805;70,5214791329212;90,6397090899131;90,0632266707749;110,338372930166;94,8237331724487;70,4246822660555;104,643846002264;70,5290997380334;65,3024719137511;71,0420680611306;65,7774286447081;NA;NA;85,1147222993297;NA;93,5961196356375;145,804232716976;103,585478489338;136,487146754423
"1821";"IT";1996-04-01;338336,1;234877,6;236683,5;100099,1;100868,7;NA;69224;69756,2;30875;31112,4;10201860;22024,5;6691211;15927,4;"total";70,8502011695989;70,3096339290166;72,5816554570571;72,0278777040003;72,7714976269097;72,2162714311357;98,4289688597978;98,6860066180178;88,8699241612647;99,7903908912236;72,42919977648;88,6846304872593;86,9899956216621;83,9156904174454;87,927851046029;84,8203279050632;NA;NA;96,5639232394121;NA;101,0824105055;114,327416846491;100,523726661645;115,568013331297
"1822";"IT";1996-04-01;61427,7;48278,1;48649,3;24942,6;25134,4;NA;16784,4;16913,5;8158,2;8220,9;2144554;4600,6;1770860;3927;"manu";74,9232901151844;74,351552295937;75,7754437207991;75,1972031379465;75,2501553582787;74,6759232382473;91,0607986701426;90,4301794097074;110,405567554596;92,8990486103116;70,4218943390563;102,582270955589;72,2455442372256;69,690286109293;72,9702370052932;70,3893497605459;NA;NA;85,5985693551414;NA;93,930617830823;141,351669276489;103,147771076106;132,791996312306
"1823";"IT";1996-07-01;338746,8;238484;238756,3;102542,6;102659,7;NA;70774,6;70855,4;31768;31804,3;10320859;22098,5;6754561;15982;"total";72,0207753352423;71,9386239867408;73,775824664864;73,6916713986042;74,1347965280308;74,050233796273;99,3002047548688;99,7829565404664;89,1685177451342;99,5769565356934;73,4633984014496;88,7922831372163;88,0670042279372;85,5586799667577;89,0367497415786;86,5007304617174;NA;NA;97,4112772647542;NA;101,280704486783;113,721465783087;101,251968896968;115,180995815512
"1824";"IT";1996-07-01;61121,8;49008,9;49064,9;25519,3;25548,4;NA;17111,7;17131,2;8407,6;8417,2;2144036;4576,8;1769691;3910,7;"manu";76,5385348144796;76,4513563076807;77,3295800356762;77,2415005168399;76,9046460592282;76,817050546385;91,6824429850555;91,1792735733974;109,83441324694;92,9171087330209;71,8802018492502;102,071427855728;73,7772109526541;71,6740974501734;74,4427311122222;72,3206487765598;NA;NA;86,4695240506977;NA;93,7542595556081;140,263097625473;104,4188420932;131,521942152167
"1825";"IT";1996-10-01;337459,7;240270,4;238329,5;104272,9;103430,6;NA;71855,7;71275,3;32417,1;32155,2;10259969;22068,1;6738664;15967,2;"total";72,8383553113835;73,4315235486245;74,5797494347169;75,18709893234;74,7098677832011;75,3182769158349;100,179934670254;100,354300624665;89,0458522728419;99,3352560570382;74,0836598861774;88,4549085919043;89,1868494179355;88,1219108930774;90,1606017938306;89,0839591862054;NA;NA;98,642385946282;NA;100,992647810311;112,707375130956;101,615712763078;113,829220227086
"1826";"IT";1996-10-01;60312,1;48698;48304,6;25827,4;25618,8;NA;17299,2;17159,5;8528,2;8459,3;2127528;4533,6;1760595;3879;"manu";77,7798149353203;78,4131338025393;78,4780854574323;79,1170899629681;77,9507913231052;78,5855023583605;93,2566193452914;92,6306733923402;108,797696184305;92,5598703457132;72,6673103628976;100,719255060837;75,4985894866917;74,5950954943142;76,0631650033626;75,1529174903703;NA;NA;88,5197639867204;NA;93,0367755689882;137,950320279616;104,932556768832;128,363379594873
"1827";"IT";1997-01-01;338489,9;242271,5;241032,4;106196,5;105653,4;NA;73071,4;72697,7;33125,1;32955,7;10198898;22079,2;6727880;15981,9;"total";74,1772563801679;74,558556631178;75,9189689575663;76,3092222957538;75,7515229054607;76,1409155051306;101,14310939126;100,919610187517;89,0906413104223;99,5884157924652;75,6061666064538;88,7249445305108;90,3697236200795;89,8649086619945;91,3451351859438;90,8347944359226;NA;NA;99,0633306495075;NA;100,961850227607;113,06093618194;103,273631793272;114,151393009364
"1828";"IT";1997-01-01;60492,3;49240,6;48988,8;26394;26259;NA;17701,2;17610,7;8692,8;8648,3;2129923;4540,5;1767346;3885,3;"manu";79,4860029460195;79,8946479971529;80,191410864221;80,6036824841102;79,4457708007465;79,8542090146198;94,2424262373718;93,3667865258876;108,963282937365;92,6953405085563;74,3624529857609;101,020183228849;77,2045406864011;76,7713138228907;77,7555968655281;77,3192805994826;NA;NA;89,0121869817268;NA;93,0790141038275;136,961490622142;106,498292484505;127,500909888978
"1829";"IT";1997-04-01;342444,6;245361,3;244955,8;106460,8;106284,9;NA;73273,7;73152,6;33187,1;33132,3;10316225;22103,5;6760673;15985;"total";73,7588690412463;73,880938921957;75,5591854107305;75,684234789464;75,8212106920629;75,9466937189156;100,208733298392;100,555821101922;89,1886929872876;100,641179288166;76,0433214746913;89,761550166705;90,3972830499774;90,0897755221002;91,4901124302378;91,178810057109;NA;NA;99,0321080811015;NA;100,769244425004;113,184746890959;103,550813522775;114,058391773972
"1830";"IT";1997-04-01;62123,3;50756,5;50672,6;26354,9;26311,3;NA;17630,4;17601,3;8724,4;8710;2128518;4517,2;1775328;3888,9;"manu";77,5533141390854;77,6818263941418;77,7680087987838;77,8968768206461;77,1146494237361;77,2424347750823;90,7397579274632;89,978044481751;108,404127669786;95,6856221146376;74,4415852476718;103,743900443209;76,2935355589933;76,0319900105618;76,3767429757657;76,1149149397238;NA;NA;87,117240058484;NA;92,591155156548;138,889357001644;106,082223207156;128,617926870438
"1831";"IT";1997-07-01;344464,4;249096,4;247658,3;108073,9;107450;NA;74447,4;74017,6;33626,5;33432,4;10317008;22136,7;6773443;16023,6;"total";74,1301839900875;74,5606150909848;75,8704174139443;76,310953043768;76,065015056172;76,5066806019473;100,110502351425;100,36685585687;89,3226565951858;101,082950036921;76,6917194980738;90,2909799752834;90,9242964998647;91,4105043991636;92,0122271434972;92,5041741806839;NA;NA;99,610752740656;NA;100,63104910956;113,027919829566;103,997458874154;113,744150835452
"1832";"IT";1997-07-01;63109,8;51206,8;50911,2;26996,2;26840,3;NA;18094,6;17990,1;8901,6;8850,2;2156073;4564,3;1789521;3909,7;"manu";77,8759099854257;78,3282467464429;78,4859566063474;78,9418367803741;77,815766345769;78,2677537666736;92,5956818677434;91,8056482826991;109,53443724502;96,2020017736387;75,5342660648731;105,39132351615;77,3269338806715;77,7385765368218;77,8131378282504;78,2273715817048;NA;NA;89,6169043088833;NA;93,3917464364579;137,510610228747;107,004403221004;128,442201757485
"1833";"IT";1997-10-01;350678,2;252370,9;251909,4;107479,4;107282,9;NA;74204,7;74069;33274,7;33213,9;10341278;22144,2;6781584;16030,3;"total";72,7034029357214;72,8365669224972;74,4042417055511;74,5405209587699;74,686721752032;74,82351839739;98,2602353683358;98,6328765208192;89,3529194584158;102,871534059769;76,5404488827568;91,9197407162204;89,282487650419;89,3436914036011;90,4239345617217;90,485844042057;NA;NA;98,5173926603874;NA;100,302767865323;114,140127651895;103,207962424869;114,488696040681
"1834";"IT";1997-10-01;63730,4;51997,6;51902,5;27149,3;27099,7;NA;18150;18116,8;8999,4;8982,9;2175212;4618,1;1796628;3944,1;"manu";77,8628706829464;78,0053814260865;78,7052858623376;78,8493384599225;78,1828757308938;78,3259721724135;91,9766475297712;91,3667844203326;110,825533957283;96,0162628432033;75,5991039124709;106,427705431069;78,1355933808576;78,1872049525789;78,8476378449815;78,8997226102405;NA;NA;90,6901166711652;NA;94,3916118493431;135,095910406256;106,523002867689;127,537717433016
"1835";"IT";1998-01-01;348223;251609,3;253122,3;104424,4;105052,3;NA;74409,7;74857,1;30014,7;30195,2;10390291;22256,2;6826496;16118,1;"total";71,6937200110371;71,2652050066543;73,3403360929041;72,9019792265362;73,5117187655666;73,0723375410442;95,7162445203859;95,9395171310392;89,8048448826507;101,637243988738;74,5407691489823;91,2761838957324;88,0636788007536;87,8942662609219;89,0849175730607;88,9134675844598;NA;NA;95,8954156420999;NA;100,353480843954;112,513707934532;100,230687991977;112,914268625547
"1836";"IT";1998-01-01;63305,3;51870;52181,9;26358,2;26516,7;NA;18288,2;18398,2;8070;8118,5;2180811;4630,1;1811381;3974,5;"manu";76,6994017628887;76,2409414273485;77,1361431603578;76,6750722619837;76,5839919324674;76,1262214436322;89,06219844778;88,4252946986696;111,113510919126;95,1286179246068;73,4069290899499;105,717802188994;77,0257653001722;76,8754345415131;77,3778343721981;77,2268191841441;NA;NA;88,435523000332;NA;94,3503966952452;133,346172118902;103,183150049769;125,830746985956
"1837";"IT";1998-04-01;349972,1;254401,4;255796,6;105365,9;105943,7;NA;75169,1;75581,3;30196,8;30362,4;10459509;22289,2;6856070;16120,5;"total";71,9407093434162;71,5483562175708;73,6911442003649;73,2892444826944;73,9360698210576;73,5328343182141;95,64662844799;95,9641285398857;89,9380014808628;101,996527215935;75,1620780349735;91,7346578427491;87,6857750725561;87,5155582367406;88,9141391160402;88,7414650636692;NA;NA;95,5486127345438;NA;99,8925729431144;113,135988189636;100,591826541498;113,017298411014
"1838";"IT";1998-04-01;63384,1;52555,2;52843,4;26989,2;27137,2;NA;18654,7;18757;8334,5;8380,2;2200841;4632,3;1826829;3975,9;"manu";78,3966093521153;77,9690524124122;78,852701861586;78,4226574990315;78,3295899859529;77,9023985543417;90,0163630771657;89,4198138065549;111,166306695464;95,2017950683578;75,0982237383537;105,849395638713;78,2429910498416;78,0891337189983;78,628310108525;78,4736978302244;NA;NA;88,8732322976601;NA;93,8152257452698;133,814311966243;105,21875667212;125,556263971655
"1839";"IT";1998-07-01;350260;255060,9;255963,8;105754,9;106129,3;NA;75549;75816,4;30205,9;30312,8;10455350;22383,2;6848759;16167,6;"total";72,0075043548101;71,7534782787836;73,8548447818152;73,5943017094844;74,05425915881;73,7930125979728;95,8752907611028;96,1337630305016;90,3172960333456;101,651738565452;75,0744042052793;91,8101221668851;87,216637804988;87,1281370170077;88,6513031650979;88,5612740364815;NA;NA;95,4692647788842;NA;99,6253934451856;112,66210846046;99,8743786523664;112,242898180447
"1840";"IT";1998-07-01;62602,1;51986,3;52170,3;27120;27216;NA;18672,1;18738,2;8447,9;8477,8;2188659;4647,4;1815522;3988,1;"manu";79,6063967786766;79,3255982009741;80,084792566554;79,8023065257549;79,5907057798359;79,309962549572;91,4599439515976;90,8963106973194;111,528677705784;93,721738319478;75,0858910608183;104,543480947339;78,9754601506748;78,8933681030716;79,3936224843445;79,3110985473591;NA;NA;89,5176193144941;NA;93,9016529643069;131,454424233875;104,369231000278;123,455640132172
"1841";"IT";1998-10-01;348502,8;255809,5;255911,5;107420;107462,8;NA;76943,7;76974,4;30476,2;30488,4;10478555;22436,6;6867026;16205,3;"total";73,2799025898926;73,2507168639405;75,163927402126;75,1339913117504;75,3291695370467;75,2991676344704;97,1050114346681;97,3180852547992;90,5327676195434;100,901046158834;75,840856188309;91,3495250485397;88,0725959128095;87,965559053619;89,6006870961206;89,4917197950024;NA;NA;96,3916467952036;NA;99,403508910036;111,983205131682;100,335663097051;111,318041340558
